Time_Index,Arizona_Solar,BTM_Solar,DaggettSolarPower3,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Scarlet,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,Hybrid_Solar_Test,Hybrid_Wind_Test,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage
316,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.18,0.924,0.881,0.0,0.277,0.203,0.143,0.0,0.0,0.0,0.881,0.903,0.509,0.0,0.582,0.0,0.143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.2,0.933,0.881,0.0,0.285,0.201,0.14,0.0,0.0,0.0,0.881,0.608,0.433,0.0,0.638,0.0,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.24,0.941,0.881,0.0,0.278,0.221,0.109,0.0,0.0,0.0,0.881,0.443,0.557,0.0,0.633,0.0,0.109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.167,0,0.0,0.0,0.0,0.881,1.0,0.85,0.25,0.935,0.881,0.0,0.317,0.232,0.072,0.007,0.0,0.0,0.881,0.096,0.355,0.0,0.595,0.167,0.072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.512,0,0.273,0.217,0.0,0.881,1.0,0.85,0.24,0.905,0.881,0.011,0.336,0.267,0.059,0.24,0.276,0.062,0.881,0.0,0.422,0.014,0.555,0.512,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.696,0,0.71,0.83,0.0,0.881,1.0,0.85,0.21,0.838,0.881,0.061,0.342,0.274,0.035,0.61,0.821,0.184,0.881,0.0,0.317,0.085,0.54,0.696,0.035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,0.825,0,0.8,0.847,0.0,0.881,1.0,0.85,0.19,0.825,0.881,0.072,0.305,0.263,0.025,0.801,0.845,0.38,0.881,0.0,0.643,0.128,0.561,0.825,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,0.911,0,0.81,0.808,0.0,0.881,1.0,0.85,0.16,0.836,0.881,0.023,0.297,0.255,0.028,0.945,0.82,0.242,0.881,0.0,0.677,0.206,0.571,0.911,0.028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.922,0,0.873,0.731,0.0,0.881,1.0,0.85,0.13,0.824,0.881,0.047,0.347,0.282,0.032,0.917,0.735,0.342,0.881,0.051,0.876,0.194,0.532,0.922,0.032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.954,0,0.855,0.746,0.0,0.881,1.0,0.85,0.08,0.846,0.881,0.043,0.371,0.296,0.036,0.946,0.685,0.544,0.881,0.052,0.893,0.132,0.482,0.954,0.036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.889,0,0.893,0.783,0.0,0.881,1.0,0.85,0.06,0.864,0.881,0.028,0.406,0.287,0.054,0.753,0.661,0.279,0.881,0.0,0.895,0.119,0.41,0.889,0.054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.732,0,0.891,0.766,0.0,0.881,1.0,0.85,0.06,0.854,0.881,0.027,0.448,0.254,0.114,0.65,0.445,0.358,0.881,0.0,0.895,0.11,0.294,0.732,0.114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,0.583,0,0.845,0.797,0.0,0.881,1.0,0.85,0.09,0.864,0.881,0.039,0.507,0.221,0.205,0.577,0.156,0.1,0.881,0.0,0.895,0.142,0.219,0.583,0.205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,0.233,0,0.279,0.359,0.0,0.881,1.0,0.85,0.15,0.868,0.881,0.073,0.567,0.214,0.264,0.241,0.094,0.038,0.881,0.0,0.895,0.077,0.161,0.233,0.264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,0.0,0,0.0,0.001,0.0,0.881,1.0,0.85,0.22,0.824,0.881,0.003,0.655,0.234,0.344,0.007,0.019,0.0,0.881,0.0,0.895,0.0,0.109,0.0,0.344,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.3,0.799,0.881,0.0,0.692,0.258,0.457,0.0,0.0,0.0,0.881,0.0,0.813,0.0,0.092,0.0,0.457,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.35,0.764,0.881,0.0,0.653,0.293,0.487,0.0,0.0,0.0,0.881,0.0,0.829,0.0,0.072,0.0,0.487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,0.0,0,0.0,0.0,0.0,0.881,0.83,0.85,0.33,0.666,0.881,0.0,0.63,0.34,0.514,0.0,0.0,0.0,0.881,0.0,0.528,0.0,0.057,0.0,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,0.0,0,0.0,0.0,0.0,0.881,0.54,0.85,0.29,0.561,0.881,0.0,0.654,0.351,0.579,0.0,0.0,0.0,0.881,0.0,0.616,0.0,0.051,0.0,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335,0.0,0,0.0,0.0,0.0,0.881,0.44,0.85,0.27,0.479,0.881,0.0,0.657,0.363,0.613,0.0,0.0,0.0,0.881,0.0,0.738,0.0,0.058,0.0,0.613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,0.0,0,0.0,0.0,0.0,0.881,0.44,0.85,0.26,0.373,0.881,0.0,0.625,0.364,0.585,0.0,0.0,0.0,0.881,0.063,0.813,0.0,0.059,0.0,0.585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.47,0.779,0.881,0.0,0.4,0.918,0.426,0.0,0.0,0.0,0.881,0.493,0.059,0.0,0.363,0.0,0.426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.46,0.774,0.881,0.0,0.404,0.903,0.349,0.0,0.0,0.0,0.881,0.311,0.175,0.0,0.507,0.0,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.45,0.783,0.881,0.0,0.414,0.878,0.321,0.0,0.0,0.0,0.881,0.216,0.437,0.0,0.612,0.0,0.321,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.42,0.805,0.881,0.0,0.407,0.82,0.281,0.0,0.0,0.0,0.881,0.938,0.51,0.0,0.736,0.0,0.281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.35,0.802,0.881,0.0,0.432,0.776,0.252,0.0,0.0,0.0,0.881,0.738,0.477,0.0,0.8,0.0,0.252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.27,0.812,0.881,0.0,0.445,0.722,0.172,0.0,0.0,0.0,0.881,0.883,0.392,0.0,0.833,0.0,0.172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,0.394,0,0.041,0.0,0.0,0.881,1.0,0.85,0.25,0.794,0.881,0.007,0.418,0.721,0.11,0.225,0.059,0.013,0.881,0.876,0.326,0.016,0.859,0.394,0.11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,0.757,0,0.449,0.331,0.0,0.881,1.0,0.85,0.26,0.726,0.881,0.233,0.364,0.68,0.086,0.675,0.411,0.473,0.881,0.967,0.262,0.091,0.886,0.757,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345,0.945,0,0.725,0.498,0.0,0.881,1.0,0.85,0.24,0.674,0.881,0.371,0.281,0.677,0.024,0.898,0.799,0.964,0.881,0.941,0.56,0.192,0.928,0.945,0.024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,1.0,0,0.999,0.26,0.0,0.881,1.0,0.85,0.3,0.656,0.881,0.327,0.284,0.705,0.001,1.0,0.842,0.964,0.881,0.993,0.561,0.302,0.932,1.0,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347,1.0,0,0.982,0.321,0.0,0.881,1.0,0.85,0.33,0.664,0.881,0.35,0.324,0.727,0.0,1.0,0.868,0.964,0.881,0.993,0.494,0.343,0.951,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,1.0,0,0.924,0.44,0.0,0.881,1.0,0.85,0.27,0.66,0.881,0.338,0.328,0.754,0.0,1.0,0.88,0.944,0.881,0.886,0.632,0.456,0.968,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,1.0,0,0.989,0.555,0.0,0.881,1.0,0.85,0.21,0.688,0.881,0.277,0.335,0.693,0.0,1.0,0.887,0.947,0.881,0.786,0.449,0.737,0.983,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,1.0,0,0.98,0.272,0.0,0.881,1.0,0.85,0.16,0.705,0.881,0.308,0.335,0.664,0.0,1.0,0.891,0.962,0.881,0.742,0.163,0.897,0.984,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,1.0,0,0.984,0.646,0.0,0.881,1.0,0.85,0.16,0.684,0.881,0.264,0.319,0.644,0.0,1.0,0.879,0.964,0.881,0.939,0.083,0.819,0.979,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,0.887,0,0.989,0.537,0.0,0.881,1.0,0.85,0.15,0.673,0.881,0.289,0.309,0.577,0.0,0.889,0.853,0.964,0.881,0.824,0.138,0.823,0.96,0.887,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,0.477,0,0.641,0.615,0.0,0.881,1.0,0.85,0.14,0.689,0.881,0.421,0.272,0.465,0.0,0.502,0.562,0.901,0.881,0.875,0.147,0.59,0.926,0.477,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,0.034,0,0.045,0.068,0.0,0.881,1.0,0.85,0.21,0.759,0.881,0.146,0.277,0.322,0.0,0.091,0.105,0.172,0.881,0.797,0.272,0.076,0.937,0.034,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.34,0.775,0.881,0.0,0.319,0.307,0.0,0.0,0.0,0.0,0.881,0.566,0.243,0.0,0.872,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.45,0.774,0.881,0.0,0.313,0.307,0.0,0.0,0.0,0.0,0.881,0.439,0.336,0.0,0.832,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.55,0.78,0.881,0.0,0.282,0.293,0.003,0.0,0.0,0.0,0.881,0.476,0.721,0.0,0.819,0.0,0.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.66,0.795,0.881,0.0,0.271,0.261,0.027,0.0,0.0,0.0,0.881,0.131,0.804,0.0,0.817,0.0,0.027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.78,0.767,0.881,0.0,0.247,0.233,0.059,0.0,0.0,0.0,0.881,0.16,0.686,0.0,0.847,0.0,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.92,0.709,0.881,0.0,0.216,0.228,0.099,0.0,0.0,0.0,0.881,0.14,0.509,0.0,0.916,0.0,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.9,0.625,0.881,0.0,0.197,0.215,0.177,0.0,0.0,0.0,0.881,0.105,0.611,0.0,0.89,0.0,0.177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.79,0.572,0.881,0.0,0.186,0.213,0.299,0.0,0.0,0.0,0.881,0.548,0.483,0.0,0.856,0.0,0.299,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.78,0.547,0.881,0.0,0.174,0.212,0.442,0.0,0.0,0.0,0.881,0.974,0.72,0.0,0.788,0.0,0.442,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.8,0.525,0.881,0.0,0.165,0.208,0.543,0.0,0.0,0.0,0.881,0.973,0.628,0.0,0.733,0.0,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.66,0.509,0.881,0.0,0.153,0.202,0.603,0.0,0.0,0.0,0.881,0.971,0.409,0.0,0.782,0.0,0.603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.57,0.512,0.881,0.0,0.132,0.195,0.624,0.0,0.0,0.0,0.881,0.952,0.298,0.0,0.736,0.0,0.624,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,0.331,0,0.006,0.011,0.0,0.881,1.0,0.85,0.52,0.501,0.881,0.004,0.109,0.182,0.594,0.179,0.085,0.016,0.881,0.151,0.151,0.014,0.75,0.331,0.594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,0.724,0,0.329,0.308,0.0,0.881,1.0,0.85,0.56,0.526,0.881,0.205,0.072,0.151,0.543,0.623,0.529,0.537,0.881,0.0,0.078,0.354,0.843,0.724,0.543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,0.927,0,0.889,0.938,0.0,0.881,1.0,0.85,0.68,0.572,0.881,0.399,0.026,0.101,0.693,0.856,0.882,0.962,0.881,0.256,0.131,0.846,0.936,0.927,0.693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,1.0,0,0.99,0.946,0.0,0.881,1.0,0.85,0.77,0.592,0.881,0.52,0.016,0.085,0.798,0.959,0.88,0.964,0.881,0.554,0.19,0.976,0.974,1.0,0.798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,1.0,0,0.955,0.659,0.0,0.881,1.0,0.85,0.8,0.586,0.881,0.593,0.021,0.085,0.836,1.0,0.895,0.964,0.881,0.87,0.173,0.839,0.989,1.0,0.836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,1.0,0,0.972,0.76,0.0,0.881,1.0,0.85,0.83,0.615,0.881,0.654,0.033,0.084,0.833,1.0,0.875,0.939,0.881,0.916,0.15,0.783,0.993,1.0,0.833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,1.0,0,0.954,0.689,0.0,0.881,1.0,0.85,0.82,0.717,0.881,0.551,0.051,0.082,0.782,1.0,0.836,0.928,0.881,0.868,0.258,0.45,0.994,1.0,0.782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,1.0,0,0.897,0.233,0.0,0.881,1.0,0.85,0.84,0.838,0.881,0.59,0.058,0.084,0.802,1.0,0.868,0.931,0.881,0.588,0.33,0.463,0.994,1.0,0.802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
375,1.0,0,0.946,0.608,0.0,0.881,1.0,0.85,0.89,0.785,0.881,0.622,0.057,0.094,0.782,1.0,0.903,0.933,0.881,0.578,0.182,0.251,0.994,1.0,0.782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
376,0.86,0,0.956,0.764,0.0,0.881,1.0,0.85,0.88,0.729,0.881,0.709,0.049,0.101,0.748,0.856,0.887,0.894,0.881,0.494,0.523,0.071,0.992,0.86,0.748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,0.493,0,0.644,0.665,0.0,0.881,1.0,0.85,0.84,0.611,0.881,0.575,0.044,0.114,0.701,0.572,0.608,0.691,0.881,0.138,0.481,0.051,0.98,0.493,0.701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,0.041,0,0.054,0.066,0.0,0.881,1.0,0.85,0.83,0.661,0.881,0.224,0.072,0.163,0.645,0.125,0.123,0.092,0.881,0.052,0.58,0.0,0.936,0.041,0.645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.84,0.727,0.881,0.0,0.103,0.233,0.606,0.0,0.0,0.0,0.881,0.074,0.339,0.0,0.894,0.0,0.606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.89,0.731,0.881,0.0,0.12,0.282,0.594,0.0,0.0,0.0,0.881,0.036,0.166,0.0,0.865,0.0,0.594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.86,0.786,0.881,0.0,0.146,0.303,0.61,0.0,0.0,0.0,0.881,0.0,0.104,0.0,0.828,0.0,0.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.8,0.791,0.881,0.0,0.214,0.307,0.602,0.0,0.0,0.0,0.881,0.0,0.108,0.0,0.791,0.0,0.602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.74,0.759,0.881,0.0,0.266,0.284,0.654,0.0,0.0,0.0,0.881,0.0,0.253,0.0,0.76,0.0,0.654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.67,0.659,0.881,0.0,0.355,0.264,0.661,0.0,0.0,0.0,0.881,0.0,0.589,0.0,0.752,0.0,0.661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.57,0.583,0.881,0.0,0.466,0.241,0.609,0.0,0.0,0.0,0.881,0.0,0.298,0.0,0.721,0.0,0.609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.47,0.485,0.881,0.0,0.506,0.218,0.632,0.0,0.0,0.0,0.881,0.0,0.127,0.0,0.746,0.0,0.632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.4,0.551,0.881,0.0,0.505,0.196,0.623,0.0,0.0,0.0,0.881,0.0,0.099,0.0,0.811,0.0,0.623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.37,0.59,0.881,0.0,0.513,0.181,0.583,0.0,0.0,0.0,0.881,0.0,0.126,0.0,0.887,0.0,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,0.0,0,0.0,0.0,0.0,0.881,1.0,0.85,0.39,0.461,0.881,0.0,0.52,0.17,0.632,0.0,0.0,0.0,0.881,0.0,0.348,0.0,0.898,0.0,0.632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
