Fuel,AnnualSum
No_fuel,0.0
AZ_coal,5.620849484542367e7
AZ_naturalgas,1.8904946423605803e8
AZ_uranium,3.5250758387479377e8
CA_N_naturalgas,6.761775527046505e7
CA_N_uranium,-2.571682608714908e-9
CA_S_naturalgas,5.511922744601884e7
MT_WY_CO_coal,5.0003374219249654e8
MT_WY_CO_naturalgas,552148.835465384
NM_coal,2.064166045680496e7
NM_naturalgas,247860.6244137782
PNW_coal,0.0
PNW_naturalgas,2.987271781742755e8
PNW_uranium,1.0282593199885689e8
UT_NV_coal,2.7895556233405733e8
UT_NV_naturalgas,2.721321195564831e8
CA_S_uranium,8.344898793469912e8
MT_WY_CO_uranium,1.941509252620414e-10
NM_uranium,-4.0654697374170427e-7
UT_NV_uranium,4.439346514399791e-8
None,0.0
