region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633037500566034e8,0.0,0.0,0.0,4.813322051609716e7,0.0,0.0,0.0,1.0633037500566034e8,1.2167357114248483e8,-1.5343196136824489e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4317241002536523e8,0.0,0.0,0.0,6.1168102122546844e7,0.0,0.0,0.0,2.4317241002536523e8,2.1396738045492917e8,2.920502957043606e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.963371116886188e7,0.0,0.0,0.0,9.851386670782557e6,0.0,0.0,0.0,3.963371116886188e7,5.264121191304337e7,-1.3007500744181491e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1371418012882057e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1371418012882057e8,2.3923919430985802e8,-1.2552501418103746e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.993220500408016e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.993220500408016e8,1.2939582775574381e9,-2.946362275166365e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43070886741678e7,0.0,0.0,0.0,1.7206252085280523e7,0.0,0.0,0.0,4.43070886741678e7,2.841866724201017e7,1.5888421432157628e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,4.1356819811409665e6,8.268340022768886e7,0.0,0.0,0.0,0.0,1.5553507656001684e8,0.0,0.0,0.0,1.3540711832031587e8,0.0,1.0534868676545979e8,0.0,1.5553507656001684e8,1.310527583252825e9,-1.1549925066928082e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,7.599095621913096e7,1.0177643404029462e9,0.0,1.3328336945748985e8,0.0,0.0,9.071124796046613e8,0.0,0.0,0.0,3.622265461219932e8,0.0,2.1646089063714197e8,0.0,9.071124796046613e8,2.3282818911525927e9,-1.4211694115479312e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3001941556498508e8,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008253129965856e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.257296934857147e6,1.2329368067442615e8,0.0,0.0,0.0,0.0,4.34630978916714e8,0.0,0.0,0.0,6.553132887153652e7,0.0,0.0,0.0,4.34630978916714e8,1.3601187986052349e9,-9.254878196885209e8
