Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-942.4792819854453,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-1187.784072802554,-5737.084419842324,-2387.315,-657.1785,-500.0
t2,-1150.0,-2162.292842902044,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-624.9968613368354,-6064.079209121821,-2387.315,-657.1785,-500.0
t3,-1150.0,-3546.001452528634,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-489.5085531349107,-6299.190840213005,-2387.315,-657.1785,-500.0
t4,-1150.0,-841.818805507733,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-427.31998232435365,-7153.938,-2387.315,-657.1785,-500.0
t5,-1150.0,-174.32613554956035,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,-255.72196010648585,-7153.938,-2387.315,-657.1785,-500.0
t6,-1150.0,-1227.8532173384162,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,-500.0
t7,-1150.0,-5084.315575142764,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,115.55526471483593,-7153.938,-2387.315,-657.1785,-500.0
t8,-1150.0,-3817.8857348304928,-367.314,-9064.663732807048,919.231,0.0,0.0,0.0,5260.674,2780.0,488.79799522825914,-6992.245054510914,-2387.315,-657.1785,0.0
t9,-1150.0,0.0,0.0,-9385.740204130754,919.231,0.0,0.0,0.0,0.0,2780.0,59.77042458344031,-885.7369685066575,-2387.315,-657.1785,0.0
t10,-1150.0,4138.1751210898865,0.0,-8574.643958063049,919.231,0.0,0.0,605.1268434629972,0.0,2780.0,124.39022589598885,-659.8107508250677,-2387.315,-657.1785,0.0
t11,-1150.0,7371.155071751965,0.0,-5525.2240300869535,919.231,0.0,0.0,0.0,0.0,2780.0,0.0,-252.43469532015772,-2387.315,-657.1785,0.0
t12,-1150.0,7397.958752774781,0.0,-5849.82238875276,919.231,0.0,0.0,0.0,0.0,2780.0,424.49502844872006,-251.98817199087156,-2387.315,-657.1785,0.0
t13,-1150.0,3412.359371741285,0.0,-8297.163633280936,919.231,0.0,0.0,0.0,0.0,2780.0,358.69900729502575,0.0,-1497.7007342981833,-657.1785,0.0
t14,-1150.0,5633.803846133909,0.0,-8508.72753675213,0.0,0.0,0.0,0.0,0.0,2780.0,372.1479766644238,0.0,-1494.3954299022737,-657.1785,0.0
