Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,4.21780688785785e7,1402.260568469366,915.6383672199763,3.76822434945897e7,1.7614609871636475e6,1.5079406135353528e7,3.100956453989791e7,1.27713061934519e8
t1,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.440776263758,8042.393921857218,26836.890216442807
t2,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.440776263764,8042.393921857218,26836.890216442815
t3,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26836.890216442807
t4,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26836.890216442807
t5,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26836.890216442807
t6,6802.0011507463605,0.0,24.52229733546828,6504.913825105994,292.4363904,4739.4407762637575,8042.393921857218,26405.7083617088
t7,6467.498210096265,0.0,0.0,2774.438271936,292.4363904,4062.135881111787,8042.393921857218,21638.902675401274
t8,5135.962269683425,0.0,0.0,2774.438271936,292.4363904,2369.7203881318787,5709.116457408609,16281.673777559912
t9,5135.962269683425,0.0,0.0,2774.438271936,292.4363904,2369.7203881318787,5709.116457408609,16281.673777559912
t10,5135.962269683425,0.0,0.0,2774.438271936,292.4363904,2369.7203881318787,5709.116457408609,16281.673777559912
t11,5135.962269683425,0.0,0.0,2774.438271936,292.4363904,2369.7203881318787,5709.116457408609,16281.673777559912
t12,5135.962269683425,0.0,0.0,3514.026875742263,292.4363904,2369.7203881318787,5709.116457408609,17021.262381366178
t13,5135.962269683425,0.0,0.0,3910.8246946816175,292.4363904,2369.7203881318787,5709.116457408609,17418.060200305532
t14,5135.962269683425,0.0,0.0,6106.495269002722,292.4363904,2369.7203881318787,5709.116457408609,19613.730774626634
t15,5135.962269683425,0.0,0.0,6936.095679839999,292.4363904,2369.7203881318787,5829.904425870246,20564.11915392555
t16,5943.778508542524,0.0,0.0,6936.095679839999,292.4363904,4482.179624562316,6501.057749117217,24155.54795246206
t17,6921.710046665256,2.977505573653616e-13,0.0,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26932.07681502623
t18,6802.0011507463605,0.0,76.44740915863913,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26888.815328265977
t19,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.440776263756,8042.393921857218,26836.8902164428
t20,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26836.890216442807
t21,6802.001150746361,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.440776263756,8042.393921857217,26836.8902164428
t22,6802.0011507463605,0.0,24.52229733546828,6936.095679839999,292.4363904,4739.4407762637575,8042.393921857218,26836.890216442807
