Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-4522.494893932773,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-596.0203426269543,-500.0
t2,-1150.0,-5788.170351731772,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-927.7939257282861,-7153.938,-2387.315,-657.1785,-500.0
t3,-1150.0,-5864.2308991206955,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-791.8742010515055,-7153.938,-2387.315,-657.1785,-500.0
t4,-1150.0,-5992.734100428092,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-719.9431400426118,-7153.938,-2387.315,-657.1785,-500.0
t5,-1150.0,-4568.5661524732395,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-544.4387371800398,-7153.938,-2387.315,-657.1785,-500.0
t6,-1150.0,-5101.608126269915,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,-157.0369860051883,-7153.938,-2387.315,-657.1785,-500.0
t7,-1150.0,-7730.8825,-367.314,-10235.103586177578,919.231,1687.1795,0.0,0.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,-500.0
t8,-1150.0,-2237.597700594233,-367.314,-985.0471963945625,919.231,0.0,0.0,0.0,5260.674,0.0,0.0,-3239.7947279312434,-353.7515654787812,-505.4504866807225,0.0
t9,-1150.0,0.0,0.0,0.0,512.5288975405126,1687.1795,2600.0,0.0,0.0,2641.2692311790815,0.0,0.0,0.0,-553.0169104677359,0.0
t10,-1150.0,311.0524111720038,0.0,0.0,0.0,1687.1795,2600.0,0.0,0.0,1711.039207910712,630.9467478038597,0.0,0.0,0.0,0.0
t11,-1150.0,1226.034695163275,0.0,0.0,0.0,1583.189399384641,2600.0,0.0,0.0,680.6852402052627,1358.9702880864195,0.0,0.0,0.0,0.0
t12,-1150.0,1394.6484055808787,0.0,0.0,0.0,222.32902487047357,2600.0,0.0,0.0,1753.119324782372,693.6181005241868,0.0,0.0,0.0,0.0
t13,-1150.0,905.0709136447596,0.0,0.0,0.0,0.0,2000.763100783022,0.0,0.0,2780.0,829.3048160904391,0.0,0.0,0.0,0.0
t14,-1150.0,1648.8418428753132,0.0,-17.10278324703159,0.0,0.0,0.0,0.0,1486.4139120947898,2780.0,371.6734751384787,0.0,0.0,0.0,0.0
t15,-1150.0,279.4105723101833,0.0,-2646.8227555923645,538.3346106592593,0.0,-2471.281374888077,0.0,1703.2222449051133,2780.0,0.0,0.0,0.0,-338.737323486214,0.0
t16,-684.1989647720058,1985.043600157677,0.0,-4929.796483318944,0.0,1687.1795,-2386.5314928706716,0.0,5260.674,2780.0,0.0,710.8603911779026,0.0,0.0,-500.0
t17,-1108.7468805634928,1830.526069155795,0.0,-10247.891013496193,919.231,1687.1795,-2400.0861313484347,0.0,5260.674,2780.0,0.0,1201.2911265926846,0.0,0.0,-500.0
t18,-1150.0,435.4159915832227,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,3242.870273751456,-2387.315,-367.48511881162887,-500.0
t19,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,2295.4901522670516,-2387.315,-384.23457300213505,-500.0
t20,-1150.0,1929.2175470137595,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,4737.203268217066,-2387.315,-370.61051094981065,-500.0
t21,-1150.0,309.3373949309972,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,2508.4066482367757,0.0,0.0,-500.0
t22,-1150.0,1068.4097503015373,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,6317.294871523972,-1131.9393925797206,-657.1785,-500.0
t23,-1150.0,1652.227003406935,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,7153.938,-884.8232095011392,0.0,-500.0
t24,-1150.0,1765.560482571722,-367.314,-10320.6005,919.231,1687.1795,-2600.0,0.0,5260.674,2780.0,0.0,7153.938,-2387.315,0.0,-500.0
t25,-1150.0,-2689.554209342237,-367.314,-10320.6005,919.231,0.0,-2600.0,0.0,5260.674,2780.0,234.19573872959393,-7153.938,-2387.315,-657.1785,0.0
t26,-1150.0,-3578.4255187835292,-367.314,-10320.6005,919.231,0.0,-293.3165448911629,0.0,5260.674,2780.0,624.7331645893787,-7153.938,-2387.315,-657.1785,0.0
t27,-1150.0,-4321.326373022248,-367.314,-10320.6005,919.231,0.0,-2600.0,0.0,5260.674,2780.0,251.51684252733497,-7153.938,-2387.315,-657.1785,0.0
t28,-1150.0,-5874.537623015241,-367.314,-10320.6005,919.231,0.0,-944.6869691227375,0.0,5260.674,2780.0,325.9378942348447,-7153.938,-2387.315,-657.1785,0.0
t29,-1150.0,-5668.226148254903,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,2780.0,212.43073162066517,-7153.938,-2387.315,-657.1785,0.0
t30,-1150.0,-3756.102358796644,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t31,-1150.0,-7072.79428043276,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,1813.4148666585195,-146.35656715013613,-7153.938,-2387.315,-657.1785,0.0
t32,-1150.0,-5119.830324324262,-367.314,-7544.374401239478,919.231,0.0,0.0,0.0,5260.674,1954.1985319018968,0.0,-7153.938,-2387.315,-657.1785,0.0
t33,-1150.0,-78.97586121482945,-367.314,-2107.764706449228,919.231,0.0,0.0,1200.0,5260.674,0.0,194.452063509272,-7153.938,-2387.315,-657.1785,0.0
t34,-1150.0,0.0,0.0,-2508.1737406197954,919.231,0.0,0.0,0.0,3566.974467830258,0.0,936.142315048315,-7153.938,-2387.315,-657.1785,0.0
t35,-1150.0,0.0,0.0,-1418.4811658237033,919.231,0.0,0.0,0.0,3350.4684547185093,0.0,1200.1471075446334,-7153.938,-2387.315,-657.1785,0.0
t36,-1150.0,0.0,0.0,-3912.244891429931,919.231,0.0,0.0,0.0,4401.726549176643,480.7057867718385,1025.8805451041492,-5436.82138782249,-2387.315,-657.1785,0.0
t37,-1150.0,0.0,0.0,-3172.2086325312853,919.231,0.0,0.0,0.0,5260.674,0.0,418.4011923226124,-3337.4676069646994,-2387.315,-657.1785,0.0
t38,-1150.0,-275.0249164709916,-367.314,-5664.252227499796,919.231,0.0,0.0,0.0,5260.674,0.0,0.0,-3490.9170273889954,-411.5869119875365,-466.7075594787824,0.0
t39,-1150.0,0.0,0.0,-6716.929481472018,919.231,0.0,-949.8534813459544,0.0,4768.1423343918805,0.0,-410.38375195198944,-883.4779565609938,-2387.315,-429.8770105896024,0.0
t40,-1150.0,-1527.5255433013824,-367.314,-10224.772181782866,919.231,0.0,-766.1359813182752,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,-635.299266175542,0.0
t41,-1150.0,-3881.761914279498,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,-573.8157482554691,0.0
t42,-1150.0,-2784.4526469275925,-367.314,-10320.6005,919.231,0.0,-2600.0,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,0.0,0.0
t43,-1150.0,-3870.8898127348093,-367.314,-10320.6005,919.231,0.0,-2600.0,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,0.0,0.0
t44,-1150.0,-1331.6876802066415,-367.314,-10320.6005,919.231,0.0,-224.3951925180319,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,0.0,0.0
t45,-1150.0,-1745.328482575372,-367.314,-10320.6005,919.231,0.0,-2600.0,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,-657.1785,0.0
t46,-1150.0,-574.2626208384911,-367.314,-10320.6005,919.231,0.0,-585.7592116252366,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,-114.41330034715573,0.0
t47,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,-1619.5096861958675,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,-464.59633718294606,0.0
t48,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,-2149.252100631917,0.0,5260.674,2780.0,-1416.9605,0.0,-2387.315,0.0,0.0
t49,0.0,-2988.8927006325466,-367.314,-9230.135812064318,919.231,0.0,-2600.0,0.0,5260.674,2780.0,-100.99298447281144,0.0,-1537.42708443326,0.0,0.0
t50,0.0,0.0,-367.314,-8656.187841241719,0.0,0.0,-2600.0,0.0,5260.674,0.0,0.0,0.0,0.0,-574.6059768781508,0.0
t51,668.8282490026971,-4125.761506009734,-367.314,-10254.236720448149,0.0,0.0,-2600.0,0.0,5260.674,0.0,1416.9605,0.0,0.0,0.0,0.0
t52,1150.0,-4049.376386000852,-367.314,-4921.045840519656,0.0,0.0,-2600.0,0.0,5260.674,0.0,1395.5644771898271,0.0,0.0,0.0,0.0
t53,1150.0,-4829.964955788417,-367.314,-10243.271236301598,0.0,0.0,-2600.0,0.0,5260.674,675.2956968128328,160.04157449366343,0.0,0.0,0.0,0.0
t54,1150.0,-4292.585691679249,-367.314,-4920.537220413106,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,0.0,0.0,0.0,0.0
t55,1150.0,-4802.655017970237,-367.314,-5417.774704007682,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1338.8637014508008,0.0,0.0,0.0,0.0
t56,114.12018367574674,-4092.609670247275,-367.314,-2541.271399597086,-919.231,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,0.0,709.3911149596219,0.0,0.0
t57,0.0,-1318.1043490095071,-367.314,-4816.931352574831,0.0,0.0,-2600.0,-1200.0,5260.674,2780.0,1416.9605,0.0,1077.8003723362312,-657.1785,0.0
t58,-643.5181917083133,-2269.839162880766,-367.314,-3630.7129416516427,-919.231,0.0,-2600.0,-1200.0,5260.674,2780.0,1416.9605,0.0,1574.465463819393,-657.1785,0.0
t59,-889.5735415669384,-1528.5336164878895,-367.314,0.0,-919.231,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,0.0,2089.9971686315926,-657.1785,0.0
t60,-1150.0,-281.6825954459236,-367.314,0.0,-919.231,0.0,-2600.0,-1200.0,5260.674,2780.0,1416.9605,1807.3128475606056,1356.321400582777,-657.1785,0.0
t61,-645.135748290357,0.0,-367.314,0.0,-919.231,0.0,-2600.0,-1200.0,5260.674,2780.0,1416.9605,1286.028108254094,2387.315,-657.1785,0.0
t62,-755.4641924983397,-147.782167481628,-367.314,-54.27421760847187,-919.231,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,1299.297569133505,2387.315,-657.1785,0.0
t63,-1150.0,-444.7288019194022,-367.314,-1956.573148092855,-919.231,0.0,-2600.0,-343.29635987620577,5260.674,2780.0,1416.9605,3727.4137473983446,0.0,-657.1785,0.0
t64,-1150.0,0.0,-367.314,-5882.092380865508,0.0,0.0,-2600.0,-1200.0,5260.674,2780.0,1416.9605,5030.4364185811055,0.0,-657.1785,0.0
t65,-673.6709387634791,-736.3290197434802,-367.314,-8226.386035309939,0.0,1578.2903312762683,-2600.0,0.0,5260.674,2780.0,1416.9605,3275.0073926206446,0.0,-580.8882276968517,0.0
t66,-1061.1861248934363,-1832.0498374867964,-367.314,-10320.6005,0.0,1687.1795,-2600.0,0.0,5260.674,2780.0,1416.9605,3702.7104653276547,0.0,-362.01527908378563,-500.0
t67,-1073.0114635524826,-1555.9431024721296,-367.314,-10320.6005,0.0,985.5443306074748,-2600.0,0.0,5260.674,2780.0,1416.9605,4038.925397482057,0.0,0.0,0.0
t68,-799.7139191141018,-1892.6693013914673,-367.314,-10320.6005,0.0,143.72701622819747,-2600.0,0.0,5260.674,2780.0,1416.9605,5961.478963762814,0.0,0.0,0.0
t69,-639.2657485400285,-1638.9564550638531,-367.314,-10320.6005,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,4284.752550670339,0.0,0.0,0.0
t70,-603.6810614493795,-783.0148835121796,-367.314,-10320.6005,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,2639.7192284261823,0.0,0.0,0.0
t71,-356.42031914240295,-999.0433027663368,-367.314,-10320.6005,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,1712.032023459488,0.0,0.0,0.0
t72,0.0,-2290.620601003823,-367.314,-10320.6005,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1373.463226145729,1011.8272930718248,0.0,0.0,0.0
t73,-1150.0,0.0,-367.314,-10056.974836806106,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t74,-1150.0,-1120.5391210184216,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t75,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-432.3898989320907,0.0
t76,-1150.0,-2696.10380033445,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,-170.77605846192415
t77,-1150.0,-1691.404311666154,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t78,-1150.0,-4343.098010654316,-367.314,-9484.50233072297,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t79,-1150.0,-4538.839413129591,-367.314,-10102.532335819446,919.231,0.0,672.867223285151,1200.0,5260.674,780.9120678508552,-862.4429161796743,-7153.938,-2387.315,-657.1785,0.0
t80,-1150.0,-5644.304645149177,-367.314,-8802.56527108201,919.231,-35.28472199901158,2600.0,1200.0,0.0,0.0,-1263.6577737606751,-7153.938,-2387.315,-657.1785,0.0
t81,-1150.0,0.0,0.0,-4822.328221746554,919.231,0.0,2600.0,1200.0,511.42927596812615,0.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t82,-1150.0,0.0,0.0,-2510.3929434750407,919.231,-560.4652523065772,2600.0,1200.0,0.0,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t83,-1150.0,0.0,0.0,-2970.1345181562956,919.231,0.0,2600.0,1200.0,-198.3092323779748,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t84,-1150.0,0.0,-331.1096274112865,-3022.0196078849312,919.231,0.0,2600.0,1200.0,0.0,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t85,-1150.0,0.0,-26.004047422255393,-5908.617651027661,919.231,0.0,2600.0,1200.0,0.0,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t86,-1150.0,0.0,-367.314,-6093.276717385839,919.231,0.0,2501.2074291835343,1200.0,0.0,0.0,-475.1617273620021,-7153.938,-2387.315,-657.1785,0.0
t87,-1150.0,-307.5302275605613,-367.314,-6025.94461299752,919.231,0.0,0.0,158.63381769590578,0.0,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t88,-1150.0,0.0,0.0,-6953.5653239950325,919.231,0.0,186.35026433305447,1200.0,2532.819096334102,2174.6031541226716,-807.4266006159273,-7153.938,-2387.315,-657.1785,0.0
t89,-1150.0,0.0,-367.314,-7751.2203478485435,919.231,0.0,0.0,1200.0,5260.674,0.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t90,-1150.0,0.0,-367.314,-8652.275864828445,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t91,-1150.0,0.0,-367.314,-7853.203717883937,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t92,-1150.0,-2654.4459265517326,-367.314,-8227.871509939678,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t93,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,1036.4979792660688,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t94,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t95,-1150.0,0.0,-367.314,-9584.481531943611,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t96,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t97,-1150.0,-2065.599384446214,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,5260.674,2667.7327785129396,262.2455914991967,-7153.938,-2387.315,-657.1785,500.0
t98,-1150.0,-4457.217802297746,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,5260.674,1270.3058538849343,14.640974396900623,-7153.938,-2387.315,-657.1785,500.0
t99,-1150.0,-5380.065037072392,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,5011.040712637257,0.0,0.0,-7153.938,-2387.315,-657.1785,500.0
t100,-1150.0,-6789.759773261324,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,3253.8370346169895,0.0,52.133166386173436,-7153.938,-2387.315,-657.1785,500.0
t101,-1150.0,-7730.8825,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,2467.359806955962,0.0,0.0,-7153.938,-713.9402317048736,-591.0010390949569,500.0
t102,-1150.0,-6948.057530347244,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,2379.665977596419,0.0,0.0,-7153.938,-830.9423165539738,-657.1785,500.0
t103,-1150.0,-7730.8825,-367.314,-10320.6005,919.231,-1687.1795,-2600.0,1200.0,2864.0020710109475,0.0,139.5165135323538,-7153.938,-81.06844741031227,-657.1785,500.0
t104,-1150.0,-7730.8825,-367.314,-10320.6005,731.7623656759731,-1687.1795,-2600.0,573.8907952138557,4149.427224168589,-867.8198569643821,0.0,-7153.938,0.0,-657.1785,500.0
t105,-1150.0,-6754.5768370688875,-367.314,-10320.6005,0.0,-1687.1795,-2600.0,0.0,3997.5091696212494,0.0,712.7612051007957,-7153.938,0.0,0.0,500.0
t106,-1150.0,-4697.615191321043,-367.314,-10320.6005,0.0,0.0,-189.96528465417117,0.0,1611.0143817838189,0.0,81.84663042945034,-5540.36276776019,0.0,0.0,0.0
t107,-1150.0,-4980.446843397207,-367.314,-10320.6005,0.0,0.0,0.0,0.0,200.5967547458011,0.0,619.7435981989012,-5360.057251381802,0.0,0.0,0.0
t108,0.0,-5879.269283788148,-367.314,-10320.6005,-803.162280370988,-1687.1795,-2600.0,0.0,568.0572834851212,0.0,1416.9605,-6216.195377956959,0.0,-296.96678130991086,500.0
t109,-203.66062143698863,-6499.5866090799545,-367.314,-10320.6005,-919.231,-1687.1795,-2600.0,-241.8995623137048,637.2259306329385,0.0,1416.9605,-7153.938,2387.315,-657.1785,500.0
t110,-397.46209852253776,-5073.274268039535,-367.314,-10320.6005,-919.231,-1687.1795,-2600.0,-398.91361486645366,2134.3792119362793,0.0,1416.9605,-7153.938,2387.315,-657.1785,500.0
t111,0.0,-4127.0967170315635,-367.314,-10320.6005,-919.231,-1687.1795,-2600.0,0.0,3352.48151280547,0.0,1416.9605,-7153.938,2127.6601443896493,-657.1785,500.0
