Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.0868453949618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46542.85654212868,0.0,0.0,0.0,0.0,3061.52,1977.996305056,0.0,0.0,0.0,0.0,2487.4712510809177,0.0,12039.46,0.0,35341.698,54070.243117916434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.6458409857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,1.9696244635269977e-10,70598.65578558262,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t2,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.0868453949618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,1107.7963240667525,0.0,0.0,0.0,0.0,2487.4712510809177,0.0,12039.46,0.0,35341.698,54070.243117916434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,-3.8198777474462986e-11,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,5.9685589803848416e-12,70598.65578558262,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t3,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.086845394921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33752.476247217186,0.0,0.0,0.0,0.0,3061.52,968.2863333584074,0.0,0.0,0.0,0.0,2487.4712510809177,0.0,12039.46,0.0,35341.698,54070.243117916434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174187,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,1.1459633242338896e-10,70598.65578558262,0.0,0.0,4.774847184307873e-11,11287.386000000002,10706.856000000002
t4,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.086845394921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32996.17674933951,0.0,0.0,0.0,0.0,3061.52,1009.3369845766899,0.0,0.0,0.0,0.0,2487.4712510809177,0.0,12039.46,0.0,35341.698,54070.243117916434,0.0,0.0,0.0,0.0,0.0,0.0,6.207301339600235e-11,0.0,0.0,0.0,9454.43727217417,0.0,0.0,0.0,158098.6458409858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,5.9685589803848416e-12,70598.65578558262,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.086845394921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,808.6829119876586,0.0,0.0,0.0,0.0,2487.4712510809177,0.0,12039.46,0.0,35341.698,54070.243117916434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174135,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,-1.3130829756846651e-11,70598.65578558262,0.0,0.0,3.533386916387826e-10,11287.386000000002,10706.856000000002
t6,0.0,75127.026,11095.378232596659,0.0,19185.732000000004,1954.68,1743.0868453949186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32748.45427707711,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,50508.05982081469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174193,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89264.73056769148,0.0,0.0,0.0,70598.65578558262,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,75127.026,0.0,0.0,19185.732000000004,0.0,188.63316582127194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,2033.9109892355427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,33477.6594335236,0.0,0.0,0.0,0.0,0.0,0.0,-7.16227077646181e-12,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87133.28232683992,0.0,0.0,0.0,70598.65578558262,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51178.44041410905,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27035.121558958217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44632.36528384574,0.0,0.0,0.0,35299.32789279131,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39363.511371060325,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27035.121558958217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44632.36528384574,0.0,0.0,0.0,35299.32789279131,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54279.31797135939,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27035.121558958217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9454.437272174184,0.0,0.0,0.0,158098.64584098576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44632.36528384574,0.0,0.0,0.0,35299.32789279131,0.0,0.0,0.0,11287.386000000002,10706.856000000002
