region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112732167675234e8,0.0,0.0,0.0,3.17658078517409e6,0.0,0.0,0.0,1.0112732167675234e8,1.2167357114248483e8,-2.0546249465732485e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985688579262988e8,0.0,0.0,0.0,5.325512270300607e6,0.0,0.0,0.0,1.985688579262988e8,2.1396738045492917e8,-1.5398522528630376e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9257883677024607e7,0.0,0.0,0.0,688855.3321195645,0.0,0.0,0.0,2.9257883677024607e7,5.264121191304337e7,-2.3383328236018766e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2560332381419665e8,0.0,0.0,0.0,1.1517792079427522e7,0.0,0.0,0.0,1.2560332381419665e8,2.3923919430985802e8,-1.1363587049566138e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1503256006548219e9,0.0,0.0,0.0,8.446675084543751e7,0.0,0.0,0.0,1.1503256006548219e9,1.2939582775574381e9,-1.4363267690261626e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428925004456009e7,0.0,0.0,0.0,1.5932042804434597e7,0.0,0.0,0.0,4.428925004456009e7,2.841866724201017e7,1.5870582802549921e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.0863024249453897e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4481532357103705e7,0.0,0.0,0.0,0.0,1.0863024249453897e9,-1.0863024249453897e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,3.865509466280448e7,5.17716566287899e8,0.0,4.6226999535509974e7,0.0,0.0,7.796776035692729e8,0.0,0.0,0.0,1.4586329155246913e8,0.0,2.965484936824788e8,0.0,7.796776035692729e8,1.759276083846706e9,-9.79598480277433e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,18051.274688295915,225560.6281263621,0.0,21690.579191120243,0.0,0.0,279864.66679638735,0.0,0.0,0.0,3.3018698043111775e7,0.0,130536.38088364656,0.0,279864.66679638735,1.1840580286260192e8,-1.1812593819580553e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,152125.7287638516,2.8540218487663385e7,0.0,6.282392362186288e-7,0.0,0.0,3.2313053327246234e7,0.0,0.0,0.0,1.2461002981623463e7,0.0,1.616253149006293e7,0.0,3.2313053327246234e7,1.5027482403360766e8,-1.1796177070636143e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2266488256396288e6,1.2028825046428326e8,0.0,0.0,0.0,0.0,4.519179268855168e8,0.0,0.0,0.0,2.7144859464244366e7,0.0,0.0,0.0,4.519179268855168e8,1.3570827202858746e9,-9.051647934003577e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,254627.55729098117,6.980681490384159e6,0.0,11816.19746473444,0.0,0.0,8.079229387154207e6,0.0,0.0,0.0,2.693470953272531e6,0.0,3.953210255177319e6,0.0,8.079229387154207e6,1.8433019928494737e7,-1.035379054134053e7
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,7.164188644768414e6,7.756525711356958e8,0.0,706238.1274404738,0.0,0.0,4.465153530746575e8,0.0,0.0,0.0,2.1566939955409768e8,0.0,0.0,0.0,4.465153530746575e8,1.6140115840978913e9,-1.167496231023234e9
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-1.4793889541968905e-10,-1.1995109369828625e-8,0.0,1.1799268339105076e-8,0.0,0.0,3.179537672073828e-10,0.0,0.0,0.0,9.269508846079135e7,-0.0,0.0,0.0,3.179537672073828e-10,1.3849020270018008e8,-1.3849020270018008e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
