BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.567447163827252e8,6.808264400730649e6,-8.029025831631273e6,0.0,0.0,3988.2368887761104,0.0,9.676722094142595e6,-3.779945711427338e6,-1.6142471957142845e8,1.4878362333799803e8,1.1002406168352935e7,-1.3414218589364171e7,0.0,0.0,9558.614628706804,0.0,4.524174264569345e7,-3.84697517730906e6,-1.877761369999999e8,8.320093011273068e7,9.852680030038923e6,-1.1948928854618162e7,0.0,0.0,12415.042428571427,0.0,2.2635113465636733e8,-1.0750942558376001e7,-2.9671728842857146e8,2.2406706419653493e8,1.8505813811109287e6,-2.2706869128940534e6,0.0,0.0,8241.422524765629,0.0,-6.337174881665927e7,-3.7805685563317575e6,-1.565028827142857e8,8.244749138938245e7,357424.2223883723,-420499.0849158506,0.0,0.0,1552.153306684502,0.0,-3.34784489394732e7,-2.0530835978312967e6,-4.6854436142857134e7,3.476141493695505e8,482773.20869425044,-599120.4666011856,0.0,0.0,16167.694743824852,0.0,-4.620768227775575e7,-7.260320242917326e6,-2.940459672857143e8,2.864757343776527e8,1.2598908906377666e6,-1.4822245763504582e6,0.0,0.0,5242.41760226453,0.0,-1.3821171936231524e8,-9.216868604370035e6,-1.388300551428572e8
t1,17293.43770358671,1253.1137252135893,-0.0,0.0,0.0,0.0,0.0,-737.2909609796288,-715.2604678206711,-17094.0,4176.9183424891735,3295.54572435476,-0.0,0.0,0.0,0.0,0.0,12446.149524040013,-601.6135908839465,-19317.0,1970.7163884598513,397.37424945514744,-0.0,0.0,0.0,0.0,0.0,32781.72993693962,-1618.8205748546175,-33531.0,29377.689759650668,0.0,-807.1463256332727,0.0,0.0,0.0,0.0,-10439.055743100533,-623.487690916865,-17508.0,11469.849029666333,0.0,-0.0,0.0,0.0,0.0,0.0,-5935.606756899467,-273.24227276686497,-5261.0,43525.14077416571,0.0,-0.0,0.0,0.0,0.0,0.0,-9852.399967128893,-1373.7408070368242,-32299.0,34712.53458550793,0.0,-0.0,0.0,0.0,0.0,0.0,-18263.52603287111,-1384.0085526368243,-15065.0
t2,17110.07693429475,1236.5176099820344,-0.0,0.0,0.0,0.0,0.0,-394.94504999692344,-699.6494942798597,-17252.0,4151.9455426110535,3628.5435860079842,-0.0,0.0,0.0,0.0,0.0,13173.603281193109,-626.092409812148,-20328.0,2074.758151438193,0.0,-0.0,0.0,0.0,0.0,0.0,31711.930268803815,-1627.6884202420079,-32159.0,28916.927230127476,0.0,-517.3685266055529,0.0,0.0,0.0,0.0,-9746.077673805781,-636.4810297161416,-18017.0,12198.82043776036,0.0,-0.0,0.0,0.0,0.0,0.0,-6628.584826194219,-286.23561156614164,-5284.0,45806.46309386384,0.0,-0.0,0.0,0.0,0.0,0.0,-9604.771506351526,-1356.6915875123025,-34845.0,34757.113826760775,0.0,-0.0,0.0,0.0,0.0,0.0,-18511.15449364847,-1366.9593331123026,-14879.0
t3,17171.065141573945,1237.164118097472,-0.0,0.0,0.0,0.0,0.0,-884.2666982320343,-721.9625614393808,-16802.0,4144.882269599925,2246.9,-0.0,0.0,0.0,0.0,0.0,14923.183515082605,-684.9657846825296,-20630.0,1879.203179122479,0.0,-0.0,0.0,0.0,0.0,0.0,30451.67168314943,-1708.8748622719104,-30622.0,29219.739983279105,0.0,-804.5,0.0,0.0,0.0,0.0,-9623.45986973667,-638.7801135424374,-18153.0,12322.737325655771,0.0,-0.0,0.0,0.0,0.0,0.0,-6751.202630263331,-288.53469539243747,-5283.0,47029.9880937446,0.0,-0.0,0.0,0.0,0.0,0.0,-9924.297164657894,-1378.6909290866959,-35727.0,33930.587510028796,0.0,-0.0,0.0,0.0,0.0,0.0,-18191.628835342104,-1388.958674686696,-14350.0
t4,16962.12377707116,1380.3217817801187,-0.0,0.0,0.0,0.0,0.0,-965.7666018087957,-725.6789570424811,-16651.0,4149.319956959566,4513.949964713291,-0.0,0.0,0.0,0.0,0.0,13125.193498967395,-624.4634206402528,-21164.0,1836.927290991333,0.0,-0.0,0.0,0.0,0.0,0.0,32331.1616028414,-1652.088893832734,-32516.0,29206.967088183585,0.0,-487.2746526635144,0.0,0.0,0.0,0.0,-9876.659821065035,-634.0326144550306,-18209.0,12236.398960382585,0.0,-137.60908514258975,0.0,0.0,0.0,0.0,-6498.002678934964,-283.7871963050306,-5317.0,45886.238692900006,0.0,-0.0,0.0,0.0,0.0,0.0,-9427.735999999999,-1344.5026928999998,-35114.0,34335.960438500006,0.0,-0.0,0.0,0.0,0.0,0.0,-18688.190000000002,-1354.7704385,-14293.0
t5,17547.405779551766,1299.4471618624812,-0.0,0.0,0.0,0.0,0.0,-1386.9672354765153,-744.8857059377291,-16715.0,4185.4112312213565,5234.338527957301,-0.0,0.0,0.0,0.0,0.0,13329.591659565727,-631.3414187443867,-22118.0,1834.3419538853614,372.86761103596297,-0.0,0.0,0.0,0.0,0.0,32547.964075910786,-1678.1736408321158,-33077.0,29519.5827296732,0.0,-804.5,0.0,0.0,0.0,0.0,-9840.369674979062,-634.7130546941426,-18240.0,12358.060461565081,0.0,-196.3,0.0,0.0,0.0,0.0,-6534.292825020938,-284.4676365441426,-5343.0,46258.747227258085,0.0,-0.0,0.0,0.0,0.0,0.0,-10095.28386392672,-1390.4633633313547,-34773.0,33610.37324500463,0.0,-0.0,0.0,0.0,0.0,0.0,-18020.64213607328,-1400.7311089313546,-14189.0
t6,17865.34267243942,1044.5576720934203,-0.0,0.0,0.0,0.0,0.0,-1317.1961979082225,-741.704146624615,-16851.0,6718.2034645536605,0.0,-0.0,0.0,0.0,0.0,0.0,17027.57509685553,-755.7785614091885,-22990.0,3537.2196231311077,1665.0,-0.0,0.0,0.0,0.0,0.0,28780.209601052695,-1799.4292241838034,-32183.0,28902.252657982644,0.0,-732.5730307006509,0.0,0.0,0.0,0.0,-9530.149952796934,-640.5296744850575,-17999.0,12624.096803538123,0.0,-196.3,0.0,0.0,0.0,0.0,-6844.512547203066,-290.2842563350575,-5293.0,46952.77561368696,0.0,-0.0,0.0,0.0,0.0,0.0,-10936.401313923327,-1448.374299763621,-34568.0,32632.16673144028,0.0,-0.0,0.0,0.0,0.0,0.0,-17179.52468607667,-1458.6420453636208,-13994.0
t7,19036.661983400365,125.97058281472593,-0.0,0.0,0.0,0.0,0.0,-1423.0992408330749,-746.5333253819882,-16993.0,5156.9488017250005,0.0,-0.0,0.0,0.0,0.0,0.0,19019.870499999997,-822.819301725,-23354.0,6650.481902423914,0.0,-1665.0,0.0,0.0,0.0,0.0,26893.817240833076,-1871.2991432569881,-30008.0,27755.20904979573,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-8707.685129166957,-655.9508899281195,-17433.0,13364.982842611165,0.0,-196.3,0.0,0.0,0.0,0.0,-7666.977370833044,-305.70547177811954,-5196.0,46847.237722436206,0.0,-178.65722096120876,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,32443.943247074996,0.0,-0.0,0.0,0.0,0.0,0.0,-17001.010500000004,-1470.9327470749997,-13972.0
t8,14818.497097449777,0.0,-2164.6570974497777,0.0,0.0,0.0,0.0,4600.0,-208.84,-17045.0,14042.902345882092,0.0,-2246.9,0.0,0.0,0.0,0.0,11916.798585934604,-583.8009318166994,-23129.0,14256.412378319317,0.0,-1683.5338434492874,0.0,0.0,0.0,0.0,18553.945689320255,-942.8242241902858,-30184.0,28315.901677710295,0.0,-578.5,0.0,0.0,0.0,0.0,-10062.374716820917,-582.0269608893759,-17093.0,11039.678783198337,0.0,-37.99143041470961,0.0,0.0,0.0,0.0,-5586.7067647986005,-278.9805879850262,-5136.0,44662.79566603483,0.0,-378.6,0.0,0.0,0.0,0.0,-9653.31701838048,-1262.8786476543496,-33368.0,24512.727989978455,0.0,-0.0,0.0,0.0,0.0,0.0,-9768.345775254862,-861.3822147235863,-13883.0
