Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,2.9119891656525345e6,1.6767821146690508e6,426227.06095407426,1.3200978287870295e7,514903.99579709856,430369.2431750429,3.262378723956238e6,1.5239961368957355e6,5.468014750418937e6,3.349510940326132e6,589078.5336732143,4.921241946314126e6,1.52159860500357e6,581667.6731897499,146741.9562737991,4.05254791341696e7
t1,417.68,33.943766869704056,94.22615920000001,1795.8192434999999,87.6946374,0.0,650.8494758393294,307.2,1031.124052,658.304,0.0,930.7273338,227.749851,128.0009859,68.85,6432.169505509034
t2,417.68,121.33130571082454,94.22615920000001,1795.8192434999999,87.6946374,101.2480554845363,626.953096881791,307.2,1031.124052,658.304,26.359340173483595,930.7273338,227.749851,128.0009859,68.85,6623.268061050635
t3,417.68,244.05347097014806,94.22615920000001,1795.8192434999999,87.6946374,0.0,661.6429450058447,307.2,1031.124052,658.304,24.162638013709323,930.7273338,227.749851,128.0009859,68.85,6677.235316789703
t4,417.68,238.83156869467652,94.22615920000001,1795.8192434999999,87.6946374,0.0,691.0055020018272,307.2,1031.124052,658.304,20.870385189561215,930.7273338,227.749851,128.0009859,61.413761524957266,6690.647480211022
t5,417.68,130.63623459199738,94.22615920000001,1795.8192434999999,87.6946374,66.15325338118704,690.8166081898493,307.2,1031.124052,658.304,19.60861880058901,930.7273338,227.749851,128.0009859,68.85,6654.590977763623
t6,417.68,272.3773843077223,94.22615920000001,1795.8192434999999,87.6946374,191.14541563486728,708.1131919944979,307.2,1031.124052,658.304,31.241858382418805,930.7273338,227.749851,128.0009859,68.85,6950.254113119506
t7,417.68,520.28839225,94.22615920000001,1795.8192434999999,87.6946374,232.32461714999997,727.0573017676702,307.2,1031.124052,658.304,62.01593298627367,930.7273338,227.749851,128.0009859,68.85,7289.062506953945
t8,417.68,38.92228695823989,94.22615920000001,1178.7559362033605,87.6946374,0.0,0.0,0.0,1031.124052,658.304,10.828288270764183,836.682457213546,227.749851,128.0009859,0.0,4709.9686541459105
t9,417.68,0.0,0.0,1229.635902761767,87.6946374,0.0,0.0,0.0,0.0,478.9278781027518,52.312274504456106,186.74218301686008,227.749851,128.0009859,0.0,2808.7437126858354
t10,417.68,108.19932269820387,0.0,1038.9324770142139,87.6946374,0.0,0.0,0.0,0.0,487.94571672834945,24.68808574324172,0.0,227.749851,35.65130874422632,0.0,2428.541399328235
t11,417.68,182.63642251594356,0.0,1034.9614904141417,82.3734667470225,0.0,0.0,0.0,0.0,404.4040409369174,17.907044241066277,0.0,227.749851,0.0,0.0,2367.712315855091
t12,414.23094846362596,143.79454647329095,0.0,1049.8950291356114,10.3239353682859,0.0,0.0,0.0,0.0,658.304,40.61942005743081,0.0,227.749851,0.0,0.0,2544.917730498245
t13,299.7632210705392,192.3453107232974,0.0,1033.5966293185058,0.0,0.0,0.0,0.0,0.0,658.304,0.0,0.0,205.68078311671596,0.0,0.0,2389.6899442290587
t14,286.4199150267686,143.75655844048873,0.0,1444.5116880197884,0.0,0.0,0.0,0.0,0.0,658.304,0.0,0.0,116.08580876874016,0.0,0.0,2649.077970255786
t15,228.89826254894754,147.0041505272901,0.0,1716.1835036295734,0.0,0.0,47.263887721287276,0.0,164.0180583209128,658.304,0.0,0.0,6.311611397383165,0.0,0.0,2967.983474145394
