Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Time_Index
9000.0,1.0,1.0,1.0,9000.0,36.0,24.0,237.7431258183547,2493.6801986492,36551.197555240804,0.0,491.5663718646,3236.1798146046,20383.7551698819,14791.7384108628,1
,,,,,,,255.4695869539338,2340.2105507263,33420.3434015492,0.0,453.0313240106,3098.5704190134,19871.2740731887,14131.9863524276,2
,,,,,,,236.7003928103795,2241.0331425239,31013.0461163753,0.0,440.2678119675,3023.4750059907,19580.1463140344,13755.5062158882,3
,,,,,,,274.23878109748813,2208.5115533844,29895.6557289814,0.0,420.5601669355,3042.7403213735,19811.9257145732,13623.7989560654,4
,,,,,,,350.3582906796807,2237.9422476884,30062.021083808202,0.0,418.9463895508,3171.3068138259,20567.8152820746,13685.3974283517,5
,,,,,,,253.3841209379833,2338.5979099425,31103.399454365197,0.0,422.6629677702,3307.7367003121,21948.4666247308,13984.068968319,6
,,,,,,,187.69194143554319,2533.1898978518,33739.160385821706,0.0,464.4744727388,3588.0666976166,23462.6517742719,14656.7891261829,7
,,,,,,,228.35852874657758,2738.3984375876,36851.0346303891,0.0,525.5535016344,3902.2092892663,24496.8370233891,15269.9370772962,8
,,,,,,,188.73467444351843,2899.9312894294,38733.7613658654,0.0,585.6055812852,4053.9727941184,25033.378265467,15917.1262894099,9
,,,,,,,207.50386858707276,3106.483696485,40848.1453916372,0.0,661.8932394735,4428.2703501266,25233.0774721597,16616.9984054526,10
,,,,,,,202.29020354719654,3295.0282814551,42634.690365490496,0.0,712.4093618508,4591.042606626,25758.7916488144,17540.1649835333,11
,,,,,,,282.58064516129,3513.0035607291,44225.32485714381,0.0,774.5153399913,4762.0714268608,26114.4807980843,18468.1945988998,12
,,,,,,,152.239019164385,3740.7890714378,45310.160337612404,0.0,823.2709779488,4920.1256469399,26415.6336178156,19617.0871576613,13
,,,,,,,162.66634924413745,3927.7210156241,45586.06672896849,0.0,863.2730961527,5036.1107089382,27143.8540181246,20481.0867820986,14
,,,,,,,291.9652422330672,4066.1393495651,45098.0197744642,0.0,887.7731709939,5128.1124191335,27831.5731737027,21855.7053215409,15
,,,,,,,217.93119866682514,4248.098984668,43517.2623255061,0.0,914.2293396349,5090.3681277714,28069.3676105877,22533.6937697977,16
,,,,,,,201.24747053922133,4282.9051482513,42745.27464978989,0.0,917.9948201993,4979.8874415967,28107.061838357,22966.5040882307,17
,,,,,,,316.99083442447295,4070.5741117204,41161.2707380059,0.0,862.6373656678,4724.7203052003,27868.4653966258,22883.0219481584,18
,,,,,,,277.36698012141386,3894.3931060927,39630.7504963973,0.0,818.8697668995,4517.5198724101,27394.079530125,22264.6057066522,19
,,,,,,,224.1875967146766,3705.0422007307,39508.9739571908,0.0,773.3905860565,4458.5444171567,26703.1523551622,21224.320980606,20
,,,,,,,200.20473753124608,3498.4897936751,39608.5540514564,0.0,727.3734794185,4190.7958503062,25654.5310188143,20353.0268002401,21
,,,,,,,212.71753362694898,3171.1237145681,38026.6374864882,0.0,673.1407788218,3908.893174195,24038.0902513883,19365.4249781231,22
,,,,,,,254.42685394595856,2887.4333233551,36621.5265413655,0.0,611.8661405462,3624.238310172,23954.6817473882,18030.5212431811,23
,,,,,,,333.6745625520768,2601.0551975024,38461.8463640497,0.0,545.2611466664,3365.5326464604,22275.6846019622,16647.7976415958,24
,,,,,,,326.3754314962501,2332.9536671993,35547.5089442998,0.0,384.5191386761,3424.1149320121,19110.5724766105,14956.2711723645,25
,,,,,,,266.9396500416614,2219.8000388709,31863.057228556496,0.0,369.1638023484,3195.2901656289,18379.5450593399,14386.8905568231,26
,,,,,,,296.1361742649682,2147.0968168689,29348.3505364437,0.0,351.4122511161,3093.8523825931,18383.5550835707,13982.4479558904,27
,,,,,,,371.21295083918545,2119.2787633487,28331.432081819,0.0,338.7465437631,3106.0406433455,18643.8056561481,13848.3091774248,28
,,,,,,,178.30734436376605,2185.2626487516,29252.8501148788,0.0,341.5828797726,3152.8278378465,19661.148803496,14001.4948519263,29
,,,,,,,181.43554338769175,2320.9932480529,32116.7069984472,0.0,357.1827278252,3413.4993500665,21783.6546288459,14614.6428030396,30
,,,,,,,179.35007737174126,2489.6485966898,36769.2627903691,0.0,388.2846192405,3691.0771594591,23310.6718559255,14987.4756616148,31
,,,,,,,241.91405785025566,2703.0547270764,41384.918364692894,0.0,441.7837846623,4008.3651087224,24047.3133071191,15626.1545584784,32
,,,,,,,235.65765980240425,2882.5954010037,44422.3860755175,0.0,491.8108835896,4432.9883865469,24184.0551333886,16161.8991661266,33
,,,,,,,274.23878109748813,3106.214923021,45435.3433822749,0.0,539.9796934072,4690.907710855,24217.7393369271,17191.6473113869,34
,,,,,,,206.46113557909752,3233.6135449395,46717.2067630578,0.0,595.1415385588,4995.2210599626,23909.7694760035,18395.6542927205,35
,,,,,,,251.29865492203285,3412.3478984749,47399.8334155184,0.0,653.5798408248,5319.1928941545,23741.3484583109,19689.2222107335,36
,,,,,,,,3582.8846613595,47942.604340343,0.0,750.064167495,5639.6262010313,23957.4887643497,21037.0940451041,37
,,,,,,,,3837.8162919284,47772.1877408441,0.0,769.0382773521,5998.9833083753,24164.4060146578,22259.7426693664,38
,,,,,,,,4007.8155078851,47028.442944299495,0.0,802.9276024319,6108.6776551467,24836.4860757359,23366.8941580918,39
,,,,,,,,4157.9254875084,45060.802888725804,0.0,809.089297901,6066.6084970659,25088.7165998517,23754.3161285243,40
,,,,,,,,4123.7912575851,43962.557384754706,0.0,789.675066939,5890.4684707091,25429.1676570446,23915.2016120616,41
,,,,,,,,4051.0880355831,42879.827328448206,0.0,752.9005035046,5383.2795555299,25048.2153551209,23448.3500326284,42
,,,,,,,,3650.6155742782,41751.0956253993,0.0,663.5070168583,5108.8471037508,24978.0399310823,22053.0635847215,43
,,,,,,,,3594.3075335779,40304.55216697801,0.0,632.600734823,4918.5529681331,24447.5137253506,21377.9119082147,44
,,,,,,,,3370.2848513647,40632.050617539804,0.0,588.8820383997,4485.2799568715,23719.2933250416,20392.3363516334,45
,,,,,,,,2999.2430843637,39022.9971373323,0.0,549.1244319208,4110.1960614599,22634.9827730397,19333.4099826585,46
,,,,,,,,2737.1889569997,39471.2808210853,0.0,494.0114891143,3770.4974392004,20719.3941979979,17643.0992727486,47
,,,,,,,,2495.158452701,39011.8139016777,0.0,441.4903705923,3498.4240056314,20032.878049689,16437.4712789865,48
,,,,,,,,1970.3782643131,32991.6319161765,0.0,301.7274686037,3004.9960300113,20430.672453382,11753.1506134752,49
,,,,,,,,1914.7421572728,29599.387422591197,0.0,281.7264095018,2889.010968013,20111.4745246122,11440.2952147578,50
,,,,,,,,1896.7343351873,27391.2672808545,0.0,269.6964326337,2805.6589912548,20238.1912903047,11262.3891007203,51
,,,,,,,,1920.520786748,26610.667794814803,0.0,263.2413230946,2797.7955972211,20726.2112391902,11184.1752510409,52
,,,,,,,,2010.8286706396,27678.3740153367,0.0,269.1096044937,2946.8069141613,22023.8550802694,11409.4959786146,53
,,,,,,,,2172.3615224814,30485.3466586475,0.0,284.7094525464,3180.3497169647,24118.2907360039,11978.4713410489,54
,,,,,,,,2368.4317644424,34593.053994764894,0.0,316.3492697565,3380.4730951246,25632.8768879681,12558.3885373761,55
,,,,,,,,2461.6961564376,38386.563564663804,0.0,349.8473760764,3549.9292365527,26152.9770306997,12760.6098378424,56
,,,,,,,,2500.3995352483,40623.8891303059,0.0,375.6189118874,3710.3424748419,26165.0071033921,12568.1146119477,57
,,,,,,,,2550.9289464733,41487.80566742331,0.0,399.4343538988,3802.3441850372,25957.2878482379,12459.5067792323,58
,,,,,,,,2581.0315744372,41068.863303772,0.0,420.4134599006,3838.1226278909,25610.0197498526,12534.4786040545,59
,,,,,,,,2575.11855823,40328.0771519424,0.0,430.438440624,3853.8494159585,25387.4634050446,12563.2515746619,60
,,,,,,,,2554.8261617008,39358.669180071396,0.0,446.3806050916,3843.2338340129,24988.0649916592,12818.1557790573,61
,,,,,,,,2510.8817003428,38328.0906665869,0.0,461.3447226593,3845.592852223,24455.5337738122,13162.6209201322,62
,,,,,,,,2470.1625205524,37035.8906057162,0.0,464.2788633588,3810.207579071,24194.4811963886,13549.2323843504,63
,,,,,,,,2431.5935284737,34689.2138355189,0.0,459.5842382396,3790.1559242849,24248.6165235041,13877.4874011394,64
,,,,,,,,2438.9847987327,34125.6237891452,0.0,446.3317027466,3814.5324457896,24517.6891493892,14328.5341093939,65
,,,,,,,,2502.9528831559,34920.805568528296,0.0,425.8416201947,3878.2259374633,24870.9722841206,14957.0816785788,66
,,,,,,,,2464.6526645412,36067.8105485547,0.0,413.8116433266,3998.1426964785,25277.9897435444,15545.9144432633,67
,,,,,,,,2490.8580772776,36516.7260267172,0.0,425.5971084698,4050.4342668032,25290.4208186598,15511.4679291558,68
,,,,,,,,2491.3956242055,37284.678295419704,0.0,411.268721387,3912.8248712119,24792.7768116204,15507.8206511915,69
,,,,,,,,2393.8308567869,36842.497694780795,0.0,385.057064471,3724.4965841027,23839.1930495418,14750.807847041,70
,,,,,,,,2244.1240373595,37433.0919520713,0.0,352.6348097409,3483.4835569672,22189.8700834236,13513.1648578143,71
,,,,,,,,2098.7175933555,36777.0314491606,0.0,322.1686488106,3268.0265604415,21163.3038803448,12672.6699135916,72
,,,,,,,,2026.5519182814,33524.9736740639,0.0,266.0776591042,3026.6203636042,21673.3789624996,12674.2909260202,73
,,,,,,,,1962.3150603943,32504.182280245495,0.0,256.9329205906,2879.5748951724,21395.8852857299,12500.032089947,74
,,,,,,,,1935.5721007299,30114.848028350898,0.0,255.5636549308,2828.8560036545,21592.3764730379,12385.7507137315,75
,,,,,,,,1954.5206299393,28218.8956627243,0.0,255.5636549308,2822.1721187258,22070.7723637695,12602.9663791623,76
,,,,,,,,2030.8522937048,27780.440884564297,0.0,266.1265614492,2920.8577138498,23185.9601023484,12933.247661487,77
,,,,,,,,2192.5195322786,28850.0254888857,0.0,286.3721322761,3162.263910687,25041.7993163516,13793.60000796,78
,,,,,,,,2417.8860818116,31000.731994783302,0.0,317.0828049314,3452.0299808321,27471.472997779,14827.8059373989,79
,,,,,,,,2552.2728137932,32902.393508548,0.0,344.2725087472,3645.4694740632,28813.2271053967,15219.2804389029,80
,,,,,,,,2632.5016927861,34815.965324004,0.0,369.7017281433,3805.8827123524,29090.3197797434,14925.4719362213,81
,,,,,,,,2683.0311040112,35981.282404878904,0.0,378.699759622,3912.8248712119,28844.5052943968,14428.6316268592,82
,,,,,,,,2703.9954342003,36862.8289499319,0.0,385.4971855759,3950.5691625741,28501.6482226654,13968.2640971403,83
,,,,,,,,2701.0389260967,37213.9572435444,0.0,383.9812128811,3949.7828231707,27746.9616624333,13628.6619933512,84
,,,,,,,,2676.84931434,37344.118430863695,0.0,383.0031659813,3925.406301666,27201.1973646247,13357.952917777,85
,,,,,,,,2634.2487203019,36988.2208632408,0.0,379.2376854169,3882.1576344801,26843.1022008163,13278.1180556691,86
,,,,,,,,2576.9999724778,36241.9732278636,0.0,371.3644078731,3797.2329789153,26763.703721047,13340.1217810626,87
,,,,,,,,2570.2806358787,35493.7590137663,0.0,357.6717512752,3830.2592338572,27094.9317225091,13525.3224510287,88
,,,,,,,,2614.8970308965,34795.3423023093,0.0,364.5669819191,3957.2530475028,28354.4803333959,14211.4159614284,89
,,,,,,,,2803.0384556707,37225.4679239039,0.0,397.771674169,4188.8300017978,29416.3347497055,15297.0890354751,90
,,,,,,,,2785.5681805131,37277.9021091874,0.0,392.7347326348,4223.8221052481,29381.4475388977,15877.8167380166,91
,,,,,,,,2741.2205589592,36229.992226782604,0.0,380.4113416967,4136.5384314731,28564.2046006655,15560.9088082277,92
,,,,,,,,2676.714927608,35571.27738461901,0.0,367.1588062037,4022.1260482815,27256.1346965863,15375.3028851544,93
,,,,,,,,2562.4862054237,35307.123806281896,0.0,343.7834852973,3849.1313795382,25594.3806553526,14767.423224434,94
,,,,,,,,2409.4197176968,34315.9660860665,0.0,317.5718283813,3637.2129103277,24425.0575896583,14013.2471920336,95
,,,,,,,,2252.1872412784,33582.313476609605,0.0,292.5338277452,3402.0974287175,21973.7297773847,13273.2550183833,96
,,,,,,,,1956.1332707231,35805.0422024769,0.0,280.699460257,3129.6308254468,21090.3214393447,12750.0732570566,97
,,,,,,,,1885.3114629688,32712.1396609715,0.0,270.5277724985,3000.277993591,20746.6623627672,12469.638106911,98
,,,,,,,,1849.6989789937,29758.2626987825,0.0,262.8501043347,2913.3874895177,20654.8328078824,12336.3098346596,99
,,,,,,,,1845.2642168383,27680.635742918,0.0,261.9209597799,2879.1817254707,20932.3264846521,12245.9383917658,100
,,,,,,,,1872.9478836265,27026.878113656698,0.0,263.4858348196,2928.3279381819,21534.2311216916,12418.1709623033,101
,,,,,,,,1952.1016687637,27864.1304246847,0.0,273.3641085081,3039.59496376,22661.8499353859,12819.3715383787,102
,,,,,,,,2055.0419054615,29966.5464803074,0.0,290.0887104955,3137.1010497789,24058.5413749653,13302.4332420979,103
,,,,,,,,2164.1639318305,33427.6914259797,0.0,314.9311017517,3292.7962516479,24953.1777808515,13612.4518690653,104
,,,,,,,,2255.6812963099,37022.551487181794,0.0,342.7076337075,3442.9870776932,25423.1526206985,13456.8346759209,105
,,,,,,,,2320.9932480529,39010.6622933875,0.0,360.0679661798,3528.6980726615,25453.2278024293,13201.1199653112,106
,,,,,,,,2347.8705944493,39552.7832050485,0.0,368.4302671735,3571.5535701456,25091.9246192363,12844.902484129,107
,,,,,,,,2351.6334229447,38725.0764384743,0.0,364.4202748841,3562.1174973051,24701.7492615818,12568.5198650548,108
,,,,,,,,2312.7956574021,37731.1626367609,0.0,364.2246655042,3530.2707514682,23951.4737280036,12309.5631295879,109
,,,,,,,,2261.5943125171,36513.0383785452,0.0,352.8304191209,3447.7051141135,23250.1204900408,12145.8408743006,110
,,,,,,,,2219.3968786749,35314.5516554502,0.0,342.1208055676,3406.8154651378,22760.496531463,12178.2611228723,111
,,,,,,,,2172.3615224814,33987.790593251804,0.0,329.3572935245,3378.9004163178,22811.824841617,12446.9439329107,112
,,,,,,,,2148.5750709206,31997.2080892419,0.0,322.7554769505,3400.5247499108,23114.9826734636,12944.5947484872,113
,,,,,,,,2164.0295450985,32515.2844250114,0.0,328.4281489697,3601.0412977723,23757.388555234,13720.6544486735,114
,,,,,,,,2252.1872412784,34258.8531809522,0.0,336.5948405834,3845.1996825214,24573.0274837739,14798.6277136843,115
,,,,,,,,2288.6060456454,34388.7351114504,0.0,347.5489658617,3856.2084341687,24614.3307333509,14865.8997294707,116
,,,,,,,,2270.1950633639,33684.1224843186,0.0,345.495067372,3777.1813241291,24178.8421018886,14860.2261859707,117
,,,,,,,,2184.5907150917,34313.318681637495,0.0,333.6606998839,3663.1621106392,23404.1054205026,14454.9730788237,118
,,,,,,,,2071.5714734952,34236.2835097691,0.0,312.5837891921,3474.83382353,20771.9255154211,13762.3955187096,119
,,,,,,,,1949.279547392,35221.2633834649,0.0,290.8222456704,3291.6167425428,18634.5826004173,13041.4502410953,120
,,,,,,,,2136.2114915783,34373.913403242805,0.0,455.9654647101,3135.1352012705,19545.2591032266,16208.5032734485,121
,,,,,,,,2018.7574878265,30582.469628025,0.0,418.3106590659,2988.8760722421,19015.133899918,15149.1716513664,122
,,,,,,,,1940.4100230813,27940.9027315055,0.0,383.3454823962,2876.4295375589,18698.7429881097,14728.9241792551,123
,,,,,,,,1895.3904678675,26552.1029594601,0.0,364.1757631592,2830.0355127596,18717.5901019944,14265.7198777861,124
,,,,,,,,1878.8608998337,26477.8052296231,0.0,349.7495713864,2835.1467188815,18854.7329306869,13494.9284679927,125
,,,,,,,,1887.0584904846,27564.2739852119,0.0,342.8054383975,2760.0513058589,19306.6626614954,13222.5983799899,126
,,,,,,,,1951.5641218357,31072.251689592802,0.0,354.4441965057,2851.2666766508,20154.3817838815,13282.5758398477,127
,,,,,,,,2117.128575637,35155.7966297206,0.0,404.618002468,3040.3813031634,21126.8126598448,13993.3897897834,128
,,,,,,,,2312.1237237422,37913.6380362789,0.0,505.0145167376,3231.4617781844,22253.6294686929,15281.6894174035,129
,,,,,,,,2575.6561051579,39433.9139490097,0.0,554.8460062849,3582.9554914946,22655.8348990398,16938.7693725273,130
,,,,,,,,2772.3982807789,39903.267935014,0.0,644.0438835513,3809.4212396676,23400.897401118,18849.537772725,131
,,,,,,,,2916.864017659,40407.827280302394,0.0,700.6727990526,4009.1514481258,23746.5614898109,20537.8222170991,132
,,,,,,,,3099.7643598859,41186.753936191,0.0,752.0691636397,4188.0436623944,24117.0877287346,22011.7277677925,133
,,,,,,,,3302.82271191,40932.3318780841,0.0,798.8198054526,4342.1661854566,24624.7567963509,23438.2187049497,134
,,,,,,,,3458.5769342766,40522.9464151063,0.0,833.0514469473,4438.4927623705,25294.0298404675,24795.0061076776,135
,,,,,,,,3663.1135403525,39149.9190655274,0.0,866.2072368522,4491.5706720986,25811.3229662376,25544.3191027923,136
,,,,,,,,3807.0417303047,39500.297771606594,0.0,856.5734748887,4505.3316116577,26401.999535431,26298.4951351927,137
,,,,,,,,3817.3895086672,38883.6603818937,0.0,855.9866467488,4361.4315008394,26333.4281210847,26301.3319069427,138
,,,,,,,,3703.9671068748,37422.0537925976,0.0,805.3238173366,4127.888698036,26093.6286720843,25694.6680055438,139
,,,,,,,,3499.027340603,37087.091123706596,0.0,768.9404726621,4023.3055573866,25401.8994922754,24854.5783144282,140
,,,,,,,,3392.1898886777,38485.5724212221,0.0,722.1409285043,3950.9623322758,24633.9798520817,23373.7834609133,141
,,,,,,,,3174.7521563316,37573.6683900665,0.0,654.4600830347,3686.7522927406,23011.1230458865,21818.0167825763,142
,,,,,,,,2832.6035367066,37602.1926204396,0.0,595.3371479387,3397.7725619989,20843.704949152,20117.1694918806,143
,,,,,,,,2520.0199981176,36514.032419000796,0.0,531.4217830335,3135.1352012705,21051.0232018831,18246.1158961833,144
,,,,,,,,1939.0661557614,36161.7744355456,0.0,269.7942373236,3034.8769273397,20988.466823883,12403.581850446,145
,,,,,,,,1872.4103366986,32855.8664054298,0.0,259.2313308053,2876.0363678572,20571.0233014592,12075.7320867641,146
,,,,,,,,1839.8887475591,29579.846270403297,0.0,255.1724361709,2770.2737181028,20461.9506423821,11918.8991342983,147
,,,,,,,,1821.7465387416,27178.0829342278,0.0,252.7273189213,2710.1187537443,20488.0157998821,11903.9047693338,148
,,,,,,,,1828.3314886087,26016.115289526097,0.0,256.5906041757,2675.5198199957,20628.3666479593,11997.5182370848,149
,,,,,,,,1853.1930340253,26161.5475375543,0.0,265.4419286193,2703.0416991139,21198.1910911526,12281.1954120876,150
,,,,,,,,1915.9516378606,28260.9608123994,0.0,274.048741338,2760.0513058589,22477.3888207702,12709.1426932348,151
,,,,,,,,1993.6271689459,31851.139671649802,0.0,293.65858168,2876.8227072606,23843.2030737726,13036.1819507024,152
,,,,,,,,2121.0257908644,35634.3864014352,0.0,322.2175511556,3051.3900548107,24723.8043948511,13269.607740419,153
,,,,,,,,2215.2308899835,37331.9049140159,0.0,338.3064226581,3200.0082020492,25270.771699929,13154.1106048821,154
,,,,,,,,2271.5389306837,37694.6859007214,0.0,348.1357940016,3284.9328576141,25406.7115213523,12957.968101023,155
,,,,,,,,2280.5428417265,36991.5328774004,0.0,355.6178527855,3323.4634883797,25146.4609487749,12704.6849090562,156
,,,,,,,,2268.4480358482,36230.0680388847,0.0,360.0679661798,3315.6000943459,24768.3156638127,12449.3754515536,157
,,,,,,,,2236.1952201726,35618.5135294633,0.0,360.3613802498,3303.8050032952,24579.4435225431,12463.9645634109,158
,,,,,,,,2211.736834952,34721.1701870325,0.0,350.4831065613,3298.3006274715,24520.8971687738,12632.9551090912,159
