region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2904057822323832e8,0.0,0.0,0.0,7.456246929691516e7,0.0,0.0,0.0,1.2904057822323832e8,1.2167357114248483e8,7.36700708075349e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792762033572596e8,0.0,0.0,0.0,7.512185786567886e7,0.0,0.0,0.0,3.792762033572596e8,2.1396738045492917e8,1.653088229023304e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818075568825022e7,0.0,0.0,0.0,1.1344508129961297e7,0.0,0.0,0.0,5.818075568825022e7,5.264121191304337e7,5.539543775206849e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6293558578027984e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6293558578027984e8,2.3923919430985802e8,-7.630360852957818e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325952942308152e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.325952942308152e9,1.2939582775574381e9,3.1994664750713825e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.025612379620136e7,0.0,0.0,0.0,1.7820934605502542e7,0.0,0.0,0.0,5.025612379620136e7,2.841866724201017e7,2.1837456554191194e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011256935490712e8,0.0,0.0,0.0,0.0,1.1183598142785356e9,-1.1183598142785356e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,2.353367364428097e7,3.222322683663118e8,0.0,4.184029736488563e7,0.0,0.0,3.254189795795806e8,0.0,0.0,0.0,5.2303824490474945e8,0.0,1.0725074045333274e8,0.0,3.254189795795806e8,1.3549859095068245e9,-1.029566929927244e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1839882186737011e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,1.2330387570355653e-8,2.364968335994214e-6,0.0,-3.4157408075538677e-6,0.0,0.0,1.0480685268094371e-6,0.0,0.0,0.0,4.468280579638996e7,0.0,1.6857607266915943e-7,0.0,1.0480685268094371e-6,1.0541994832711601e8,-1.0541994832711497e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2608749494845045e6,1.2364454973382142e8,0.0,0.0,0.0,0.0,5.267036802289542e8,0.0,0.0,0.0,9.733634488329983e7,0.0,0.0,0.0,5.267036802289542e8,1.3604732456792576e9,-8.337695654503034e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.658278687580729e6,0.0,0.0,0.0,0.0,7.232684428177545e6,-7.232684428177545e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,12453.206008596499,1.355319684817896e6,0.0,73882.97171296968,0.0,0.0,926078.0979202153,0.0,0.0,0.0,6.382061138610452e8,0.0,114626.96786865855,0.0,926078.0979202153,8.320448690203947e8,-8.311187909224745e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,0.0,0.0,0.0,5.9368838055378476e-5,0.0,0.0,0.0,0.0,0.0,0.0,2.74302113804181e8,0.0,2.5525680637031223e-6,0.0,0.0,1.38490202700242e8,-1.38490202700242e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-2.63157398092233e-7,-4.563991386593217e-5,0.0,-1.9953692822378115e-5,0.0,0.0,-4.328355705042989e-6,0.0,0.0,0.0,3.513566121504745e7,-0.0,-3.7879257265542485e-6,0.0,-4.328355705042989e-6,2.263279791323728e7,-2.263279791324161e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,568.6231649941537,48583.102401788725,0.0,3075.7343924683773,0.0,0.0,33518.1012396799,0.0,0.0,0.0,8.041707930211995e8,0.0,4121.327359813132,0.0,33518.1012396799,9.08910245093353e8,-9.088767269921134e8
CA_S,CA_S_natural_gas_fired_combustion_turbine_1,3,1,18,0.0,0.0,0.0,1.921500723066462e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0774898056046677e8,0.0,0.0,0.0,0.0,1.921500723066462e8,-1.921500723066462e8
CA_S,CA_S_natural_gas_steam_turbine_1,3,1,19,0.0,0.0,0.0,7.764169713249359e7,0.0,0.0,1767.867523313494,807911.3331300466,0.0,45515.166234539225,0.0,0.0,566149.7253240504,0.0,0.0,0.0,3.30456695127976e7,0.0,70105.46118644817,0.0,566149.7253240504,7.856699696056794e7,-7.800084723524389e7
CA_S,CA_S_other_peaker_1,3,1,20,0.0,0.0,0.0,257334.89463201837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08999170224986e6,0.0,0.0,0.0,0.0,257334.89463201837,-257334.89463201837
MT_WY_CO,MT_WY_CO_conventional_steam_coal_1,4,1,21,0.0,0.0,0.0,1.8641167530443778e9,0.0,0.0,3.777961339573444e7,9.383247019871792e8,0.0,0.0,0.0,0.0,9.110872865953153e8,0.0,0.0,0.0,4.444977758901681e8,0.0,0.0,0.0,9.110872865953153e8,2.8402210684272914e9,-1.929133781831976e9
MT_WY_CO,MT_WY_CO_natural_gas_fired_combined_cycle_1,4,1,22,0.0,0.0,0.0,3.232582417088994e8,0.0,0.0,312452.9685329823,8.630004249909684e6,0.0,1.7119346668816104e6,0.0,0.0,6.271484758566717e6,0.0,0.0,0.0,2.350470349175366e8,0.0,0.0,0.0,6.271484758566717e6,3.339126335942237e8,-3.2764114883565694e8
