Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,5467.109999530399,0.0,0.0,0.0,1335.132000839476,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,-1.9713297660928217e-11,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.45999999989,0.0,35341.698,41960.73154580806,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105837.39874031457,0.0,0.0,0.0,53869.702907398256,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t2,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,4322.165497010944,0.0,0.0,0.0,1335.132000839476,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41960.73154580806,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105837.39874031457,0.0,0.0,0.0,53869.70290739829,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,4322.165497010944,0.0,0.0,0.0,1335.132000839476,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41960.731545808056,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105837.39874031457,0.0,0.0,0.0,53869.702907398256,0.0,0.0,-1.6703889129274094e-11,11287.386000000002,10706.856000000002
t4,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,4322.165497010944,0.0,0.0,0.0,1335.132000839476,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41960.73154580806,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105837.39874031457,0.0,0.0,0.0,53869.70290739825,0.0,0.0,-2.8851920852446256e-11,11287.386000000002,10706.856000000002
t5,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,4322.165497010944,0.0,0.0,0.0,1335.132000839476,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41960.73154580806,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864869,0.0,0.0,0.0,2.3874235921539366e-12,0.0,0.0,0.0,0.0,105837.39874031441,0.0,0.0,0.0,53869.702907398256,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,4322.165497010944,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41960.731545807816,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,34336.861931631785,0.0,0.0,98033.78251864894,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,0.0,105837.39874031457,0.0,0.0,2.3874235921539366e-12,53869.702907398256,0.0,0.0,-5.299326844010466e-10,11287.386000000002,10706.856000000002
t7,0.0,37271.837835415885,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,35341.698,41376.35718638271,0.0,0.0,0.0,39436.3521362159,0.0,0.0,0.0,43002.25079119159,0.0,0.0,0.0,18467.630286828222,0.0,0.0,98033.78251864869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52918.69937015729,0.0,0.0,1.9099388737231493e-11,53869.702907398256,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,8788.5677531051,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,21050.365865686013,0.0,0.0,0.0,20502.381118611258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98033.7825186487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70561.40724300305,0.0,0.0,0.0,53869.702907398256,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,8788.5677531051,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20980.36577290402,0.0,0.0,0.0,19718.17606810795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98033.78251864867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83917.40470475751,0.0,0.0,0.0,53869.702907398256,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,8788.5677531051,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20980.36577290403,0.0,0.0,0.0,19718.17606810795,0.0,0.0,-9.549694368615746e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98033.7825186487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52918.69937015731,0.0,0.0,0.0,53869.702907398256,0.0,0.0,0.0,11287.386000000002,10706.856000000002
