Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,5647.720100244536,0.0,0.0,0.0,1255.6259283417767,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38995.982901794356,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,-5.312017492542509e-11,43070.933237140634,0.0,0.0,0.0,33554.86984043752,0.0,0.0,99481.99823728518,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,97345.7935583547,0.0,0.0,0.0,57755.974724447486,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t2,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,4464.951492863482,0.0,0.0,0.0,1255.6259283417767,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38995.982901794356,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,-5.312017492542509e-11,43070.933237140634,0.0,0.0,0.0,33554.86984043752,0.0,0.0,99481.99823728518,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,106855.07810380336,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,4464.951492863482,0.0,0.0,0.0,1255.6259283417767,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,37294.05070243062,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,-5.312017492542509e-11,43070.933237140634,0.0,0.0,0.0,33554.86984043752,0.0,0.0,99481.99823728518,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,106855.07810380336,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,4464.951492863482,0.0,0.0,0.0,1255.6259283417767,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38995.982901794356,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,-5.312017492542509e-11,43070.933237140634,0.0,0.0,0.0,33554.86984043752,0.0,0.0,99481.99823728514,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,106855.07810380336,0.0,0.0,0.0,57755.974724447486,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t5,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,4464.951492863482,0.0,0.0,0.0,1255.6259283417767,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38995.982901794356,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,8.117240213323385e-11,43070.933237140634,0.0,0.0,0.0,33554.86984043752,0.0,0.0,99481.99823728518,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,106855.07810380336,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,4464.951492863482,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38995.982901794356,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,7.699441084696446e-11,43070.933237140634,0.0,0.0,-5.729816621169448e-11,33554.86984043752,0.0,0.0,99481.9982372852,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,106855.07810380336,0.0,0.0,0.0,57755.974724447486,0.0,0.0,3.3423930290155113e-10,11287.386000000002,10706.856000000002
t7,0.0,37941.69842213311,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,36225.22431926202,0.0,0.0,0.0,4597.507241762431,37466.78774996422,0.0,2.3874235921539366e-12,43070.933237140634,0.0,0.0,0.0,18595.4692677117,0.0,0.0,99481.99823728521,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,83905.5316221764,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19497.991450897178,0.0,0.0,0.0,0.0,37466.78774996422,0.0,0.0,0.0,0.0,0.0,4.177991286269389e-12,0.0,0.0,0.0,99481.99823728521,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,76009.37869418433,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19497.991450897178,0.0,0.0,0.0,0.0,18733.39387498211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99481.99823728514,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,81240.88491953768,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19497.991450897178,0.0,0.0,0.0,0.0,18733.39387498211,0.0,-3.342393029015511e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99481.9982372852,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,53427.53905190168,0.0,0.0,0.0,57755.974724447486,0.0,0.0,1.0982148523908108e-10,11287.386000000002,10706.856000000002
t11,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19497.991450897178,0.0,0.0,0.0,0.0,18733.39387498211,0.0,0.0,0.0,0.0,0.0,4.297362465877086e-11,0.0,0.0,0.0,99481.99823728518,0.0,0.0,0.0,0.0,303.8059832502471,0.0,0.0,0.0,53427.53905190168,0.0,0.0,0.0,57755.974724447486,0.0,0.0,0.0,11287.386000000002,10706.856000000002
