BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.547816258908535e8,7.111687525250505e6,-8.375977218997968e6,0.0,0.0,3282.65429755301,0.0,9.007628480038896e6,-1.069528760013983e6,-1.6145871857142845e8,1.5245387762352997e8,7.046430914691289e6,-8.624043914810196e6,0.0,0.0,12923.879133712611,0.0,3.890365738492167e7,-2.0334728874664393e6,-1.877593729999999e8,2.3851510803196138e8,1.0748571932832645e7,-1.2957201357150976e7,0.0,0.0,19077.802680790777,0.0,6.470864473368366e7,-4.3418622868646765e6,-2.966923388571429e8,2.2110446031421974e8,2.567266866667852e6,-3.097738779682636e6,0.0,0.0,3711.471695372173,0.0,-6.0465296421067685e7,-3.627776880403929e6,-1.5648462657142854e8,5.3932121069408454e7,1.4179037143944537e6,-1.6681220159550374e6,0.0,0.0,1623.0841559753862,0.0,-6.175000966926079e6,-649163.313649177,-4.685936157142856e7,3.0159109302221966e8,630549.5840617713,-772458.5883410304,0.0,0.0,6889.337552421177,0.0,-2.4227274858527905e6,-5.046545012497246e6,-2.93986800857143e8,1.8799727766236478e8,6.697487627049845e6,-7.879397203666715e6,0.0,0.0,1901.557637174471,0.0,-4.355690572479762e7,-4.391319918587502e6,-1.3886904400000006e8
t1,15647.84900210713,1533.354173936898,-0.0,0.0,0.0,0.0,0.0,16.685944869900823,-103.88912091393252,-17094.0,12063.794154978132,1905.5439506218702,-0.0,0.0,0.0,0.0,0.0,5627.988,-280.3261056,-19317.0,19962.286687533833,0.0,-0.0,0.0,0.0,0.0,0.0,14233.914555130099,-665.2012426639325,-33531.0,28377.75137471378,0.0,-578.5,0.0,0.0,0.0,0.0,-9778.156160709612,-513.0952140041602,-17508.0,5688.763262083908,0.0,-0.0,0.0,0.0,0.0,0.0,-320.381688146188,-107.38157393771935,-5261.0,38373.945134294554,0.0,-0.0,0.0,0.0,0.0,0.0,-5173.20383929039,-901.7412950041601,-32299.0,19716.397347046473,763.8617834950583,-0.0,0.0,0.0,0.0,0.0,-4606.846811853812,-808.4123186877193,-15065.0
t2,15244.572301516695,3628.1976984833063,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-17252.0,11685.188338197375,506.5740999800637,-0.0,0.0,0.0,0.0,0.0,8513.666757616353,-377.4291957937903,-20328.0,20173.263469560145,0.0,-0.0,0.0,0.0,0.0,0.0,12814.921742383647,-829.1852119437904,-32159.0,29640.81593711666,0.0,-578.5,0.0,0.0,0.0,0.0,-10465.31414215821,-580.0017949584499,-18017.0,6255.639346788576,0.0,-0.0,0.0,0.0,0.0,0.0,-869.8498414915426,-101.78950529703359,-5284.0,39829.05498933668,0.0,-0.0,0.0,0.0,0.0,0.0,-4006.414016350249,-977.6409729864163,-34845.0,19461.888076524585,765.9357705504144,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14879.0
t3,15225.988990806763,2325.317095657123,-0.0,0.0,0.0,0.0,0.0,-616.5417812393712,-132.76430522451534,-16802.0,11672.898589357716,0.0,-0.0,0.0,0.0,0.0,0.0,9363.114523767046,-406.01311312476116,-20630.0,20309.74767702695,0.0,-0.0,0.0,0.0,0.0,0.0,11132.015757472325,-819.7634344992765,-30622.0,28975.58838966528,0.0,-144.6249999987774,0.0,0.0,0.0,0.0,-10114.489054435164,-563.4743352313368,-18153.0,6388.0239067231805,0.0,-0.0,0.0,0.0,0.0,0.0,-1005.7831509790373,-99.24075574414306,-5283.0,40911.968057398,0.0,-0.0,0.0,0.0,0.0,0.0,-4221.3057945858,-963.6622628121937,-35727.0,19339.490628200547,359.33321887445163,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14350.0
t4,15256.511363787988,3015.2586362120137,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-16651.0,12429.48487074546,1218.5377687148311,-0.0,0.0,0.0,0.0,0.0,7871.808009457971,-355.83064891826075,-21164.0,19866.80617452623,0.0,-0.0,0.0,0.0,0.0,0.0,13456.780490542029,-807.5866650682608,-32516.0,30035.39912253116,0.0,-0.0,0.0,0.0,0.0,0.0,-11189.641508153285,-636.7576143778741,-18209.0,6492.90728807459,0.0,-0.0,0.0,0.0,0.0,0.0,-1078.0209918467162,-97.88629622787407,-5317.0,39226.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,18923.78908185701,718.0347652179935,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14293.0
t5,16785.61013226369,1550.1598677363097,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-16715.0,13370.65688276333,1649.32127792326,-0.0,0.0,0.0,0.0,0.0,7439.298544744049,-341.27670543063726,-22118.0,19980.742766324685,0.0,-0.0,0.0,0.0,0.0,0.0,13889.289955255952,-793.0327215806373,-33077.0,30363.607955965494,0.0,-578.5,0.0,0.0,0.0,0.0,-10917.895847702355,-627.2121082631397,-18240.0,6691.241684446481,0.0,-0.0,0.0,0.0,0.0,0.0,-1253.6484021620186,-94.59328228446216,-5343.0,38975.081259439314,0.0,-0.0,0.0,0.0,0.0,0.0,-3170.033750135627,-1032.0475093036775,-34773.0,18412.10962691855,1125.7142201564511,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-14189.0
t6,15792.447748435756,2119.9858684213204,-0.0,0.0,0.0,0.0,0.0,-915.0570168870286,-146.37659997004852,-16851.0,13950.46118349356,0.0,-0.0,0.0,0.0,0.0,0.0,9448.422544529869,-408.88372802343014,-22990.0,21674.02337178632,0.0,-0.0,0.0,0.0,0.0,0.0,11345.22297235716,-836.2463441434786,-32183.0,29830.210523372996,0.0,-578.5,0.0,0.0,0.0,0.0,-10626.511594869204,-626.1989285037976,-17999.0,7021.478515484596,0.0,-0.0,0.0,0.0,0.0,0.0,-1641.1509051307976,-87.32761035379755,-5293.0,38680.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,18206.157353674047,1136.6664934009514,-0.0,0.0,0.0,0.0,0.0,-4537.0105,-811.8133470749999,-13994.0
t7,16818.249618328933,0.0,-0.0,0.0,0.0,0.0,0.0,267.2153612003283,-92.46497952926504,-16993.0,14049.506966025587,0.0,-0.0,0.0,0.0,0.0,0.0,9722.602932037473,-418.109898063061,-23354.0,24802.9684930499,0.0,-1665.0,0.0,0.0,0.0,0.0,7560.304126187428,-690.2726192373235,-30008.0,30048.522726897096,0.0,-1531.9528157970963,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17433.0,8050.579435563221,0.0,-963.1863426132206,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,16891.06949199523,0.0,-0.0,0.0,0.0,0.0,0.0,-2208.544419425229,-710.5250725699974,-13972.0
t8,19657.156427774218,0.0,-4833.14642777422,0.0,0.0,0.0,0.0,2350.0,-129.01,-17045.0,18065.323629382397,0.0,-2246.9,0.0,0.0,0.0,0.0,7659.254597213848,-348.678226596246,-23129.0,32253.269158249193,0.0,-1901.1448281881699,0.0,0.0,0.0,0.0,8.689226575884959,-176.81355663690883,-30184.0,26809.169261986823,0.0,-1825.8693368375516,0.0,0.0,0.0,0.0,-7462.249188535063,-428.05073661420585,-17093.0,7951.567828331529,0.0,-924.1747353815294,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5136.0,36331.70800238318,0.0,-0.0,0.0,0.0,0.0,0.0,-2361.2356080133113,-602.4723943698696,-33368.0,15124.986212286161,0.0,-2531.5352086098014,0.0,0.0,0.0,0.0,1612.719472758641,-323.17047643499916,-13883.0
