Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.49716474716,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100389.58134542825,0.0,0.0,2.546585164964199e-10,29850.78370556385,-1.1841621017083525e-11,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.497164747176,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100389.58134542825,0.0,0.0,2.546585164964199e-10,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.49716474716,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100389.58134542825,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.49716474716,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100389.58134542825,0.0,0.0,-3.581135388230905e-11,29850.78370556385,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t5,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.49716474716,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100193.60651464532,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,57102.49716474716,0.0,0.0,0.0,61073.63235909647,0.0,0.0,5.729816621169448e-11,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100389.58134542825,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,30984.48943728506,0.0,0.0,0.0,61073.63235909647,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76672.91918073404,0.0,0.0,0.0,29850.78370556385,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28551.24858237358,0.0,0.0,0.0,41455.503917862545,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50194.79067271412,0.0,0.0,0.0,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28551.24858237358,0.0,0.0,0.0,30536.816179548234,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50194.79067271412,0.0,0.0,0.0,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28551.24858237358,0.0,0.0,0.0,41308.42252923866,0.0,0.0,0.0,0.0,0.0,0.0,108686.70873058151,0.0,0.0,0.0,187855.05419722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50194.79067271412,0.0,0.0,0.0,14925.391852781924,0.0,0.0,0.0,11287.386000000002,10706.856000000002
