Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,2.8306427545771063e6,1.8456117190295765e6,215066.20362768386,5.88083155847789e6,471066.2206422312,647292.3397363969,3.096774582071939e6,1.7673754931694192e6,6.128506801495845e6,1.7175304174412205e6,557474.3471312429,4.763478194902339e6,1.4138501418483795e6,591580.5568564254,193368.22108799708,3.2120449552095685e7
t1,417.68,69.69269558496276,45.10615920000001,897.8922435,87.6946374,0.0,504.6427952875903,307.2,1031.124052,383.3457785713704,20.529564063463983,930.7273338,227.749851,128.0009859,0.0,5051.386096307387
t2,417.68,259.44799321787866,45.10615920000001,897.8922435,87.6946374,33.62847542756252,479.9203449232767,307.2,1031.124052,383.3457785713704,42.82078302297002,930.7273338,227.749851,128.0009859,0.0,5272.338637963058
t3,417.68,276.9136198161895,45.10615920000001,897.8922435,87.6946374,0.0,522.3006078272313,307.2,1031.124052,383.3457785713704,46.76303873847936,930.7273338,227.749851,128.0009859,0.0,5302.49830775327
t4,417.68,166.09872127744453,45.10615920000001,897.8922435,87.6946374,0.0,555.7925791385333,307.2,1031.124052,383.3457785713704,42.169629520887874,930.7273338,227.749851,128.0009859,0.0,5220.581971308236
t5,417.68,165.47790786651362,45.10615920000001,897.8922435,87.6946374,0.0,537.208411716873,307.2,1031.124052,383.3457785713704,44.628744580091315,930.7273338,227.749851,128.0009859,0.0,5203.836105534848
t6,417.68,334.9296887137466,45.10615920000001,897.8922435,87.6946374,0.224732144001862,596.5045689344458,307.2,1031.124052,383.34577857137043,46.85369522591265,930.7273338,227.749851,128.0009859,68.85,5503.8837263894775
t7,417.68,520.28839225,45.10615920000001,897.8922435,87.6946374,232.32461714999997,538.1609159371568,307.2,1031.124052,383.34577857137043,69.29917096467068,930.7273338,227.749851,128.0009859,68.85,5885.444137673198
t8,417.68,0.0,0.0,455.36562587672034,87.6946374,0.0,210.82667771842546,307.2,1013.4957811774786,67.8652169135809,5.867773692025291,729.089342172802,227.749851,128.0009859,0.0,3650.8358918510326
t9,417.68,163.4547026310617,0.0,382.99013962851126,0.0,0.0,551.2613319588845,307.2,0.0,383.34577857137043,0.0,0.0,227.749851,0.08145290421421006,0.0,2433.763256694042
t10,417.68,379.00283253422145,0.0,255.1566805765181,0.0,0.0,693.4980421351494,307.2,0.0,244.69703915044627,8.400069355578019,0.0,227.749851,0.0,0.0,2533.3845147519132
t11,417.68,520.28839225,0.0,134.91421341301603,0.0,0.0,554.0304719668799,307.2,0.0,0.0,16.73033218172229,0.0,0.0,0.0,0.0,1950.8434098116186
t12,417.68,520.28839225,0.0,20.46311476420431,0.0,0.0,714.4488206917649,307.2,0.0,383.34577857137043,37.87962163673172,0.0,0.0,0.0,0.0,2401.3057279140717
t13,417.68,336.7234606792476,0.0,166.3223751653993,19.130699709152246,0.0,272.1517001516759,307.2,0.0,383.34577857137043,47.27105711277928,0.0,0.0,0.0,0.0,1949.8250713896248
t14,406.046754211944,415.3186850759652,0.0,184.63355555335374,0.0,0.0,202.97881073023436,307.2,0.0,383.34577857137043,48.40450412170683,0.0,0.0,0.0,0.0,1947.9280882645746
t15,316.1548064120783,520.28839225,0.0,519.6503140024311,0.0,0.0,347.98031775144216,307.2,370.21940014389554,383.34577857137043,34.54080667657851,38.2199521293132,0.0,0.0,0.0,2837.5997679371094
