BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.4982009860748982e8,7.148682174127864e6,-8.42859870303123e6,0.0,0.0,10946.404722118361,0.0,3.4185541360172056e7,-3.8473964149092305e6,-1.7888927342857143e8,1.5961017092252433e8,1.1167423275201341e7,-1.3620460783982769e7,0.0,0.0,14769.356649485795,0.0,3.4691353448827066e7,-4.094592362076553e6,-1.877686638571428e8,2.03531835460648e8,9.78199292382261e6,-1.186057170210075e7,0.0,0.0,19087.162723288777,0.0,1.0150198543627438e8,-6.270374138510315e6,-2.9670395514285725e8,2.211252848397385e8,2.2550569393821876e6,-2.7645282640034524e6,0.0,0.0,12703.905162445084,0.0,-6.052641668230317e7,-3.6029344522620994e6,-1.5649916628571424e8,8.048642789249168e7,396387.791379596,-466338.5778197825,0.0,0.0,2865.7896495997284,0.0,-3.1572417637847267e7,-1.9898488292823893e6,-4.685707642857144e7,3.246882882085659e8,948138.7070284467,-1.1779816021189028e6,0.0,0.0,23167.847379726412,0.0,-2.3731652602094736e7,-6.725087987331897e6,-2.940248725714287e8,1.9925023700061888e8,1.5158060196333528e6,-1.783301198521398e6,0.0,0.0,8827.440449253398,0.0,-5.4548393323028296e7,-5.590215367723212e6,-1.3885296057142866e8
t1,16927.79884950686,1162.3265315534918,-0.0,0.0,0.0,0.0,0.0,1466.6360165834403,-614.7613976437951,-18942.0,3887.451096798837,4077.9696733103947,-0.0,0.0,0.0,0.0,0.0,11924.54068328325,-572.9614533924813,-19317.0,16402.657231918296,0.0,-0.0,0.0,0.0,0.0,0.0,18056.129524553668,-927.7867564719617,-33531.0,28058.954324950715,0.0,-4.5746735113580135,0.0,0.0,0.0,0.0,-9913.028958307626,-633.350693131732,-17508.0,12005.738816674106,0.0,-0.0,0.0,0.0,0.0,0.0,-6461.633541692373,-283.105274981732,-5261.0,39698.45230660604,378.6,-0.0,0.0,0.0,0.0,0.0,-6605.453724420357,-1172.5985821856852,-32299.0,23770.91776676102,608.094171738976,-0.0,0.0,0.0,0.0,0.0,-8467.19,-846.8219385,-15065.0
t2,16736.123193721527,1244.561462547969,-0.0,0.0,0.0,0.0,0.0,1737.7155161921419,-602.4001724616384,-19116.0,4616.612652971987,1635.1419675448483,-0.0,0.0,0.0,0.0,0.0,14744.084481692104,-667.8391022089393,-20328.0,16538.796953570145,1665.0,-0.0,0.0,0.0,0.0,0.0,14965.506226536112,-1010.3031801062629,-32159.0,28206.092755332284,0.0,-226.0,0.0,0.0,0.0,0.0,-9318.5964527208,-644.496302611485,-18017.0,12634.316931740685,0.0,-0.0,0.0,0.0,0.0,0.0,-7056.066047279201,-294.25088446148504,-5284.0,42017.051036494384,378.6,-0.0,0.0,0.0,0.0,0.0,-6361.23821659492,-1189.4128198994663,-34845.0,23953.496479471843,500.5452045673701,-0.0,0.0,0.0,0.0,0.0,-8711.405507825437,-863.6361762137813,-14879.0
t3,16584.524533616768,1384.0461192796436,-0.0,0.0,0.0,0.0,0.0,1273.0196510172009,-623.5903039136157,-18618.0,6302.968465044655,0.0,-0.0,0.0,0.0,0.0,0.0,15003.603450463439,-676.5719155080947,-20630.0,16491.543001917675,0.0,-0.0,0.0,0.0,0.0,0.0,15170.683122939718,-1040.2261248573955,-30622.0,28012.937064109792,0.0,-0.0,0.0,0.0,0.0,0.0,-9213.46963364055,-646.4674304692397,-18153.0,12740.414878678692,0.0,-0.0,0.0,0.0,0.0,0.0,-7161.19286635945,-296.22201231923964,-5283.0,43396.94264581463,108.1096607914066,-0.0,0.0,0.0,0.0,0.0,-6605.453724420357,-1172.5985821856852,-35727.0,23657.64713960345,6.364798896545933,-0.0,0.0,0.0,0.0,0.0,-8467.19,-846.8219385,-14350.0
t4,16783.317910066005,1401.2352560222644,-0.0,0.0,0.0,0.0,0.0,905.7831234809955,-640.3362895692667,-18450.0,4843.363555859475,3584.7784188867586,-0.0,0.0,0.0,0.0,0.0,13357.022491492487,-621.1644662387222,-21164.0,16333.064051796797,0.0,-0.0,0.0,0.0,0.0,0.0,17184.500609446874,-1001.5646612436741,-32516.0,28419.705945481463,0.0,-230.57467351135801,0.0,0.0,0.0,0.0,-9335.960546109656,-644.170725860444,-18209.0,12625.22024383437,24.407017766417994,-0.0,0.0,0.0,0.0,0.0,-7038.701953890343,-293.9253077104439,-5317.0,42738.60330295093,153.4490036551141,-0.0,0.0,0.0,0.0,0.0,-6605.453724420357,-1172.5985821856852,-35114.0,23357.114986843597,249.89695165639935,-0.0,0.0,0.0,0.0,0.0,-8467.19,-846.8219385,-14293.0
t5,16660.851563429806,1382.6357533592552,-0.0,0.0,0.0,0.0,0.0,1109.5568890693748,-631.0442058584365,-18522.0,4590.419219860454,4800.636915950459,-0.0,0.0,0.0,0.0,0.0,13347.79792372234,-620.8540595332568,-22118.0,16298.380756017314,780.6300031814268,-0.0,0.0,0.0,0.0,0.0,16989.951411628645,-991.9621708273785,-33077.0,28969.433774943656,0.0,-813.649347022716,0.0,0.0,0.0,0.0,-9270.384144530899,-645.4002833900456,-18240.0,12742.433220709148,0.0,-0.0,0.0,0.0,0.0,0.0,-7104.278355469101,-295.15486524004564,-5343.0,42551.052306606034,0.0,-0.0,0.0,0.0,0.0,0.0,-6605.453724420357,-1172.5985821856852,-34773.0,23048.587149701278,454.4247887987185,-0.0,0.0,0.0,0.0,0.0,-8467.19,-846.8219385,-14189.0
t6,17969.04569386695,904.2668640042848,-0.0,0.0,0.0,0.0,0.0,459.37972659598836,-660.692284467223,-18672.0,5117.889574539752,2712.0353811564,-0.0,0.0,0.0,0.0,0.0,15865.654994260722,-705.5799499568732,-22990.0,18001.258425263062,165.80621103307203,-0.0,0.0,0.0,0.0,0.0,15122.271503563648,-1106.3361398597815,-32183.0,28570.83922267717,0.0,-714.2743366552188,0.0,0.0,0.0,0.0,-9211.052127308996,-646.5127587129564,-17999.0,12949.177713253961,0.0,-196.3,0.0,0.0,0.0,0.0,-7163.610372691004,-296.2673405629563,-5293.0,42882.221714391926,0.0,-0.0,0.0,0.0,0.0,0.0,-7107.085766134242,-1207.135948257686,-34568.0,22840.917262858115,0.0,-0.0,0.0,0.0,0.0,0.0,-7965.5579582861155,-881.3593045720008,-13994.0
t7,18262.972323485712,99.43537063589974,-0.0,0.0,0.0,0.0,0.0,1099.1127638469652,-631.5204579685784,-18830.0,5532.388801725001,0.0,-0.0,0.0,0.0,0.0,0.0,18619.870499999997,-798.2593017249999,-23354.0,21114.520704555867,0.0,-1665.0,0.0,0.0,0.0,0.0,11728.322960573392,-1169.8436651292636,-30008.0,27661.81463489177,0.0,-958.5730307006509,0.0,0.0,0.0,0.0,-8612.506107608782,-657.7354965823354,-17433.0,13461.946470823556,0.0,-196.3,0.0,0.0,0.0,0.0,-7762.156392391218,-307.49007843233534,-5196.0,44208.81911518104,0.0,-0.0,0.0,0.0,0.0,0.0,-8792.633224420357,-1323.185890760685,-34093.0,21249.419747074993,0.0,-0.0,0.0,0.0,0.0,0.0,-6280.0105,-997.4092470749999,-13972.0
t8,10141.457311244896,0.0,-97.3,0.0,0.0,0.0,0.0,9311.696027614315,-467.8533388592127,-18888.0,15540.854205104264,0.0,-2246.9,0.0,0.0,0.0,0.0,10341.793685484476,-506.7478905887393,-23129.0,28720.45118045127,0.0,-1665.0,0.0,0.0,0.0,0.0,3495.5775798030936,-367.02876025436336,-30184.0,27315.960039075242,0.0,-630.6705387491187,0.0,0.0,0.0,0.0,-9067.088698193711,-525.2008021324136,-17093.0,11242.738635169198,0.0,-73.25972049386019,0.0,0.0,0.0,0.0,-5757.704534879325,-275.7743797960127,-5136.0,39898.13607620537,0.0,-314.0,0.0,0.0,0.0,0.0,-5310.91090607344,-905.2251701319308,-33368.0,17499.36870384377,0.0,-0.0,0.0,0.0,0.0,0.0,-3013.3631537554065,-603.0055500883601,-13883.0
