Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.5753396113052636e8
AZ_naturalgas,5.670393117882931e8
AZ_uranium,3.605064875548996e8
CA_N_naturalgas,7.968374792475297e7
CA_N_uranium,-6.521988282770508e-9
CA_S_naturalgas,7.108896221471062e7
MT_WY_CO_coal,5.479504970242748e8
MT_WY_CO_naturalgas,3.738124389996473e6
NM_coal,2.4692938934205927e7
NM_naturalgas,106561.34197182348
PNW_coal,0.0
PNW_naturalgas,3.973194006243277e8
PNW_uranium,1.0546566959999968e8
UT_NV_coal,2.887843346597413e8
UT_NV_naturalgas,2.5413784869447052e8
CA_S_uranium,8.451021854574018e8
MT_WY_CO_uranium,1.1672412412622736e-8
NM_uranium,-4.017957059537702e-9
UT_NV_uranium,-2.8523612443098757e-8
None,0.0
