Time_Index,Hybrid_Wind_Test
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.002
2152,0.028
2153,0.033
2154,0.072
2155,0.105
2156,0.131
2157,0.082
2158,0.068
2159,0.07
2160,0.06
2161,0.04
2162,0.033
2163,0.014
2164,0.001
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.001
2174,0.018
2175,0.082
2176,0.185
2177,0.35
2178,0.463
2179,0.483
2180,0.469
2181,0.469
2182,0.583
2183,0.671
2184,0.671
2185,0.67
2186,0.637
2187,0.608
2188,0.594
2189,0.527
2190,0.449
2191,0.372
2192,0.278
2193,0.218
2194,0.208
2195,0.258
2196,0.377
2197,0.476
2198,0.514
2199,0.556
2200,0.568
2201,0.57
2202,0.568
2203,0.575
2204,0.684
2205,0.711
2206,0.674
2207,0.6
2208,0.495
2209,0.426
2210,0.414
2211,0.375
2212,0.291
2213,0.194
2214,0.112
2215,0.047
2216,0.003
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.001
2223,0.016
2224,0.071
2225,0.205
2226,0.309
2227,0.287
2228,0.201
2229,0.111
2230,0.079
2231,0.054
2232,0.046
2233,0.032
2234,0.008
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.001
2250,0.023
2251,0.172
2252,0.167
2253,0.143
2254,0.106
2255,0.062
2256,0.02
2257,0.001
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.0
2271,0.013
2272,0.171
2273,0.33
2274,0.376
2275,0.395
2276,0.285
2277,0.182
2278,0.188
2279,0.179
2280,0.127
2281,0.103
2282,0.142
2283,0.178
2284,0.177
2285,0.18
2286,0.155
2287,0.147
2288,0.15
2289,0.15
2290,0.158
2291,0.191
2292,0.258
2293,0.328
2294,0.408
2295,0.461
2296,0.489
2297,0.506
2298,0.54
2299,0.672
2300,0.669
2301,0.678
2302,0.615
2303,0.461
2304,0.332
2305,0.281
2306,0.224
2307,0.186
2308,0.157
2309,0.123
2310,0.115
2311,0.104
2312,0.085
2313,0.124
2314,0.203
2315,0.289
2316,0.406
2317,0.538
2318,0.621
2319,0.675
2320,0.706
2321,0.71
2322,0.712
2323,0.75
2324,0.77
2325,0.753
2326,0.761
2327,0.738
2328,0.7
2329,0.626
2330,0.596
2331,0.6
2332,0.582
2333,0.545
2334,0.465
2335,0.335
2336,0.309
2337,0.31
2338,0.357
2339,0.404
2340,0.466
2341,0.506
2342,0.542
2343,0.57
2344,0.623
2345,0.696
2346,0.71
2347,0.661
2348,0.606
2349,0.546
2350,0.509
2351,0.4
2352,0.341
2353,0.361
2354,0.39
2355,0.332
2356,0.276
2357,0.207
2358,0.191
2359,0.185
2360,0.162
2361,0.153
2362,0.145
2363,0.179
2364,0.264
2365,0.421
2366,0.58
2367,0.622
2368,0.633
2369,0.639
2370,0.625
2371,0.691
2372,0.726
2373,0.701
2374,0.645
2375,0.51
2376,0.474
2377,0.4
2378,0.353
2379,0.33
2380,0.273
2381,0.224
2382,0.184
2383,0.195
2384,0.172
2385,0.183
2386,0.161
2387,0.1
2388,0.06
2389,0.052
2390,0.118
2391,0.251
2392,0.347
2393,0.392
2394,0.401
2395,0.411
2396,0.384
2397,0.414
2398,0.441
2399,0.415
2400,0.388
2401,0.362
2402,0.36
2403,0.392
2404,0.344
2405,0.34
2406,0.292
2407,0.282
2408,0.3
2409,0.375
2410,0.432
2411,0.475
2412,0.644
2413,0.829
2414,0.904
2415,0.923
2416,0.898
2417,0.833
2418,0.785
2419,0.793
2420,0.754
2421,0.723
2422,0.771
2423,0.722
2424,0.731
2425,0.758
2426,0.691
2427,0.686
2428,0.643
2429,0.62
2430,0.563
2431,0.679
2432,0.695
2433,0.688
2434,0.775
2435,0.774
2436,0.796
2437,0.925
2438,0.947
2439,0.855
2440,0.924
2441,0.723
2442,0.701
2443,0.756
2444,0.856
2445,0.895
2446,0.819
2447,0.663
2448,0.591
2449,0.549
2450,0.554
2451,0.606
2452,0.748
2453,0.829
2454,0.888
2455,0.91
2456,0.92
2457,0.94
2458,0.926
2459,0.915
2460,0.894
2461,0.811
2462,0.714
2463,0.561
2464,0.408
2465,0.343
2466,0.408
2467,0.467
2468,0.425
2469,0.407
2470,0.258
2471,0.12
2472,0.062
2473,0.03
2474,0.016
2475,0.001
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.006
2481,0.058
2482,0.126
2483,0.247
2484,0.38
2485,0.436
2486,0.47
2487,0.575
2488,0.682
2489,0.729
2490,0.768
2491,0.848
2492,0.924
2493,0.946
2494,0.931
2495,0.941
2496,0.923
2497,0.848
2498,0.838
2499,0.866
2500,0.882
2501,0.87
2502,0.904
2503,0.82
2504,0.698
2505,0.679
2506,0.751
2507,0.743
2508,0.778
2509,0.797
2510,0.794
2511,0.823
2512,0.777
2513,0.887
2514,0.899
2515,0.905
2516,0.854
2517,0.755
2518,0.701
2519,0.66
2520,0.561
2521,0.463
2522,0.452
2523,0.413
2524,0.364
2525,0.341
2526,0.291
2527,0.259
2528,0.232
2529,0.186
2530,0.165
2531,0.15
2532,0.147
2533,0.16
2534,0.206
2535,0.274
2536,0.244
2537,0.199
2538,0.2
2539,0.321
2540,0.256
2541,0.214
2542,0.301
2543,0.411
2544,0.405
2545,0.316
2546,0.269
2547,0.233
2548,0.186
2549,0.157
2550,0.152
2551,0.151
2552,0.171
2553,0.273
2554,0.328
2555,0.48
2556,0.618
2557,0.69
2558,0.721
2559,0.73
2560,0.765
2561,0.82
2562,0.87
2563,0.925
2564,0.946
2565,0.916
2566,0.937
2567,0.913
2568,0.869
2569,0.855
2570,0.843
2571,0.842
2572,0.823
2573,0.787
2574,0.784
2575,0.748
2576,0.581
2577,0.562
2578,0.579
2579,0.518
2580,0.585
2581,0.612
2582,0.593
2583,0.601
2584,0.629
2585,0.751
2586,0.877
2587,0.836
2588,0.713
2589,0.624
2590,0.565
2591,0.539
2592,0.588
2593,0.708
2594,0.739
2595,0.744
2596,0.697
2597,0.622
2598,0.56
2599,0.445
2600,0.369
2601,0.189
2602,0.049
2603,0.002
2604,0.0
2605,0.0
2606,0.005
2607,0.094
2608,0.278
2609,0.363
2610,0.469
2611,0.55
2612,0.635
2613,0.721
2614,0.848
2615,0.878
2616,0.902
2617,0.869
2618,0.824
2619,0.795
2620,0.81
2621,0.849
2622,0.777
2623,0.72
2624,0.738
2625,0.808
2626,0.802
2627,0.803
2628,0.768
2629,0.765
2630,0.839
2631,0.918
2632,0.912
2633,0.834
2634,0.721
2635,0.743
2636,0.728
2637,0.707
2638,0.735
2639,0.674
2640,0.557
2641,0.553
2642,0.546
2643,0.57
2644,0.522
2645,0.576
2646,0.497
2647,0.337
2648,0.246
2649,0.195
2650,0.17
2651,0.192
2652,0.181
2653,0.194
2654,0.248
2655,0.34
2656,0.426
2657,0.481
2658,0.502
2659,0.521
2660,0.517
2661,0.467
2662,0.485
2663,0.517
2664,0.505
2665,0.443
2666,0.392
2667,0.364
2668,0.361
2669,0.329
2670,0.305
2671,0.259
2672,0.371
2673,0.607
2674,0.685
2675,0.681
2676,0.706
2677,0.734
2678,0.733
2679,0.754
2680,0.783
2681,0.842
2682,0.884
2683,0.912
2684,0.925
2685,0.962
2686,0.919
2687,0.872
2688,0.86
2689,0.891
2690,0.873
2691,0.839
2692,0.835
2693,0.752
2694,0.629
2695,0.567
2696,0.523
2697,0.456
2698,0.426
2699,0.389
2700,0.372
2701,0.37
2702,0.397
2703,0.45
2704,0.512
2705,0.561
2706,0.571
2707,0.572
2708,0.687
2709,0.746
2710,0.67
2711,0.621
2712,0.64
2713,0.601
2714,0.552
2715,0.453
2716,0.378
2717,0.33
2718,0.278
2719,0.214
2720,0.147
2721,0.112
2722,0.072
2723,0.036
2724,0.015
2725,0.02
2726,0.045
2727,0.089
2728,0.175
2729,0.246
2730,0.296
2731,0.295
2732,0.284
2733,0.23
2734,0.183
2735,0.169
2736,0.129
2737,0.073
2738,0.054
2739,0.057
2740,0.05
2741,0.003
2742,0.0
2743,0.0
2744,0.0
2745,0.0
2746,0.0
2747,0.0
2748,0.001
2749,0.021
2750,0.135
2751,0.316
2752,0.457
2753,0.54
2754,0.552
2755,0.559
2756,0.558
2757,0.643
2758,0.675
2759,0.661
2760,0.635
2761,0.578
2762,0.512
2763,0.458
2764,0.348
2765,0.2
2766,0.167
2767,0.151
2768,0.067
2769,0.031
2770,0.009
2771,0.003
2772,0.001
2773,0.0
2774,0.0
2775,0.001
2776,0.026
2777,0.12
2778,0.188
2779,0.155
2780,0.089
2781,0.069
2782,0.094
2783,0.093
2784,0.098
2785,0.099
2786,0.173
2787,0.291
2788,0.267
2789,0.344
2790,0.415
2791,0.42
2792,0.39
2793,0.365
2794,0.345
2795,0.389
2796,0.327
2797,0.255
2798,0.187
2799,0.124
2800,0.064
2801,0.022
2802,0.002
2803,0.009
2804,0.055
2805,0.107
2806,0.06
2807,0.003
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.002
2813,0.038
2814,0.123
2815,0.11
2816,0.006
2817,0.0
2818,0.0
2819,0.0
2820,0.0
2821,0.0
2822,0.0
2823,0.007
2824,0.128
2825,0.338
2826,0.398
2827,0.422
2828,0.382
2829,0.417
2830,0.454
2831,0.437
2832,0.316
2833,0.215
2834,0.13
2835,0.06
2836,0.049
2837,0.042
2838,0.002
2839,0.0
2840,0.0
2841,0.0
2842,0.0
2843,0.0
2844,0.0
2845,0.002
2846,0.05
2847,0.256
2848,0.468
2849,0.537
2850,0.574
2851,0.59
2852,0.688
2853,0.738
2854,0.711
2855,0.624
2856,0.492
2857,0.488
2858,0.421
2859,0.251
2860,0.103
2861,0.056
2862,0.06
2863,0.046
2864,0.005
2865,0.0
2866,0.002
2867,0.037
2868,0.162
2869,0.322
2870,0.462
2871,0.509
2872,0.511
2873,0.52
2874,0.503
2875,0.529
2876,0.525
2877,0.492
2878,0.502
2879,0.433
2880,0.382
2881,0.317
2882,0.271
2883,0.27
2884,0.241
2885,0.186
2886,0.162
2887,0.161
2888,0.232
2889,0.364
2890,0.379
2891,0.394
2892,0.419
2893,0.447
2894,0.541
2895,0.61
2896,0.625
2897,0.623
2898,0.665
2899,0.695
2900,0.772
2901,0.666
2902,0.576
2903,0.516
2904,0.452
2905,0.373
2906,0.361
2907,0.3
2908,0.277
2909,0.27
2910,0.276
2911,0.231
2912,0.231
2913,0.29
2914,0.38
2915,0.431
2916,0.539
2917,0.655
2918,0.744
2919,0.841
2920,0.911
2921,0.942
2922,0.92
2923,0.89
2924,0.855
2925,0.821
2926,0.772
2927,0.722
2928,0.731
2929,0.736
2930,0.725
2931,0.726
2932,0.698
2933,0.584
2934,0.529
2935,0.432
2936,0.308
2937,0.235
2938,0.215
2939,0.213
2940,0.284
2941,0.34
2942,0.42
2943,0.506
2944,0.598
2945,0.69
2946,0.752
2947,0.814
2948,0.821
2949,0.773
2950,0.636
2951,0.587
2952,0.602
2953,0.558
2954,0.474
2955,0.437
2956,0.419
2957,0.398
2958,0.386
2959,0.388
2960,0.383
2961,0.378
2962,0.422
2963,0.498
2964,0.59
2965,0.733
2966,0.717
2967,0.746
2968,0.792
2969,0.825
2970,0.83
2971,0.755
2972,0.63
2973,0.593
2974,0.659
2975,0.788
2976,0.806
2977,0.765
2978,0.699
2979,0.734
2980,0.751
2981,0.666
2982,0.62
2983,0.605
2984,0.604
2985,0.576
2986,0.577
2987,0.525
2988,0.468
2989,0.422
2990,0.441
2991,0.514
2992,0.674
2993,0.759
2994,0.789
2995,0.688
2996,0.619
2997,0.621
2998,0.782
2999,0.783
3000,0.788
3001,0.809
3002,0.828
3003,0.829
3004,0.808
3005,0.853
3006,0.89
3007,0.866
3008,0.866
3009,0.83
3010,0.754
3011,0.728
3012,0.671
3013,0.626
3014,0.546
3015,0.495
3016,0.448
3017,0.408
3018,0.325
3019,0.231
3020,0.167
3021,0.154
3022,0.19
3023,0.215
3024,0.205
3025,0.281
3026,0.335
3027,0.541
3028,0.63
3029,0.692
3030,0.678
3031,0.627
3032,0.64
3033,0.71
3034,0.754
3035,0.743
3036,0.618
3037,0.465
3038,0.354
3039,0.275
3040,0.289
3041,0.32
3042,0.348
3043,0.365
3044,0.363
3045,0.394
3046,0.412
3047,0.457
3048,0.494
3049,0.548
3050,0.514
3051,0.486
3052,0.52
3053,0.538
3054,0.524
3055,0.359
3056,0.276
3057,0.216
3058,0.092
3059,0.036
3060,0.002
3061,0.0
3062,0.0
3063,0.0
3064,0.0
3065,0.0
3066,0.003
3067,0.065
3068,0.225
3069,0.234
3070,0.182
3071,0.189
3072,0.193
3073,0.183
3074,0.069
3075,0.01
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.001
3083,0.013
3084,0.057
3085,0.108
3086,0.146
3087,0.217
3088,0.3
3089,0.456
3090,0.523
3091,0.542
3092,0.547
3093,0.532
3094,0.529
3095,0.529
3096,0.511
3097,0.493
3098,0.488
3099,0.498
3100,0.44
3101,0.347
3102,0.191
3103,0.089
3104,0.052
3105,0.047
3106,0.01
3107,0.008
3108,0.05
3109,0.115
3110,0.191
3111,0.302
3112,0.473
3113,0.579
3114,0.562
3115,0.542
3116,0.546
3117,0.561
3118,0.56
3119,0.482
3120,0.424
3121,0.385
3122,0.315
3123,0.295
3124,0.266
3125,0.186
3126,0.148
3127,0.095
3128,0.083
3129,0.08
3130,0.082
3131,0.096
3132,0.106
3133,0.157
3134,0.287
3135,0.411
3136,0.498
3137,0.549
3138,0.575
3139,0.611
3140,0.737
3141,0.752
3142,0.669
3143,0.558
3144,0.416
3145,0.332
3146,0.272
3147,0.226
3148,0.21
3149,0.213
3150,0.175
3151,0.106
3152,0.041
3153,0.031
3154,0.065
3155,0.143
3156,0.206
3157,0.333
3158,0.473
3159,0.557
3160,0.619
3161,0.647
3162,0.59
3163,0.555
3164,0.624
3165,0.63
3166,0.593
3167,0.538
3168,0.495
3169,0.466
3170,0.439
3171,0.398
3172,0.295
3173,0.198
3174,0.121
3175,0.054
3176,0.036
3177,0.057
3178,0.086
3179,0.113
3180,0.197
3181,0.323
3182,0.433
3183,0.497
3184,0.546
3185,0.564
3186,0.516
3187,0.494
3188,0.451
3189,0.462
3190,0.389
3191,0.358
3192,0.317
3193,0.264
3194,0.233
3195,0.197
3196,0.197
3197,0.129
3198,0.069
3199,0.025
3200,0.001
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,0.0
3206,0.0
3207,0.004
3208,0.073
3209,0.229
3210,0.354
3211,0.341
3212,0.236
3213,0.143
3214,0.11
3215,0.112
3216,0.151
3217,0.156
3218,0.124
3219,0.087
3220,0.052
3221,0.035
3222,0.011
3223,0.001
3224,0.0
3225,0.0
3226,0.0
3227,0.0
3228,0.001
3229,0.017
3230,0.024
3231,0.058
3232,0.182
3233,0.335
3234,0.368
3235,0.347
3236,0.267
3237,0.19
3238,0.131
3239,0.109
3240,0.093
3241,0.052
3242,0.034
3243,0.024
3244,0.016
3245,0.011
3246,0.001
3247,0.0
3248,0.0
3249,0.0
3250,0.0
3251,0.0
3252,0.0
3253,0.001
3254,0.013
3255,0.078
3256,0.223
3257,0.357
3258,0.399
3259,0.367
3260,0.291
3261,0.186
3262,0.125
3263,0.108
3264,0.123
3265,0.094
3266,0.076
3267,0.053
3268,0.016
3269,0.001
3270,0.0
3271,0.0
3272,0.0
3273,0.0
3274,0.0
3275,0.0
3276,0.0
3277,0.01
3278,0.045
3279,0.11
3280,0.283
3281,0.449
3282,0.48
3283,0.463
3284,0.448
3285,0.417
3286,0.371
3287,0.341
3288,0.281
3289,0.244
3290,0.151
3291,0.066
3292,0.041
3293,0.022
3294,0.001
3295,0.0
3296,0.0
3297,0.0
3298,0.0
3299,0.0
3300,0.002
3301,0.038
3302,0.119
3303,0.296
3304,0.476
3305,0.545
3306,0.537
3307,0.492
3308,0.416
3309,0.328
3310,0.337
3311,0.32
3312,0.233
3313,0.165
3314,0.094
3315,0.026
3316,0.011
3317,0.001
3318,0.0
3319,0.0
3320,0.0
3321,0.0
3322,0.0
3323,0.0
3324,0.0
3325,0.0
3326,0.007
3327,0.039
3328,0.116
3329,0.267
3330,0.352
3331,0.351
3332,0.312
3333,0.337
3334,0.319
3335,0.268
3336,0.264
3337,0.205
3338,0.148
3339,0.087
3340,0.025
3341,0.001
3342,0.0
3343,0.0
3344,0.0
3345,0.0
3346,0.001
3347,0.024
3348,0.056
3349,0.087
3350,0.154
3351,0.33
3352,0.563
3353,0.624
3354,0.65
3355,0.704
3356,0.794
3357,0.761
3358,0.707
3359,0.708
3360,0.64
3361,0.593
3362,0.543
3363,0.462
3364,0.378
3365,0.309
3366,0.281
3367,0.206
3368,0.214
3369,0.247
3370,0.356
3371,0.512
3372,0.588
3373,0.628
3374,0.644
3375,0.681
3376,0.694
3377,0.701
3378,0.736
3379,0.776
3380,0.765
3381,0.732
3382,0.652
3383,0.584
3384,0.559
3385,0.47
3386,0.386
3387,0.289
3388,0.169
3389,0.112
3390,0.097
3391,0.07
3392,0.056
3393,0.032
3394,0.005
3395,0.002
3396,0.044
3397,0.151
3398,0.313
3399,0.444
3400,0.564
3401,0.589
3402,0.576
3403,0.566
3404,0.573
3405,0.635
3406,0.611
3407,0.59
3408,0.563
3409,0.495
3410,0.362
3411,0.305
3412,0.264
3413,0.224
3414,0.168
3415,0.196
3416,0.376
3417,0.539
3418,0.543
3419,0.439
3420,0.312
3421,0.22
3422,0.17
3423,0.145
3424,0.106
3425,0.067
3426,0.043
3427,0.045
3428,0.098
3429,0.128
3430,0.101
3431,0.095
3432,0.075
3433,0.038
3434,0.034
3435,0.05
3436,0.085
3437,0.118
3438,0.133
3439,0.041
3440,0.002
3441,0.0
3442,0.0
3443,0.0
3444,0.0
3445,0.0
3446,0.001
3447,0.032
3448,0.181
3449,0.381
3450,0.458
3451,0.45
3452,0.395
3453,0.32
3454,0.248
3455,0.237
3456,0.207
3457,0.132
3458,0.081
3459,0.045
3460,0.023
3461,0.005
3462,0.0
3463,0.0
3464,0.0
3465,0.0
3466,0.0
3467,0.0
3468,0.0
3469,0.0
3470,0.005
3471,0.091
3472,0.309
3473,0.446
3474,0.458
3475,0.453
3476,0.423
3477,0.348
3478,0.328
3479,0.292
3480,0.232
3481,0.194
3482,0.157
3483,0.121
3484,0.106
3485,0.075
3486,0.039
3487,0.006
3488,0.0
3489,0.0
3490,0.0
3491,0.002
3492,0.031
3493,0.121
3494,0.292
3495,0.476
3496,0.541
3497,0.565
3498,0.574
3499,0.591
3500,0.601
3501,0.605
3502,0.595
3503,0.514
3504,0.439
3505,0.379
3506,0.281
3507,0.241
3508,0.21
3509,0.208
3510,0.191
3511,0.147
3512,0.118
3513,0.144
3514,0.188
3515,0.204
3516,0.322
3517,0.492
3518,0.562
3519,0.598
3520,0.621
3521,0.641
3522,0.644
3523,0.668
3524,0.774
3525,0.733
3526,0.704
3527,0.658
3528,0.615
3529,0.498
3530,0.411
3531,0.429
3532,0.442
3533,0.433
3534,0.417
3535,0.343
3536,0.322
3537,0.414
3538,0.472
3539,0.466
3540,0.51
3541,0.572
3542,0.603
3543,0.619
3544,0.63
3545,0.649
3546,0.66
3547,0.781
3548,0.809
3549,0.709
3550,0.599
3551,0.466
3552,0.412
3553,0.406
3554,0.397
3555,0.364
3556,0.315
3557,0.22
3558,0.16
3559,0.112
3560,0.074
3561,0.069
3562,0.071
3563,0.117
3564,0.165
3565,0.217
3566,0.295
3567,0.381
3568,0.463
3569,0.504
3570,0.504
3571,0.482
3572,0.414
3573,0.314
3574,0.253
3575,0.211
3576,0.181
3577,0.208
3578,0.206
3579,0.185
3580,0.13
3581,0.093
3582,0.081
3583,0.067
3584,0.05
3585,0.053
3586,0.069
3587,0.092
3588,0.159
3589,0.283
3590,0.402
3591,0.496
3592,0.568
3593,0.596
3594,0.592
3595,0.58
3596,0.625
3597,0.62
3598,0.54
3599,0.451
3600,0.431
3601,0.451
3602,0.424
3603,0.402
3604,0.363
3605,0.304
3606,0.184
3607,0.084
3608,0.053
3609,0.057
3610,0.084
3611,0.11
3612,0.171
3613,0.276
3614,0.382
3615,0.457
3616,0.495
3617,0.478
3618,0.475
3619,0.484
3620,0.526
3621,0.517
3622,0.404
3623,0.369
3624,0.372
3625,0.337
3626,0.244
3627,0.153
3628,0.135
3629,0.088
3630,0.058
3631,0.026
3632,0.018
3633,0.03
3634,0.046
3635,0.055
3636,0.083
3637,0.143
3638,0.229
3639,0.362
3640,0.479
3641,0.54
3642,0.555
3643,0.536
3644,0.473
3645,0.446
3646,0.426
3647,0.402
3648,0.403
3649,0.433
3650,0.429
3651,0.379
3652,0.298
3653,0.2
3654,0.201
3655,0.142
3656,0.072
3657,0.07
3658,0.109
3659,0.111
3660,0.12
3661,0.169
3662,0.301
3663,0.446
3664,0.536
3665,0.579
3666,0.579
3667,0.539
3668,0.485
3669,0.505
3670,0.481
3671,0.456
3672,0.4
3673,0.291
3674,0.19
3675,0.167
3676,0.144
3677,0.124
3678,0.068
3679,0.03
3680,0.007
3681,0.005
3682,0.005
3683,0.008
3684,0.051
3685,0.122
3686,0.267
3687,0.461
3688,0.57
3689,0.578
3690,0.565
3691,0.49
3692,0.442
3693,0.396
3694,0.46
3695,0.475
3696,0.426
3697,0.337
3698,0.26
3699,0.187
3700,0.129
3701,0.05
3702,0.004
3703,0.0
3704,0.0
3705,0.004
3706,0.047
3707,0.113
3708,0.236
3709,0.415
3710,0.562
3711,0.61
3712,0.65
3713,0.664
3714,0.663
3715,0.656
3716,0.726
3717,0.82
3718,0.857
3719,0.836
3720,0.758
3721,0.748
3722,0.746
3723,0.753
3724,0.75
3725,0.717
3726,0.67
3727,0.629
3728,0.642
3729,0.694
3730,0.76
3731,0.813
3732,0.869
3733,0.902
3734,0.95
3735,0.977
3736,0.961
3737,0.945
3738,0.926
3739,0.849
3740,0.728
3741,0.863
3742,0.931
3743,0.934
3744,0.844
3745,0.779
3746,0.79
3747,0.712
3748,0.719
3749,0.695
3750,0.562
3751,0.531
3752,0.474
3753,0.527
3754,0.556
3755,0.549
3756,0.573
3757,0.593
3758,0.645
3759,0.669
3760,0.687
3761,0.778
3762,0.835
3763,0.886
3764,0.78
3765,0.694
3766,0.667
3767,0.611
3768,0.633
3769,0.609
3770,0.596
3771,0.607
3772,0.532
3773,0.534
3774,0.544
3775,0.48
3776,0.471
3777,0.417
3778,0.381
3779,0.346
3780,0.24
3781,0.114
3782,0.025
3783,0.001
3784,0.0
3785,0.0
3786,0.015
3787,0.259
3788,0.298
3789,0.227
3790,0.171
3791,0.171
3792,0.16
3793,0.13
3794,0.047
3795,0.015
3796,0.003
3797,0.0
3798,0.006
3799,0.0
3800,0.0
3801,0.0
3802,0.0
3803,0.001
3804,0.019
3805,0.033
3806,0.026
3807,0.001
3808,0.003
3809,0.074
3810,0.322
3811,0.359
3812,0.322
3813,0.254
3814,0.172
3815,0.136
3816,0.139
3817,0.133
3818,0.083
3819,0.052
3820,0.039
3821,0.027
3822,0.024
3823,0.001
3824,0.0
3825,0.0
3826,0.0
3827,0.0
3828,0.0
3829,0.0
3830,0.0
3831,0.0
3832,0.003
3833,0.067
3834,0.246
3835,0.305
3836,0.239
3837,0.202
3838,0.171
3839,0.131
3840,0.106
3841,0.105
3842,0.087
3843,0.038
3844,0.002
3845,0.0
3846,0.0
3847,0.0
3848,0.0
3849,0.0
3850,0.0
3851,0.001
3852,0.011
3853,0.036
3854,0.049
3855,0.053
3856,0.112
3857,0.347
3858,0.479
3859,0.497
3860,0.522
3861,0.547
3862,0.58
3863,0.583
3864,0.572
3865,0.498
3866,0.404
3867,0.337
3868,0.301
3869,0.243
3870,0.177
3871,0.134
3872,0.108
3873,0.119
3874,0.132
3875,0.156
3876,0.227
3877,0.331
3878,0.506
3879,0.609
3880,0.647
3881,0.663
3882,0.672
3883,0.689
3884,0.691
3885,0.609
3886,0.513
3887,0.434
3888,0.295
3889,0.168
3890,0.084
3891,0.046
3892,0.051
3893,0.055
3894,0.041
3895,0.017
3896,0.001
3897,0.002
3898,0.034
3899,0.045
3900,0.05
3901,0.063
3902,0.048
3903,0.025
3904,0.001
3905,0.0
3906,0.003
3907,0.056
3908,0.102
3909,0.051
3910,0.032
3911,0.018
3912,0.001
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.003
3925,0.012
3926,0.005
3927,0.0
3928,0.0
3929,0.0
3930,0.011
3931,0.204
3932,0.331
3933,0.288
3934,0.264
3935,0.269
3936,0.235
3937,0.177
3938,0.119
3939,0.064
3940,0.027
3941,0.001
3942,0.0
3943,0.0
3944,0.0
3945,0.0
3946,0.0
3947,0.0
3948,0.0
3949,0.001
3950,0.016
3951,0.085
3952,0.279
3953,0.49
3954,0.548
3955,0.581
3956,0.594
3957,0.606
3958,0.57
3959,0.521
3960,0.477
3961,0.392
3962,0.379
3963,0.354
3964,0.329
3965,0.29
3966,0.238
3967,0.188
3968,0.17
3969,0.257
3970,0.316
3971,0.332
3972,0.415
3973,0.508
3974,0.585
3975,0.613
3976,0.63
3977,0.679
3978,0.777
3979,0.861
3980,0.867
3981,0.837
3982,0.796
3983,0.736
3984,0.684
3985,0.64
3986,0.621
3987,0.614
3988,0.611
3989,0.538
3990,0.494
3991,0.466
3992,0.479
3993,0.446
3994,0.446
3995,0.522
3996,0.583
3997,0.663
3998,0.748
3999,0.788
4000,0.811
4001,0.859
4002,0.939
4003,0.96
4004,0.941
4005,0.925
4006,0.883
4007,0.82
4008,0.775
4009,0.762
4010,0.75
4011,0.745
4012,0.716
4013,0.688
4014,0.623
4015,0.579
4016,0.574
4017,0.561
4018,0.554
4019,0.599
4020,0.675
4021,0.714
4022,0.711
4023,0.718
4024,0.77
4025,0.815
4026,0.846
4027,0.828
4028,0.803
4029,0.732
4030,0.633
4031,0.511
4032,0.44
4033,0.397
4034,0.353
4035,0.319
4036,0.258
4037,0.195
4038,0.138
4039,0.082
4040,0.075
4041,0.082
4042,0.093
4043,0.095
4044,0.125
4045,0.222
4046,0.372
4047,0.472
4048,0.548
4049,0.605
4050,0.609
4051,0.638
4052,0.735
4053,0.722
4054,0.672
4055,0.6
4056,0.476
4057,0.365
4058,0.302
4059,0.308
4060,0.322
4061,0.256
4062,0.163
4063,0.118
4064,0.133
4065,0.19
4066,0.158
4067,0.153
4068,0.217
4069,0.333
4070,0.423
4071,0.482
4072,0.509
4073,0.521
4074,0.527
4075,0.515
4076,0.455
4077,0.404
4078,0.485
4079,0.411
4080,0.346
4081,0.386
4082,0.435
4083,0.438
4084,0.357
4085,0.283
4086,0.241
4087,0.228
4088,0.31
4089,0.393
4090,0.434
4091,0.473
4092,0.5
4093,0.521
4094,0.548
4095,0.586
4096,0.604
4097,0.661
4098,0.7
4099,0.799
4100,0.82
4101,0.772
4102,0.684
4103,0.502
4104,0.411
4105,0.318
4106,0.262
4107,0.217
4108,0.195
4109,0.192
4110,0.157
4111,0.112
4112,0.092
4113,0.07
4114,0.078
4115,0.131
4116,0.141
4117,0.233
4118,0.312
4119,0.359
4120,0.408
4121,0.453
4122,0.454
4123,0.478
4124,0.459
4125,0.496
4126,0.386
4127,0.289
4128,0.243
4129,0.21
4130,0.157
4131,0.11
4132,0.116
4133,0.078
4134,0.046
