Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,2.5267017176743005e6,2.1781464794096486e6,355118.4194202676,1.244550940498285e7,1.0523625459740642e6,610791.9591859523,3.5022377666325574e6,1.3475855454683877e6,5.524268839883877e6,3.2188185715181776e6,510440.2563288355,4.696166107163892e6,3.1836463207369936e6,685584.156861237,181855.35828493058,4.2019233449525975e7
t1,417.68,0.0,94.22615920000001,1795.8192434999999,175.3672374,66.98939596781379,279.3478083253879,0.0,1031.124052,658.304,27.009580239573086,930.7273338,455.46965100000006,128.0009859,0.0,6060.065447332775
t2,417.68,0.0,94.22615920000001,1795.8192434999999,175.3672374,60.99011752463401,238.70267020498963,0.0,1031.124052,658.304,49.482491766853265,930.7273338,455.46965100000006,128.0009859,0.0,6035.893942296477
t3,417.68,8.603898431821872,94.22615920000001,1795.8192434999999,175.3672374,90.59959715147232,265.4880897092181,0.0,1031.124052,658.304,53.41525607296409,930.7273338,455.46965100000006,128.0009859,0.0,6104.825504165477
t4,417.68,0.0,94.22615920000001,1795.8192434999999,175.3672374,131.65728353296436,352.81216249563084,0.0,1031.124052,658.304,48.60750649420733,930.7273338,455.46965100000006,128.0009859,0.0,6219.7956153228015
t5,417.68,0.0,94.22615920000001,1795.8192434999999,175.3672374,0.0,426.9725810733769,168.16847209349973,1031.124052,658.304,50.9806789431346,930.7273338,455.46965100000006,128.0009859,0.0,6332.840394910011
t6,417.68,73.62291022969579,94.22615920000001,1795.8192434999999,175.3672374,50.61891805550389,433.64941140168514,264.95709638227675,1031.124052,658.304,59.000260485228225,930.7273338,455.46965100000006,128.0009859,68.85,6637.417259354389
t7,417.68,503.88311505032976,94.22615920000001,1795.8192434999999,175.3672374,232.32461714999997,542.5501637199632,322.1932540339014,1031.124052,658.304,51.53260537026524,930.7273338,455.46965100000006,128.0009859,68.85,7408.052418124461
t8,417.68,0.0,0.0,1127.3014840468527,175.3672374,0.0,0.0,322.1932540339014,1005.307956219933,658.304,5.822388625630517,930.7273338,455.46965100000006,128.0009859,0.0,5226.174291026318
t9,417.68,81.21824669866939,0.0,1020.372611631171,175.3672374,0.0,12.430823375026947,322.1932540339014,0.0,658.304,47.81992079689163,163.75940685714264,455.46965100000006,128.0009859,0.0,3482.6161376928026
t10,417.68,310.7768746968642,0.0,827.6664676145112,173.32153360489352,0.0,169.1879181737693,322.1932540339014,0.0,658.304,5.658591461942883,0.0,455.46965100000006,0.0,0.0,3340.258290585882
t11,417.68,460.7595162317022,0.0,836.768715433661,155.5324990292011,0.0,347.1740621943619,322.1932540339014,0.0,658.304,14.009011917697825,0.0,455.46965100000006,0.0,0.0,3667.8907098405252
t12,417.68,402.15372491876815,0.0,817.5256277773636,47.92085384156875,0.0,103.54273437722676,322.1932540339014,0.0,658.304,35.33202403277131,0.0,455.46965100000006,0.0,0.0,3260.1218699815995
t13,417.68,457.19291317607343,0.0,687.6973072509,0.0,0.0,0.0,322.1932540339014,0.0,658.304,44.449654703279,0.0,328.1539388640367,0.0,0.0,2915.671068028191
t14,417.68,406.99257742779446,0.0,1100.7171447872527,0.0,0.0,0.0,322.1932540339014,0.0,658.304,50.93478285880319,0.0,157.38722940495438,0.0,0.0,3114.208988512706
t15,417.68,392.6068496030083,0.0,1440.406904385064,0.0,232.32461714999997,0.0,53.08092129126006,206.09137202106663,658.304,57.23561522390644,0.0,76.08538310127867,0.0,68.85,3602.6656627755838
