Zone,1,2,3,4,5,6,7
t1,79.61963375411929,96.94337894110679,90.98223358480698,-1.2434497875801752e-14,28.271919721232326,31.284795395417625,27.254373609433614
t2,79.61963375411929,96.94337894110679,90.98223358480698,0.0,28.271919721232326,31.284795395417625,27.25437360943362
t3,79.61963375411929,96.94337894110679,90.63148477699274,0.0,28.271919721232326,31.284795395417625,27.254373609433614
t4,79.61963375411929,96.94337894110679,91.06992078676052,0.0,28.271919721232326,31.284795395417625,27.254373609433614
t5,79.61963375411929,96.94337894110679,91.06992078676052,0.0,19.198109887323035,27.579678104249012,27.254373609433614
t6,79.61963375411929,96.94337894110679,90.63148477699275,0.0,19.19810988732304,23.743191267646644,27.254373609433614
t7,76.86609070887536,90.0759800325603,84.21121588977377,0.0,0.0,21.064547389742398,25.778447735625228
t8,26.08963437022404,23.235236815814694,23.81402739378522,10.906885496230299,11.323709145767761,21.064547389742398,21.828574223436096
t9,26.089634370224044,22.263517991568083,23.81402739378522,18.491430995765135,19.19810988732304,21.064547389742398,21.82857422343609
t10,26.089634370224044,22.263517991568083,23.81402739378522,19.8409384680521,19.19810988732304,21.064547389742398,21.82857422343609
t11,26.08963437022404,22.263517991568083,23.81402739378522,19.8409384680521,19.19810988732304,21.064547389742398,21.82857422343609
t12,26.08963437022404,22.263517991568083,23.81402739378522,19.8409384680521,19.198109887323035,21.064547389742398,21.82857422343609
t13,26.08963437022404,22.263517991568083,23.81402739378522,19.840938468052105,20.59919089358276,21.064547389742398,21.828574223436096
t14,26.08963437022404,22.263517991568083,23.81402739378522,19.840938468052105,20.59919089358276,21.064547389742398,21.828574223436096
t15,76.86609070887533,69.80473527203559,74.66618162564245,23.431149927112628,28.271919721232326,21.064547389742398,25.778447735625228
t16,70.9164240430851,72.63449378608007,77.6930144378141,23.431149927112628,28.271919721232326,21.064547389742398,25.778447735625228
t17,79.61963375411929,90.35538753883309,96.6480533238628,23.995717629226313,79.43593856811398,21.064547389742398,26.399572991851734
t18,79.61963375411929,93.42629703721492,99.93283171989155,23.995717629226313,28.271919721232326,21.064547389742398,26.399572991851734
t19,79.61963375411929,96.94337894110679,99.93283171989155,23.995717629226313,28.271919721232326,21.064547389742398,26.399572991851734
t20,79.61963375411929,96.94337894110679,99.93283171989155,23.995717629226313,28.271919721232326,21.064547389742398,26.399572991851734
t21,79.61963375411929,96.94337894110679,99.93283171989155,23.995717629226313,28.271919721232326,21.064547389742398,26.399572991851734
t22,79.61963375411929,96.94337894110679,99.93283171989155,23.995717629226338,28.271919721232326,21.064547389742398,26.399572991851755
t23,79.61963375411929,93.42629703721491,99.93283171989155,23.995717629225968,28.271919721232326,21.0645473897421,26.399572991851358
t24,79.61963375411929,93.42629703721491,99.93283171989155,23.99571762922629,28.271919721232326,21.064547389742398,26.39957299185171
t25,77.83283231528195,96.08977888078768,91.46240214786381,10.906885496230299,24.774362654316057,32.77460172134556,25.778447735625228
t26,77.83283231528195,96.08977888078768,91.4624021478638,0.0,28.271919721232326,32.77460172134554,25.778447735625228
t27,77.83283231528196,96.08977888078769,91.17889850185324,0.0,29.1463089879614,34.853481145871584,27.844325025999066
t28,77.83283231528195,96.08977888078769,90.98223358480698,0.0,29.1463089879614,36.2955883474083,29.277412718583967
t29,77.83283231528195,96.08977888078769,90.98223358480698,0.0,28.271919721232326,36.2955883474083,29.277412718583967
t30,77.83283231528196,96.08977888078769,90.98223358480695,0.0,10.394232158873423,36.29558834740831,29.277412718583967
t31,77.83283231528195,91.52649519317863,85.56728934351875,0.0,0.0,76.00236576131275,29.277412718583967
t32,50.154106944591256,58.77338490911782,54.94670392001743,0.0,0.0,48.80462523409402,25.778447735625228
t33,30.127373454391915,26.942657785776717,27.499584185990486,0.0,0.0,24.425612539822364,21.828574223436096
t34,26.08963437022404,23.235236815814694,23.81402739378522,10.906885496230299,10.394232158873423,21.064547389742398,21.828574223436096
t35,50.154106944591256,48.1759740675512,48.92666849661624,18.491430995765135,10.394232158873423,21.064547389742398,21.828574223436096
t36,50.154106944591256,54.13144128767299,54.94670392001743,18.491430995765135,10.394232158873423,21.064547389742398,21.828574223436096
t37,50.154106944591256,74.61725624887079,75.65462274240166,18.491430995765135,28.271919721232326,21.064547389742398,21.828574223436096
t38,50.15410694459127,89.78047000337648,90.98223358480698,18.491430995765135,28.271919721232326,21.064547389742398,21.828574223436096
t39,72.77235819486911,90.87635952600499,92.0900045627191,18.491430995765135,28.271919721232326,21.064547389742398,21.828574223436096
t40,77.83283231528196,93.89778063313027,98.32170399187095,21.61705177753796,28.271919721232326,21.064547389742398,25.154328270328953
t41,77.83283231528196,96.08977888078766,98.32170399187093,19.861607286150875,34.66742207709254,21.064547389742398,23.727877685132015
t42,77.83283231528195,96.08977888078766,98.32170399187093,21.441928964937716,34.66742207709254,24.425612539822364,25.420248872206656
t43,77.83283231528195,96.08977888078766,98.32170399187093,21.441928964937716,34.66742207709254,24.425612539822364,25.42024887220665
t44,77.83283231528196,96.08977888078766,98.32170399187093,21.441928964937716,34.66742207709254,24.425612539822364,25.420248872206656
t45,77.83283231528195,96.08977888078766,98.32170399187093,21.441928964937716,34.66742207709254,24.425612539822364,25.686587616231524
t46,77.83283231528195,96.08977888078768,98.32170399187095,21.77641198704332,34.66742207709254,23.49978747827684,25.778447735625228
t47,77.83283231528195,91.92006835248343,98.32170399187093,22.855594574120893,34.66742207709254,24.425612539822364,25.778447735625228
t48,77.83283231528196,91.92006835248341,98.32170399187093,22.855594574120893,34.66742207709254,24.425612539822364,25.145234101970452
t49,51.80236397466374,100.57605409971961,100.7422345397567,24.106760214432448,28.271919721232326,25.70382787898937,26.521739658364876
t50,51.80236397466374,100.64641154449387,100.7422345397567,23.43114992711274,28.271919721232326,25.028217591669655,25.778447735625345
t51,51.80236397466374,100.64641154449386,100.74223453975668,28.360894353265447,28.271919721232326,25.028217591669666,25.778447735625228
t52,51.80236397466374,100.64641154449382,100.7422345397567,28.360894353265305,28.271919721232326,25.02821759166952,25.778447735625228
t53,51.80236397466374,100.64641154449389,100.7422345397567,28.360894353265447,79.43593856811398,25.028217591669645,25.778447735625342
t54,51.80236397466374,100.64641154449389,100.7422345397567,28.360894353265454,28.271919721232326,25.028217591669645,25.778447735625228
t55,51.80236397466374,100.64641154449386,100.74223453975657,27.694426874007878,28.271919721232326,24.425612539822364,25.172666519154056
t56,51.80236397466374,90.87635952600499,86.5866414174306,24.67983049125532,28.271919721232326,25.7499343949842,22.432569033905168
t57,50.154106944591256,81.5302781236674,81.60693651987765,27.086347498861937,28.271919721232326,23.993502973323036,24.619956784543497
t58,44.032009404322196,81.53027812366737,81.60693651987766,27.086347498861944,10.394232158873423,23.993502973323036,24.619956784543504
t59,44.032009404322196,81.53027812366737,81.60693651987766,27.086347498861937,10.394232158873423,23.993502973322993,24.619956784543497
t60,44.032009404322196,81.5302781236674,81.60693651987765,27.086347498861937,10.394232158873423,23.993502973323036,24.6199567845435
t61,44.032009404322196,81.53027812366739,81.65602648211461,27.135852420632002,4.460669409917901,23.993502973323018,24.664953956445405
t62,44.032009404322196,81.73582004093299,82.00870254604737,25.724514057313446,4.460669409917901,22.58216461000442,23.382127266182682
t63,44.032009404322196,81.73582004093299,82.00870254604733,25.72451405731342,4.460669409917901,22.582164610004398,23.38212726618266
t64,44.0320094043222,81.53027812366737,82.6743497299485,27.332242731416287,10.394232158873423,23.993502973322997,25.598376272260573
t65,50.15410694459127,81.534505157211,84.79412060118574,27.299179290514154,10.394232158873423,23.96447836032694,27.508385002884015
t66,50.15410694459127,81.53027812366739,84.75808638484193,27.33224273141628,10.394232158873423,23.993502973322997,27.508385002884015
t67,50.15410694459127,81.73582004093299,81.60693651987765,27.82448113325612,10.394232158873423,24.425612539822364,27.508385002884015
t68,51.80236397466374,83.68787009675536,81.60693651987765,27.82448113325612,10.394232158873423,24.425612539822364,27.50838500288402
t69,51.80236397466374,83.68787009675536,81.60693651987765,26.0927885358077,28.271919721232326,22.905452928551153,25.778447735625228
t70,51.80236397466374,83.68787009675536,81.60693651987765,27.82448113325612,28.271919721232326,24.425612539822364,25.778447735625228
t71,51.80236397466374,81.53027812366739,81.60693651987766,27.82448113325612,28.271919721232326,24.425612539822364,25.778447735625228
t72,51.80236397466374,87.33393848716887,84.75217413116148,24.10676021443245,28.271919721232326,21.887444248590082,25.124195656022668
t73,54.26222624787709,63.58750865239051,59.4473844978838,0.0,4.460669409917901,21.064547389742398,21.828574223436096
t74,54.26222624787709,63.587508652390525,59.4473844978838,0.0,19.801204022842334,21.064547389742398,21.828574223436096
t75,54.2622262478771,63.587508652390525,59.447384497883796,0.0,26.655265776654645,21.064547389742398,24.179607450492576
