Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,59.83463436788172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,5.099999999999996e6,1.8018358985755884e6,768045.5743856565,3.549542331454049e7,2.041822312972043e6,1.647519851544138e7,5.327457472777977e7,1.1495690034369493e8
t1,4833.268568281859,882.5891872363962,1261.4595200056137,2774.438271936,351.2091869780986,5744.408616204226,11673.567939529006,27520.9412901712
t2,4833.268568281859,882.5891872363962,765.7274408287374,2774.438271936,303.7415480498245,5744.408616204227,11673.567939529006,26977.74157206605
t3,4833.268568281859,882.5891872363962,344.12739073114847,2774.438271936,296.40678825527044,5744.408616204227,11673.567939529006,26548.806762173906
t4,4833.268568281859,882.5891872363962,535.7273912022971,2774.438271936,296.40678825527044,5744.408616204227,11673.567939529006,26740.406762645056
t5,4833.268568281859,882.5891872363962,535.727391202297,2774.438271936,292.4363904,5744.408616204226,11673.567939529006,26736.436364789784
t6,4833.268568281859,882.5891872363965,152.52739026,2774.438271936,292.4363904,5429.3996745463455,11673.567939529006,26038.227422189608
t7,4531.2637848511085,0.0,152.52739026,2774.438271936,116.97455615999999,5429.3996745463455,11636.152737098877,24640.75641485233
t8,138.2071695264225,0.0,0.0,6919.289819951768,292.4363904,3298.436925632197,8637.841730753767,19286.212036264154
t9,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,3662.8530284006283,7524.703466244502,18554.29573441155
t10,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,2872.2043081021134,7524.703466244502,17763.647014113038
t11,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,2872.2043081021134,7524.703466244502,17763.647014113038
t12,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,2872.2043081021134,7524.703466244502,17763.647014113038
t13,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,2872.2043081021134,7873.116478727068,18112.0600265956
t14,138.2071695264225,0.0,0.0,6936.095679839999,292.4363904,3810.5616627045015,10136.218703988146,21313.51960645907
t15,763.6472053431764,0.0,0.0,6936.095679839999,576.9819327228591,3782.4440207986636,10894.930327514769,22954.09916621947
t16,4968.258902451986,-1.488752786826808e-13,475.49883486,6936.095679839999,578.2364596405513,4202.545507579085,11344.946371323007,28505.581755694628
t17,5067.64661942839,0.0,3022.425447172699,6936.095679839999,593.742602461926,4710.00127754461,11673.567939529003,32003.479565976628
t18,4833.268568281858,1116.3876474314684,2420.7696700421543,6936.095679839999,578.4397185502069,4641.898242097203,11673.567939529003,32200.427465771896
t19,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679839999,590.6475639746257,4990.159224387689,11673.567939529003,32327.097833291726
t20,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679839999,588.0962407447078,5034.2281826528,11673.567939529003,32368.615468326916
t21,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679839999,590.6475639746257,5197.526477565926,11673.567939529003,32534.46508646996
t22,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679839999,590.6475639746257,5412.741642203684,11673.567939529003,32749.680251107722
t23,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679840006,585.5871301143769,5429.3996745463455,11673.567939529006,32761.277849590144
t24,4833.268568281858,882.5891872363962,2420.7696700421543,6936.095679839999,585.5871301143769,5402.812798827062,11673.567939529006,32734.690973870853
t25,5617.851087725269,1398.893587012487,1825.6947285316714,3203.32385732233,312.46942227063903,7538.184797888465,10518.381944335684,30414.799425086545
t26,5617.851087725269,1398.8935870124867,1825.6947285316714,2774.438271936,316.91645767809405,7538.184797888465,10800.423043781266,30272.401974553253
t27,5617.851087725269,1398.893587012487,1825.6947285316714,2774.438271936,332.50245414127806,7538.184797888463,10875.840287319621,30363.40521455479
t28,5617.851087725269,1398.893587012487,1220.8194538127304,2774.438271936,332.50245414127806,7538.184797888465,10875.840287319623,29758.529939835855
