Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,41654.440599606576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.41225447951,0.0,0.0,0.0,176706.24226225028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98537.47083311577,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40655.41684208707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98595.22201708768,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.001776687800884e-11,0.0,0.0,70018.11482480293,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,37391.84530241376,0.0,0.0,0.0,0.0,0.0,0.0,9.549694368615746e-12,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98595.22201708768,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68379.72113845618,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40048.304416554005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.41225447951,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98595.22201708768,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57830.466759920106,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,39673.209099526364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96534.17927945498,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,31619.5617697032,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59768.911365066255,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38584.19847201466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90551.1428026226,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,27323.875831673642,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52794.57083452313,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31405.06063748219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80708.88397769861,0.0,0.0,0.0,69547.90177156776,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28642.982431088847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49297.61100854384,0.0,0.0,0.0,34773.95088578388,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52866.15905255535,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28642.982431088847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49297.61100854384,0.0,0.0,0.0,34773.95088578388,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29045.626800000002,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,28642.982431088847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106870.4122544795,0.0,0.0,0.0,176706.24226225034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49297.61100854384,0.0,0.0,0.0,34773.95088578388,0.0,0.0,0.0,11287.386000000002,10706.856000000002
