Fuel,AnnualSum
No_fuel,0.0
AZ_coal,3.468660906986767e8
AZ_naturalgas,3.6700418252211446e8
AZ_uranium,3.5810636762429833e8
CA_N_naturalgas,3.649289773849542e7
CA_N_uranium,-5.664800877789642e-8
CA_S_naturalgas,2.596039504009721e6
MT_WY_CO_coal,5.2293002289791995e8
MT_WY_CO_naturalgas,47683.060474090336
NM_coal,2.1112334323281184e7
NM_naturalgas,1.6665954998337156e6
PNW_coal,0.0
PNW_naturalgas,6.911715422550071e8
PNW_uranium,1.054656695999997e8
UT_NV_coal,2.966794229927704e8
UT_NV_naturalgas,5.374969044025277e8
CA_S_uranium,4.078749316135479e-8
MT_WY_CO_uranium,1.2799649712457613e-8
NM_uranium,-1.2159323814893706e-9
UT_NV_uranium,-1.8568187519358226e-8
None,0.0
