Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69006.66139949375,0.0,0.0,0.0,0.0,3061.52,2460.833442720516,0.0,0.0,0.0,0.0,1350.8637917277501,0.0,12039.459999999985,0.0,35341.698,58097.858,22353.49827127782,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,0.0,95890.2266108859,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,5.276397132547572e-12,0.0,0.0,0.0,0.0,60640.47866794366,0.0,0.0,0.0,0.0,3061.52,734.0740836417175,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,58097.858,22353.49827127782,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,-5.206970854487735e-12,0.0,0.0,0.0,-4.177991286269389e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,7.460698725481052e-12,95890.22661088592,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58438.41874800898,0.0,0.0,0.0,0.0,3061.52,1468.148167283435,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.460000000001,0.0,35341.698,58097.858,22353.49827127782,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9842794901924208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,0.0,95890.22661088593,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49086.941557963175,0.0,0.0,0.0,0.0,3061.52,1468.148167283435,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.460000000001,0.0,35341.698,58097.858,22353.49827127782,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.043965079996269e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,0.0,95890.22661088592,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54013.234925972974,0.0,0.0,0.0,0.0,3061.52,1278.857219828566,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.460000000001,0.0,35341.698,58097.858,22353.49827127782,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,-1.0743406164692715e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,0.0,95890.22661088593,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,6100.412943151077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51656.11470608413,0.0,0.0,0.0,0.0,3061.52,668.2170892259064,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,58097.858,22353.49827127779,0.0,0.0,35698.219183732566,0.0,0.0,0.0,0.0,0.0,0.0,-1.5518253349000588e-11,0.0,0.0,0.0,1.9099388737231493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140861.12482888106,0.0,0.0,0.0,95890.22661088592,0.0,0.0,-1.3665015785591095e-11,11287.386000000002,10706.856000000002
t7,40969.9,67524.1407807004,0.0,0.0,19185.732000000004,0.0,4183.554211052544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49177.44512912585,0.0,0.0,0.0,0.0,2705.7461266719633,668.2170892259064,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,58097.858,10825.922380090964,0.0,0.0,35698.21918373254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148926.34756436394,0.0,0.0,0.0,95890.22661088592,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,40969.9,33762.0703903502,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,668.2170892259064,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,17849.109591866283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104911.87503179547,0.0,0.0,0.0,95890.22661088592,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,33762.0703903502,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,668.217089225906,0.0,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,17849.109591866283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74463.17378218197,0.0,0.0,0.0,49708.38779235703,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,33762.0703903502,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,668.2170892259064,2.0654056243074593e-12,0.0,0.0,0.0,1350.863791727735,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,17849.109591866283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.33147942355572e-12,117139.00350389516,0.0,0.0,0.0,48888.439895964606,0.0,0.0,0.0,11287.386000000002,10706.856000000002
