Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,5.260589090816064e7,1.9363131540045608e6,137745.85608275616,4.995280585039866e7,2.105079731781007e6,3.6673562032050975e7,5.68584042318672e7,2.002698017643458e8
t1,9390.423267712813,323.68791076359616,0.0,6591.516296879643,423.0082128707506,7973.708834554225,12732.523380687606,37434.867903468636
t2,9390.423267712813,323.68791076359645,0.0,5792.378522361978,331.38636127802954,7973.708834554225,12732.523380687606,36544.108277358246
t3,9390.423267712813,323.68791076359616,0.0,5582.037758809817,370.33633215605903,7973.708834554225,12732.523380687608,36372.717484684115
t4,9390.423267712813,323.68791076359616,0.0,4688.784657616642,370.33633215605903,7973.708834554225,12732.523380687606,35479.464383490944
t5,9390.423267712813,323.68791076359616,0.0,5159.344200128939,360.2925544841037,7973.708834554225,12732.523380687608,35939.980148331284
t6,9390.423267712813,323.68791076359616,0.0,4934.192076725156,327.8919891543266,7545.768116209503,12732.523380687606,35254.486741253
t7,9390.423267712813,221.979386438448,0.0,4697.429558734101,293.90846877403254,7973.708834554225,12120.870203901231,34698.31972011485
t8,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543266,5638.300921976141,10005.110589673606,29559.333238500476
t9,6651.934057856407,0.0,0.0,6936.095679839999,327.89198915432655,4022.692833671649,7554.702221962463,25493.316782484846
t10,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543267,6287.072358705751,7511.195786579881,27714.18987213637
t11,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543266,4022.692833671649,7461.142877686803,25399.757438209184
t12,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543266,4022.692833671649,7773.536269128923,25712.150829651306
t13,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543266,4022.692833671649,7916.205300623475,25854.819861145857
t14,6651.934057856407,0.0,0.0,6936.095679839999,327.8919891543266,4326.480224020455,10005.110589673606,28247.51254054479
t15,7599.007812800832,0.0,0.0,6936.095679839999,327.8919891543266,5511.575548417912,10005.110589673606,30379.681619886673
t16,8392.969200952923,0.0,0.0,6936.095679839999,327.8919891543266,7973.708834554225,10631.17965594925,34261.84536045072
t17,9390.423267712813,0.0,0.0,7147.993211925087,729.0672490284722,8045.385667343298,11546.446762413605,36859.31615842327
t18,9390.423267712811,409.4330526877285,0.0,7106.322114169909,656.069312677211,8045.385667343298,12726.165286462481,38333.79870105344
t19,9390.423267712813,323.68791076359616,0.0,7106.322114169909,647.7239775594862,8045.385667343298,12695.808092310428,38209.35102985953
t20,9390.423267712813,323.68791076359616,0.0,7106.322114169909,620.3778115054911,8045.385667343298,12701.021322419638,38187.21809391475
t21,9390.423267712813,323.68791076359616,0.0,7106.322114169909,647.7239775594862,8045.385667343298,12685.577800017403,38199.1207375665
