Resource,Zone,region,New_Build,Can_Retire,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,cluster,Resource_Type,MGA
Southern_PGAE_Li_Battery_4hr_45,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_46,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_47,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_49,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_52,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_54,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_61,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_69,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_72,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_74,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_75,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_79,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_8,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_93,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_95,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_98,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_4hr_99,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_102,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_109,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_111,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_117,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_118,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_12,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_124,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_136,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_139,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_140,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_145,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_147,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_148,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_151,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_152,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_154,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_160,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_161,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_162,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_163,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_164,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_165,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_168,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_169,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_17,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_170,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_173,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_174,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_175,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_176,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_177,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_181,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_22,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_23,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_24,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_27,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_3,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_33,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_34,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_37,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_39,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_43,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_45,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_46,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_47,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_49,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_52,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_54,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_61,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_69,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_72,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_74,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_75,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_79,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_8,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_93,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_95,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_98,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Li_Battery_8hr_99,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Southern_PGAE_Solar_102,0,None,1,0,0.0,191.6977618981,0.0,16793.192480125,0,0,None,0
Southern_PGAE_Solar_109,0,None,1,0,0.0,12675.2798389254,0.0,18423.9584096,0,0,None,0
Southern_PGAE_Solar_111,0,None,1,0,0.0,365.7649231639,0.0,17018.5943601,0,0,None,0
Southern_PGAE_Solar_117,0,None,1,0,0.0,2302.6119409323,0.0,17237.725053575,0,0,None,0
Southern_PGAE_Solar_118,0,None,1,0,0.0,5543.0037180032,0.0,17007.1421893,0,0,None,0
Southern_PGAE_Solar_12,0,None,1,0,0.0,3980.8768811672,0.0,18013.920247175,0,0,None,0
Southern_PGAE_Solar_124,0,None,1,0,0.0,7742.0709006473,0.0,18569.0445094,0,0,None,0
Southern_PGAE_Solar_136,0,None,1,0,0.0,375.0000025907,0.0,16993.2275801,0,0,None,0
Southern_PGAE_Solar_139,0,None,1,0,0.0,474.3470177952,0.0,18280.8942305,0,0,None,0
Southern_PGAE_Solar_140,0,None,1,0,0.0,61.5671639028,0.0,16800.066118550003,0,0,None,0
Southern_PGAE_Solar_145,0,None,1,0,0.0,4664.2723927076,0.0,17242.152737124998,0,0,None,0
Southern_PGAE_Solar_147,0,None,1,0,0.0,6039.7388534094,0.0,16881.012589375,0,0,None,0
Southern_PGAE_Solar_148,0,None,1,0,0.0,1858.2089559902,0.0,17045.201836125,0,0,None,0
Southern_PGAE_Solar_151,0,None,1,0,0.0,1625.9328474758,0.0,17014.7237917,0,0,None,0
Southern_PGAE_Solar_152,0,None,1,0,0.0,2547.4813536986,0.0,17067.656388249998,0,0,None,0
Southern_PGAE_Solar_154,0,None,1,0,0.0,674.4403020182,0.0,13815.74288445,0,0,None,0
Southern_PGAE_Solar_160,0,None,1,0,0.0,286.2873146943,0.0,16960.9119551,0,0,None,0
Southern_PGAE_Solar_161,0,None,1,0,0.0,1956.1567229775,0.0,17534.680709,0,0,None,0
Southern_PGAE_Solar_162,0,None,1,0,0.0,801.7723884674,0.0,18154.84498705,0,0,None,0
Southern_PGAE_Solar_163,0,None,1,0,0.0,1487.4067260358,0.0,17333.185009325,0,0,None,0
Southern_PGAE_Solar_164,0,None,1,0,0.0,299.4402915916,0.0,17488.341579249998,0,0,None,0
Southern_PGAE_Solar_165,0,None,1,0,0.0,1812.8731282715,0.0,16984.712950099998,0,0,None,0
Southern_PGAE_Solar_168,0,None,1,0,0.0,6654.2910546285,0.0,16353.053207675,0,0,None,0
Southern_PGAE_Solar_169,0,None,1,0,0.0,3603.0783561721,0.0,17404.854991625,0,0,None,0
Southern_PGAE_Solar_17,0,None,1,0,0.0,440.7649212193,0.0,16974.243152625,0,0,None,0
Southern_PGAE_Solar_170,0,None,1,0,0.0,612.8731397945,0.0,18467.75111085,0,0,None,0
Southern_PGAE_Solar_173,0,None,1,0,0.0,1177.0522334255,0.0,17208.506803,0,0,None,0
Southern_PGAE_Solar_174,0,None,1,0,0.0,1311.9402984189,0.0,17858.069874250003,0,0,None,0
Southern_PGAE_Solar_175,0,None,1,0,0.0,427.0522386545,0.0,16400.74942545,0,0,None,0
Southern_PGAE_Solar_176,0,None,1,0,0.0,1674.3470144435,0.0,16850.18476035,0,0,None,0
Southern_PGAE_Solar_177,0,None,1,0,0.0,2101.1194046861,0.0,17035.2742246,0,0,None,0
Southern_PGAE_Solar_181,0,None,1,0,0.0,3074.4402924606,0.0,17327.56515815,0,0,None,0
Southern_PGAE_Solar_22,0,None,1,0,0.0,433.7686549473,0.0,16935.975678025003,0,0,None,0
Southern_PGAE_Solar_23,0,None,1,0,0.0,976.6790928427,0.0,16799.810702050003,0,0,None,0
Southern_PGAE_Solar_24,0,None,1,0,0.0,3321.8283470372,0.0,17716.292191700002,0,0,None,0
Southern_PGAE_Solar_27,0,None,1,0,0.0,22.3880593466,0.0,16671.680531775,0,0,None,0
Southern_PGAE_Solar_3,0,None,1,0,0.0,324.626872559,0.0,16590.267330399998,0,0,None,0
Southern_PGAE_Solar_33,0,None,1,0,0.0,2634.7947864383,0.0,17633.928013775,0,0,None,0
Southern_PGAE_Solar_34,0,None,1,0,0.0,201.4925391565,0.0,14569.103180825,0,0,None,0
Southern_PGAE_Solar_37,0,None,1,0,0.0,1757.4626808151,0.0,17288.754347425,0,0,None,0
Southern_PGAE_Solar_39,0,None,1,0,0.0,288.2462621983,0.0,16773.1882964,0,0,None,0
Southern_PGAE_Solar_43,0,None,1,0,0.0,3393.7499899477,0.0,17110.046335125,0,0,None,0
Southern_PGAE_Solar_45,0,None,1,0,0.0,682.8358260223,0.0,16886.499711049997,0,0,None,0
Southern_PGAE_Solar_46,0,None,1,0,0.0,27.985074603,0.0,16416.724234475,0,0,None,0
Southern_PGAE_Solar_47,0,None,1,0,0.0,9275.3731074567,0.0,17367.725507625,0,0,None,0
Southern_PGAE_Solar_49,0,None,1,0,0.0,3929.1044673214,0.0,16632.4940824,0,0,None,0
Southern_PGAE_Solar_52,0,None,1,0,0.0,34.70149056,0.0,16480.674459975,0,0,None,0
Southern_PGAE_Solar_54,0,None,1,0,0.0,1083.0223807557,0.0,18381.6071415,0,0,None,0
Southern_PGAE_Solar_61,0,None,1,0,0.0,2671.1753749705,0.0,18142.22522905,0,0,None,0
Southern_PGAE_Solar_69,0,None,1,0,0.0,32.1828354856,0.0,14622.7665757,0,0,None,0
Southern_PGAE_Solar_72,0,None,1,0,0.0,246.2686656856,0.0,16796.819491724997,0,0,None,0
Southern_PGAE_Solar_74,0,None,1,0,0.0,338.6193983867,0.0,16495.984034225,0,0,None,0
Southern_PGAE_Solar_75,0,None,1,0,0.0,214.0858190059,0.0,16350.09791625,0,0,None,0
Southern_PGAE_Solar_79,0,None,1,0,0.0,493.9365717524,0.0,16887.602290900002,0,0,None,0
Southern_PGAE_Solar_8,0,None,1,0,0.0,629.6641805266,0.0,14207.7522286,0,0,None,0
Southern_PGAE_Solar_93,0,None,1,0,0.0,2057.7425426613,0.0,14261.1372789,0,0,None,0
Southern_PGAE_Solar_95,0,None,1,0,0.0,2597.8544727046,0.0,17351.991596124997,0,0,None,0
Southern_PGAE_Solar_98,0,None,1,0,0.0,1133.3955345744,0.0,18437.176028675,0,0,None,0
Southern_PGAE_Solar_99,0,None,1,0,0.0,1943.5634470463,0.0,17328.74777515,0,0,None,0
Subacco_group,0,None,1,0,0.0,460.0,0.0,80608.6956522,0,0,None,0
Talega_230_group,0,None,1,0,0.0,2201.0,0.0,8869.8864153,0,0,None,0
Tehachapi_Adiabatic_CAES_13,0,None,1,0,0.0,500.0,0.0,183811.7633042,0,0,None,0
Tehachapi_Flow_Battery_101,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_125,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_13,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_28,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_32,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_66,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Flow_Battery_78,0,None,1,0,0.0,99999.0,0.0,61970.47299445,0,0,None,0
Tehachapi_Li_Battery_4hr_101,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_125,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_13,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_28,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_32,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_66,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_4hr_78,0,None,1,0,0.0,99999.0,0.0,30651.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_101,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_125,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_13,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_28,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_32,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_66,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Li_Battery_8hr_78,0,None,1,0,0.0,99999.0,0.0,50511.868149325,0,0,None,0
Tehachapi_Pumped_Storage_32,0,None,1,0,0.0,480.0,0.0,226259.6425735,0,0,None,0
Tehachapi_Solar_101,0,None,1,0,0.0,14185.3545078691,0.0,16786.46403065,0,0,None,0
Tehachapi_Solar_125,0,None,1,0,0.0,631.0634393779,0.0,17257.1735753,0,0,None,0
Tehachapi_Solar_13,0,None,1,0,0.0,2951.5858164812,0.0,16001.113726225,0,0,None,0
Tehachapi_Solar_28,0,None,1,0,0.0,874.5335800847,0.0,16351.312023025,0,0,None,0
Tehachapi_Solar_32,0,None,1,0,0.0,6712.2201320849,0.0,17061.143181475,0,0,None,0
Tehachapi_Solar_66,0,None,1,0,0.0,3314.5522359352,0.0,16395.55281235,0,0,None,0
Tehachapi_Solar_78,0,None,1,0,0.0,387.5932835595,0.0,15961.25855245,0,0,None,0
Tehachapi_Wind_13,0,None,1,0,0.0,1241.3165279776,0.0,24833.4672995,0,0,None,0
Tehachapi_Wind_18,0,None,1,0,0.0,247.4911036912,0.0,25075.51682745,0,0,None,0
Tehachapi_Wind_32,0,None,1,0,0.0,242.8578826594,0.0,25820.5969917,0,0,None,0
Tesla_Tracy_Pump_1_group,0,None,1,0,0.0,4344.0,0.0,533.4944751,0,0,None,0
Trabuco_Capistrano_group,0,None,1,0,0.0,556.0,0.0,17233.8636691,0,0,None,0
VEA_138_group,0,None,1,0,0.0,1367.0,0.0,0.0,0,0,None,0
Victor_Lugo_group,0,None,1,0,0.0,1221.0,0.0,0.0,0,0,None,0
Vincent_Lugo_group,0,None,1,0,0.0,2000.0,0.0,3981.465,0,0,None,0
Windhub_group,0,None,1,0,0.0,2500.0,0.0,5674.24,0,0,None,0
Woodland_Davis_group,0,None,1,0,0.0,109.0,0.0,7933.929357800001,0,0,None,0
Wyoming_Wind_19,0,None,1,0,0.0,4000.0,0.0,53621.265442825,0,0,None,0
