region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.58649538689094e7,0.0,0.0,0.0,5.2172195510232106e7,0.0,0.0,0.0,9.58649538689094e7,1.2167357114248483e8,-2.5808617273575425e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7583125578071666e8,0.0,0.0,0.0,7.1033070626722835e6,0.0,0.0,0.0,1.7583125578071666e8,2.1396738045492917e8,-3.8136124674212515e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6614414629461545e7,0.0,0.0,0.0,938587.1073192651,0.0,0.0,0.0,2.6614414629461545e7,5.264121191304337e7,-2.6026797283581827e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6050424589536452e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6050424589536452e8,2.3923919430985802e8,-7.87349484144935e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2754247367217898e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2754247367217898e9,1.2939582775574381e9,-1.85335408356483e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921205577871773e7,0.0,0.0,0.0,1.7692769756653994e7,0.0,0.0,0.0,4.921205577871773e7,2.841866724201017e7,2.0793388536707558e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,3.210486482265185e6,6.418625512048715e7,0.0,0.0,0.0,0.0,1.2133847806353788e8,0.0,0.0,0.0,2.191687437221831e8,0.0,8.045295559924474e7,0.0,1.2133847806353788e8,1.266209511480533e9,-1.144871033416995e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,8.390152708346182e6,1.1488125398590954e8,0.0,8.679581565005742e6,0.0,0.0,9.762113225846845e7,0.0,0.0,0.0,5.862966293144395e8,0.0,2.335113390685657e7,0.0,9.762113225846845e7,1.0400844566020013e9,-9.424633243435328e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.104482565049522e8,0.0,0.0,0.0,0.0,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8691314568358354e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2854073600000048e6,1.2605025923999743e8,0.0,0.0,0.0,0.0,4.098216741074888e8,0.0,0.0,0.0,1.0606841945520537e8,0.0,0.0,0.0,4.098216741074888e8,1.362903487595949e9,-9.530818134884601e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052472595183043e7,0.0,0.0,0.0,0.0,7.232684428177545e6,-7.232684428177545e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,15535.848942383913,1.6908129422604204e6,0.0,69789.55068757426,0.0,0.0,999718.103400973,0.0,0.0,0.0,6.382061138610457e8,0.0,0.0,0.0,999718.103400973,8.322647245318769e8,-8.31265006428476e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,4.4579435000610596e-13,3.632245306367259e-11,0.0,0.0,0.0,0.0,6.664833143984078e-12,0.0,0.0,0.0,2.74302113804181e8,0.0,0.0,0.0,6.664833143984078e-12,1.3849020270018008e8,-1.3849020270018008e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA_N,CA_N_other_peaker_1,2,1,16,0.0,0.0,0.0,2.2632797913306925e7,0.0,0.0,-5.0671847670206e-13,-8.788119885139169e-11,0.0,0.0,0.0,0.0,-3.7855679764771166e-11,0.0,0.0,0.0,3.513566121504748e7,-0.0,0.0,0.0,-3.7855679764771166e-11,2.2632797913306925e7,-2.2632797913306925e7
CA_S,CA_S_natural_gas_fired_combined_cycle_1,3,1,17,0.0,0.0,0.0,9.08853896306034e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.041707930211997e8,0.0,0.0,0.0,0.0,9.08853896306034e8,-9.08853896306034e8
