Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_advanced_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_advanced_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_advanced_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_advanced_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_advanced_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_advanced_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_advanced_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_advanced_0,CA_S_nuclear_1,NM_nuclear_1
t1,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,6.499097556419049e-11,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662668,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3717030823463574e-12,102219.08371723555,0.0,0.0,0.0,39440.29174028652,0.0,0.0,-1.241460267920047e-10,11287.386000000002,10706.856000000002
t2,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662663,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102219.08371723555,0.0,0.0,0.0,39440.29174028653,0.0,0.0,-1.2892087397631258e-10,11287.386000000002,10706.856000000002
t3,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46000000002,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264316,0.0,0.0,0.0,121343.95344662659,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102219.08371723555,0.0,0.0,0.0,39440.29174028652,5.920810508541763e-12,0.0,-1.2892087397631258e-10,11287.386000000002,10706.856000000002
t4,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,-2.6261659513693303e-11,0.0,0.0,0.0,0.0,102219.08371723555,0.0,0.0,0.0,39440.29174028653,0.0,0.0,-1.2892087397631258e-10,11287.386000000002,10706.856000000002
t5,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102219.0837172356,0.0,0.0,0.0,39440.29174028653,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,15608.421677371356,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.9358526433,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98911.57976764337,0.0,0.0,0.0,39440.29174028652,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,6243.368670948543,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,54601.42648090179,0.0,0.0,0.0,4597.507241762431,0.0,0.0,104974.93585264316,0.0,0.0,0.0,121343.95344662659,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83740.54341768303,0.0,0.0,0.0,39440.29174028653,0.0,0.0,-1.865174681370263e-11,11287.386000000002,10706.856000000002
t8,6243.368670948543,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27300.713240450896,0.0,0.0,0.0,2298.7536208812153,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51109.5418586178,0.0,0.0,0.0,19720.145870143264,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,6243.368670948543,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27300.713240450896,0.0,0.0,0.0,2298.7536208812153,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51109.5418586178,0.0,0.0,0.0,19720.145870143264,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,6243.368670948543,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,27300.713240450896,0.0,0.0,0.0,2298.7536208812153,0.0,0.0,104974.93585264313,0.0,0.0,0.0,121343.95344662665,0.0,0.0,0.0,191101.5736840016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51109.5418586178,0.0,0.0,0.0,19720.145870143264,0.0,0.0,0.0,11287.386000000002,10706.856000000002
