BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.74154808678919e8,7.44441496960304e6,-8.779144039206414e6,0.0,0.0,7366.606219608513,0.0,-7.623655017638055e6,-3.7450726264686226e6,-1.6145871857142845e8,1.646333892166796e8,1.1236670089181157e7,-1.3707185853977393e7,0.0,0.0,15198.504959884012,0.0,2.9704404056864318e7,-4.123103013707655e6,-1.877593729999999e8,8.248542568949956e7,1.0059632284562394e7,-1.2207781483594222e7,0.0,0.0,18730.859100371625,0.0,2.270436005895504e8,-1.0707269081975752e7,-2.966923388571429e8,2.436194149498922e8,1.970913460312435e6,-2.423840848783552e6,0.0,0.0,10810.904885468408,0.0,-8.200496360883772e7,-4.687708286040197e6,-1.5648462657142854e8,7.935878846725047e7,367371.42953695,-432201.68155436404,0.0,0.0,1960.2125911089447,0.0,-3.0637650245402124e7,-1.7989066109934256e6,-4.685936157142856e7,3.3789528499056286e8,894652.4794754323,-1.1114451844877333e6,0.0,0.0,22282.660887593953,0.0,-3.6483233812728256e7,-7.230740276567061e6,-2.93986800857143e8,2.4895959035027304e8,1.3840511150157463e6,-1.6282954284740654e6,0.0,0.0,7857.552205616034,0.0,-9.999850196180862e7,-9.855657627211617e6,-1.3886904400000006e8
t1,17422.81248066528,1141.6627387678218,-0.0,0.0,0.0,0.0,0.0,-1006.0015488074832,-464.47367062562125,-17094.0,5151.677812979333,3679.0329566849937,-0.0,0.0,0.0,0.0,0.0,11033.262809221898,-546.9735788862245,-19317.0,3206.0932435681334,0.0,-0.0,0.0,0.0,0.0,0.0,31807.602048807483,-1482.6952923756212,-33531.0,31788.954944471814,0.0,-679.7494331699062,0.0,0.0,0.0,0.0,-12802.345809122962,-798.8597021789445,-17508.0,12430.234774905985,0.0,-0.0,0.0,0.0,0.0,0.0,-6878.316690877038,-290.91808402894446,-5261.0,42472.2136929,64.6,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-32299.0,29153.681753774512,446.52316723361275,-0.0,0.0,0.0,0.0,0.0,-13226.4648092219,-1308.7401117862246,-15065.0
t2,16767.834954168262,1181.42234382881,-0.0,0.0,0.0,0.0,0.0,-266.5046843889386,-430.7526136081356,-17252.0,6497.693755415143,3344.017014249184,-0.0,0.0,0.0,0.0,0.0,11033.262809221898,-546.9735788862245,-20328.0,2539.869050969196,0.0,-0.0,0.0,0.0,0.0,0.0,31068.10518438894,-1448.9742353581355,-32159.0,31323.071196556102,0.0,-299.6168586049253,0.0,0.0,0.0,0.0,-12196.22996366999,-810.2243742811877,-18017.0,13070.715292461198,0.0,-0.0,0.0,0.0,0.0,0.0,-7484.4325363300095,-302.2827561311877,-5284.0,45018.21369290001,64.6,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-34845.0,29197.605896087898,216.59902492022593,-0.0,0.0,0.0,0.0,0.0,-13226.4648092219,-1308.7401117862246,-14879.0
t3,16385.76842601138,1336.7484409620247,-0.0,0.0,0.0,0.0,0.0,-480.0276080464855,-440.4892589269198,-16802.0,4939.502646701802,3779.0413258710596,-0.0,0.0,0.0,0.0,0.0,12508.056411013653,-596.6003835865171,-20630.0,2323.5031791224787,0.0,-0.0,0.0,0.0,0.0,0.0,29806.83450625473,-1508.3376853772122,-30622.0,31790.358646293535,0.0,-733.461118993618,0.0,0.0,0.0,0.0,-12091.71346873877,-812.1840585611482,-18153.0,13176.19147167238,0.0,-0.0,0.0,0.0,0.0,0.0,-7588.949031261231,-304.2424404111481,-5283.0,45964.8136929,0.0,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-35727.0,28847.850030184913,37.35489082321237,-0.0,0.0,0.0,0.0,0.0,-13226.4648092219,-1308.7401117862246,-14350.0
t4,16460.467720315908,1364.6230347624128,-0.0,0.0,0.0,0.0,0.0,-722.5428032501159,-451.5479518282053,-16651.0,5729.953560824783,4947.757208839545,-0.0,0.0,0.0,0.0,0.0,11033.262809221898,-546.9735788862245,-21164.0,2461.626270328088,0.0,-0.0,0.0,0.0,0.0,0.0,31524.143303250115,-1469.7695735782054,-32516.0,31825.11599404989,0.0,-578.5,0.0,0.0,0.0,0.0,-12227.987065426632,-809.6289286232507,-18209.0,13063.556072655214,7.8066723914053,-0.0,0.0,0.0,0.0,0.0,-7452.675434573368,-301.68731047325065,-5317.0,45307.5650549428,44.248637957199996,-0.0,0.0,0.0,0.0,0.0,-8927.735999999999,-1310.0776928999999,-35114.0,28450.528147034747,377.67677397337684,-0.0,0.0,0.0,0.0,0.0,-13226.4648092219,-1308.7401117862246,-14293.0
t5,17204.261718820817,1271.2356827506433,-0.0,0.0,0.0,0.0,0.0,-1257.7672230436979,-502.73017852776434,-16715.0,5826.272241707025,5805.438527957302,-0.0,0.0,0.0,0.0,0.0,11033.262809221898,-546.9735788862245,-22118.0,2278.6419538853593,0.0,-0.0,0.0,0.0,0.0,0.0,32303.674229950375,-1505.316183835737,-33077.0,32073.79763306407,0.0,-855.1057521100778,0.0,0.0,0.0,0.0,-12167.93701386395,-810.754867090051,-18240.0,13171.877514786558,0.0,-13.338779710456718,0.0,0.0,0.0,0.0,-7512.725486136051,-302.8132489400509,-5343.0,44710.29043412442,64.6,-0.0,0.0,0.0,0.0,0.0,-8674.368380630856,-1327.5220534935654,-34773.0,28115.575439754786,1139.3835845647366,-0.0,0.0,0.0,0.0,0.0,-13724.138935497718,-1341.820088821817,-14189.0
t6,16428.17456279648,1232.067002550912,-0.0,0.0,0.0,0.0,0.0,-266.7127758653269,-542.5287894820659,-16851.0,8260.97579707082,2175.955003318436,-0.0,0.0,0.0,0.0,0.0,13172.01167792896,-618.9424783182171,-22990.0,3801.120643794353,0.0,-0.0,0.0,0.0,0.0,0.0,29949.333448240446,-1567.454092034799,-32183.0,31625.595456746836,0.0,-855.1057521100778,0.0,0.0,0.0,0.0,-11956.775560292237,-814.7141443445206,-17999.0,13428.742740902968,0.0,-105.08327500068276,0.0,0.0,0.0,0.0,-7723.886939707764,-306.77252619452054,-5293.0,45489.79646381625,0.0,-0.0,0.0,0.0,0.0,0.0,-9567.660003289739,-1354.1364605264985,-34568.0,27990.38868956554,1027.9852554907811,-0.0,0.0,0.0,0.0,0.0,-13606.309847014341,-1418.0640980419826,-13994.0
t7,16851.77330385127,0.0,-0.0,0.0,0.0,0.0,0.0,786.980390348821,-645.7536942000938,-16993.0,5396.9724657893275,0.0,-0.0,0.0,0.0,0.0,0.0,18764.145309221898,-807.1177750112245,-23354.0,7094.781902423914,0.0,-0.0,0.0,0.0,0.0,0.0,24683.73760965118,-1770.5195120750936,-30008.0,30647.50432832929,0.0,-672.1206414289046,0.0,0.0,0.0,0.0,-11723.291720560901,-819.0919663394832,-17433.0,13660.821127628584,0.0,-196.3,0.0,0.0,0.0,0.0,-7957.370779439099,-311.1503481894831,-5196.0,46668.58050147501,0.0,-0.0,0.0,0.0,0.0,0.0,-11114.915499999997,-1460.6650014749998,-34093.0,28881.43269447737,142.78003510575303,-0.0,0.0,0.0,0.0,0.0,-13439.285309221901,-1612.9274203612242,-13972.0
t8,11198.992894843032,0.0,-791.552894843031,0.0,0.0,0.0,0.0,7000.0,-362.44,-17045.0,15415.015369996214,0.0,-2246.9,0.0,0.0,0.0,0.0,10474.116330182744,-513.2317001789545,-23129.0,14224.314419645805,0.0,-1975.2350805406093,0.0,0.0,0.0,0.0,18841.83236894386,-906.9117080490578,-30184.0,32057.146431382538,0.0,-578.5,0.0,0.0,0.0,0.0,-13611.73405092168,-773.9123804608522,-17093.0,11542.296070301063,0.0,-180.41439623615275,0.0,0.0,0.0,0.0,-5952.325917045309,-273.5557570195996,-5136.0,43729.54323458596,0.0,-64.6,0.0,0.0,0.0,0.0,-8996.780862215755,-1300.162372370207,-33368.0,22748.88651414292,0.0,-0.0,0.0,0.0,0.0,0.0,-7755.107868943858,-1110.778645199058,-13883.0
t9,12513.13472446553,0.0,-2631.598360177596,0.0,0.0,0.0,0.0,7431.583859715072,-382.1202240030073,-16931.0,30449.53144113173,0.0,-5805.438527957302,0.0,0.0,0.0,0.0,-1419.332378633414,-47.76053454101438,-23177.0,18855.47270050136,0.0,-5677.104053755521,0.0,0.0,0.0,0.0,18671.612181103228,-923.9808278490641,-30926.0,26832.924194549312,0.0,-587.4282179203326,0.0,0.0,0.0,0.0,-8857.400689458766,-413.09528717020874,-16975.0,10280.397692018636,0.0,-20.095204051921655,0.0,0.0,0.0,0.0,-4869.881424857796,-292.4210631089163,-5098.0,37451.69065849473,0.0,-0.0,0.0,0.0,0.0,0.0,-4359.442385683437,-407.2482728112924,-32685.0,21521.546168639932,0.0,-0.0,0.0,0.0,0.0,0.0,-6597.139162184885,-1060.4070064550426,-13864.0
t10,13380.939710992461,0.0,-6566.3,0.0,0.0,0.0,0.0,10598.910612958442,-526.550323950905,-16887.0,34048.581827766386,0.0,-5412.021328207282,0.0,0.0,0.0,0.0,-5503.372030725204,-185.18846883390313,-22948.0,20145.010521167926,0.0,-5402.236809950724,0.0,0.0,0.0,0.0,17702.01046512781,-1123.7841763450135,-31321.0,24439.512784568502,0.0,-504.93893093632454,0.0,0.0,0.0,0.0,-6589.629918299259,-312.9439353329183,-17032.0,10040.931872994017,0.0,-135.9143358358017,0.0,0.0,0.0,0.0,-4552.282840416015,-209.73469674219973,-5143.0,38225.752,0.0,-64.6,0.0,0.0,0.0,0.0,-5560.0,-329.152,-32272.0,22581.9189107967,0.0,-1630.3,0.0,0.0,0.0,0.0,-6095.636288645774,-910.982622150924,-13945.0
t11,12279.705771149209,0.0,-6566.3,0.0,0.0,0.0,0.0,11871.159083037292,-584.5648541865005,-17000.0,36129.186657657294,0.0,-5184.159961532299,0.0,0.0,0.0,0.0,-7730.8825,-260.144196125,-22954.0,20254.956731184066,0.0,-5677.104053755521,0.0,0.0,0.0,0.0,18307.69514296401,-1241.5478203925572,-31644.0,24272.898568460096,0.0,-578.5,0.0,0.0,0.0,0.0,-6139.39912941473,-284.99943904536013,-17270.0,9883.930988931934,0.0,-146.16055070923153,0.0,0.0,0.0,0.0,-4328.8463064689995,-213.92413175370626,-5195.0,37991.152,0.0,-0.0,0.0,0.0,0.0,0.0,-5560.0,-329.152,-32102.0,23112.66836749029,0.0,-1630.3,0.0,0.0,0.0,0.0,-6419.726290117573,-863.6420773727106,-14199.0
