Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-4600.0,-764.161024424593,-767.3140000000001,-20641.6005,919.231,0.0,-7417.875939700202,2400.0,10521.673999999999,5560.0,0.0,-7153.938,-2387.315,-1314.1785,-500.0
t2,-4600.0,-1885.9202303367827,-767.3140000000001,-20641.6005,919.231,628.6613275497551,-6809.075182742755,2400.0,10521.673999999999,5560.0,484.3090891531787,-7153.938,-2387.315,-1314.1785,-500.0
t3,-4600.0,-3700.4231069176735,-767.3140000000001,-20641.6005,919.231,0.0,-7069.272140139408,2400.0,10521.673999999999,5560.0,831.6074683757315,-7153.938,-2387.315,-1314.1785,-500.0
t4,-4600.0,-1983.911164220618,-767.3140000000001,-20641.6005,919.231,0.0,-7437.559375151973,2400.0,10521.673999999999,5560.0,776.6987606494798,-7153.938,-2387.315,-1314.1785,-110.89778874194236
t5,-4600.0,-1833.9184020840103,-767.3140000000001,-20641.6005,919.231,621.5368941527717,-7181.432077046451,2400.0,10521.673999999999,5560.0,626.6090117137828,-7153.938,-2387.315,-1314.1785,-500.0
t6,-4600.0,-3958.4860300004843,-767.3140000000001,-20641.6005,919.231,1327.7228155992118,-7857.323515156794,2400.0,10521.673999999999,5560.0,889.5001767351918,-7153.938,-2387.315,-1314.1785,-500.0
t7,-4600.0,-7730.8825,-767.3140000000001,-20641.6005,919.231,1687.1795,-7902.454210430651,2400.0,10521.673999999999,5560.0,1700.4923588969104,-7153.938,-2387.315,-1314.1785,-500.0
t8,-4600.0,-672.7075448777987,-767.3140000000001,-13650.897831096307,919.231,0.0,0.0,0.0,10521.673999999999,5560.0,-252.18847025899703,-6486.637163719807,-2387.315,-1314.1785,0.0
t9,-4600.0,0.0,0.0,-13095.265895699229,919.231,0.0,0.0,0.0,0.0,5550.605361413529,-1368.496887952394,-1476.018269277578,-2387.315,-1314.1785,0.0
t10,-4600.0,973.7248737715809,0.0,-11818.923994337372,919.231,0.0,0.0,0.0,0.0,4773.735797454286,-671.122784690965,0.0,-2387.315,-401.8917267670189,0.0
t11,-4600.0,2406.327185448899,0.0,-12572.903206321063,899.7920475928775,0.0,0.0,0.0,0.0,3043.2739697385837,-452.15593303498383,0.0,-2387.315,0.0,0.0
t12,-4522.821672381616,2183.791115402372,0.0,-11699.176921211996,0.0,0.0,0.0,0.0,0.0,5560.0,-1017.6830818054166,0.0,-2156.2542885221083,0.0,0.0
t13,-3321.7541259013483,2559.436720678996,0.0,-12027.042082666898,0.0,0.0,0.0,0.0,0.0,5560.0,0.0,0.0,-2166.825152667693,0.0,0.0
t14,-3173.1162036650394,1628.081465889422,0.0,-17271.83360152394,0.0,0.0,0.0,0.0,0.0,5560.0,0.0,0.0,-879.7889478975003,0.0,0.0
t15,-2537.9412005263302,2436.986631927118,0.0,-19462.815383079407,0.0,0.0,-526.4167382666144,0.0,2239.3598549507296,5560.0,0.0,0.0,-76.01866388455583,0.0,0.0
t16,-908.2388918099573,6803.638635209124,0.0,-19785.475203766942,0.0,0.0,0.0,0.0,9287.795319824492,5560.0,752.8172743281875,0.0,0.0,-865.1342522346529,0.0
