Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,0.0,5.368678464154208,46.3975650046474,0.0
t2,0.0,5.368678464154208,46.3975650046474,0.0
t3,0.0,5.368678464154209,46.3975650046474,0.0
t4,0.0,5.3686784641542085,46.39756500464738,0.0
t5,0.0,5.368678464154208,46.3975650046474,0.0
t6,0.0,0.0,46.39756500464738,0.0
t7,0.0,0.0,0.0,0.11921829613019028
t8,0.0,0.0,0.0,3.8075906789363616
t9,0.0,0.0,0.0,0.9801725757123886
t10,0.0,0.0,0.0,4.6446616664454305
t11,0.0,0.0,0.0,5.166754819858503
t12,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,0.0,10.753740225677994,0.0,5.358240351197931
t17,0.0,49.169791988037886,38.750974189787826,0.0
t18,0.0,49.169791988037886,46.39756500464738,37.63672645097236
t19,0.0,44.17016606633859,46.39756500464738,45.58649501678902
t20,0.0,44.17016606633859,46.39756500464738,44.41620730420362
t21,0.0,44.17016606633859,46.39756500464738,45.58649501678902
t22,0.0,44.17016606633859,46.39756500464738,45.58649501678902
t23,0.0,44.17016606633859,46.39756500464738,45.58649501678903
t24,0.0,44.17016606633859,46.39756500464738,45.58649501678902
t25,0.0,0.0,48.58454866910486,0.0
t26,0.0,0.0,48.58454866910486,0.0
t27,0.0,0.0,48.58454866910486,0.0
t28,0.0,0.0,48.58454866910486,0.0
t29,0.0,0.0,48.58454866910486,0.0
t30,0.0,0.0,48.58454866910486,0.0
t31,0.0,0.0,44.001150025496344,0.0
t32,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,9.093478969517037
t35,0.0,3.710773759730869,0.0,12.835186136476668
t36,0.0,4.972229353346502,0.0,0.0
t37,0.0,5.235387978499816,0.0,0.0
t38,0.0,14.23593939309209,0.0,5.358240351197932
t39,0.0,49.71470645935531,38.02912361006137,43.46533642475342
t40,0.0,58.983463273606915,48.58454866910486,54.90837144390878
t41,0.0,56.803255510715964,48.58454866910486,47.59333857709526
t42,0.0,54.34300108520993,48.58454866910485,45.18057500618327
t43,0.0,54.34300108520993,48.58454866910486,45.18057500618326
t44,0.0,54.34300108520993,48.58454866910485,45.18057500618326
t45,0.0,54.34300108520993,48.58454866910485,45.18057500618326
t46,0.0,54.34300108520994,48.58454866910486,45.18057500618327
t47,0.0,4.6917215827373155,48.58454866910486,0.0
t48,0.0,4.6917215827373155,48.58454866910485,0.24445615995669226
t49,0.0,72.89070451989008,61.29715352192429,67.06959267712871
t50,0.0,73.77127501380448,61.29715352192429,67.88753868338208
t51,0.0,73.77127501380448,61.29715352192429,67.88753868338208
t52,0.0,73.77127501380448,61.29715352192429,72.19312122012253
t53,0.0,73.77127501380448,61.29715352192429,17.326443114584954
t54,0.0,73.77127501380448,61.29715352192429,72.19312122012253
t55,0.0,72.9327809759582,60.460500401463776,67.0490446455358
t56,0.0,40.6525947501619,24.835115959132327,34.768858419739495
t57,0.0,37.63541447098683,0.0,5.358240351197931
t58,0.0,37.63541447098683,0.0,25.031224117187406
t59,0.0,37.63541447098683,0.0,25.031224117187406
t60,0.0,37.63541447098683,0.0,25.031224117187406
t61,0.0,37.63541447098683,0.0,31.560641483248567
t62,0.0,39.396555458815634,0.0,31.56064148324856
t63,0.0,37.63541447098683,0.0,25.031224117187403
t64,0.0,37.63541447098683,0.0,25.031224117187403
t65,0.0,37.63541447098683,21.817935679957245,27.25414849464929
t66,0.0,37.635414470986824,21.817935679957245,27.25414849464929
t67,0.0,37.63541447098682,21.817935679957245,27.25414849464929
t68,0.0,37.63541447098682,21.817935679957237,27.254148494649282
t69,0.0,37.63541447098682,21.817935679957234,27.25414849464929
t70,0.0,37.63541447098682,21.817935679957245,27.25414849464929
t71,0.0,37.63541447098682,26.315465325872374,31.751678140564422
t72,0.0,37.63541447098682,29.881427810390615,35.56715250826382
t73,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,0.0
t88,0.0,0.0,0.0,0.0
t89,0.0,0.0,0.0,0.0
t90,0.0,0.0,0.0,0.0
t91,0.0,0.0,0.0,0.0
t92,0.0,0.0,0.0,0.0
t93,0.0,0.0,0.0,0.0
t94,0.0,0.0,0.0,0.0
t95,0.0,0.0,0.0,0.0
t96,0.0,0.0,0.0,0.0
t97,0.0,0.0,0.0,0.0
t98,0.0,0.0,0.0,0.0
t99,0.0,0.0,51.37242647767386,0.0
t100,0.0,53.64889509327667,51.37242647767386,40.60570162623114
t101,0.0,62.75954366158242,51.37242647767386,49.716350194536886
t102,0.0,62.029591292533034,44.40857431455294,48.9863978254875
t103,0.0,62.759543661582434,51.37242647767386,58.94428648780022
t104,0.0,48.35222728981265,35.38769337656586,44.53697011603044
t105,0.0,48.35222728981265,33.09170148119503,38.527914295887065
t106,0.0,15.18255334512352,0.0,5.358240351197929
t107,0.0,14.709018827936438,0.0,5.358240351197929
t108,0.0,50.26901319245846,34.051772787560246,39.48798560225227
t109,0.0,52.72809861142317,36.505459273561215,41.94167208825324
t110,0.0,66.6601325388973,50.4069053586436,55.843118173335625
t111,0.0,67.24321390644678,51.37242647767386,56.808639292365896
t112,0.0,80.83143170920104,64.54709137865186,72.66077337324282
t113,0.0,103.07745024458659,86.74426868149764,92.18048149618967
