Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652929,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,70531.96492600397,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,54859.42565561272,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,-3.533386916387826e-10,0.0,0.0,0.0,5.6701310313655995e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652929,-1.9474555301712827e-11,0.0,0.0,0.0,0.0,2874.621,0.0,62525.52419900559,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,50469.643225085354,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652936,9.947598300641404e-12,0.0,0.0,0.0,0.0,2874.621,0.0,56900.29060035954,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,52013.6389961688,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,0.0,1.0521716831135562e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652936,0.0,0.0,0.0,0.0,1.7195134205394424e-12,2874.621,0.0,55379.21194496583,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,56563.45344528174,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t5,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652936,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,56257.6009754082,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,51507.617396160655,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t6,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,9507.919910652938,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,61158.391118279316,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,46325.43333548861,0.0,0.0,0.0,5031.5618239110145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139829.86854490486,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,59738.37304228044,0.0,0.0,19185.732000000004,0.0,2238.406276444729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46823.586050285245,0.0,0.0,0.0,0.0,2908.377553946047,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,36196.09098873658,0.0,0.0,0.0,5031.561823911014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.36694938596338e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133725.4282798195,0.0,0.0,0.0,133304.30160473695,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,16387.96,27413.920579342226,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,2515.780911955507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105487.14919620143,0.0,0.0,0.0,74487.5393501011,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,16387.96,27413.920579342226,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,2515.7809119555072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69914.93427245243,0.0,0.0,0.0,66652.15080236847,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,16387.96,27413.920579342226,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,678.6417580051182,0.0,12039.46,0.0,35341.698,29048.929,0.0,0.0,0.0,2515.7809119555072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69914.93427245243,0.0,0.0,0.0,66652.15080236847,0.0,0.0,0.0,11287.386000000002,10706.856000000002
