Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Time_Index
,,,,,,,,3436.7423680249,36908.0821299557,0.0,758.4377852712,3769.865823787,25134.7351282062,19338.1314150666,20
,,,,,,,,3245.1474090241,36814.8215260655,0.0,713.3103773711,3543.4744105596,24147.7048634518,18544.2684982508,21
,,,,,,,,2941.4874740038,35133.9271691849,0.0,660.1262165197,3305.1151693202,22626.2062029451,17644.4341130042,22
,,,,,,,,2678.3404613487,34013.8772396517,0.0,600.0362674242,3064.4288504117,22547.6967210832,16428.1622767293,23
,,,,,,,,2412.7003457788,33005.1015943401,0.0,534.7190202829,2845.6835495253,20967.3159491801,15168.3202896709,24
,,,,,,,,2164.0133300295,29991.2232703315,0.0,377.0848122408,2895.2170599084,17988.1075821796,13627.1185153504,25
,,,,,,,,2059.0536973172,27673.3373862579,0.0,362.0263573198,2701.737173714,17300.0172675918,13108.3383301754,26
,,,,,,,,1991.6152634724,26170.263177240002,0.0,344.6180161213,2615.9677396279,17303.791761912,12739.8382413465,27
,,,,,,,,1965.8116483044,25649.5177289735,0.0,332.1971886547,2626.2733693049,17548.7564432985,12617.6202760135,28
,,,,,,,,2027.0173248623,26543.683346820602,0.0,334.9786866974,2665.833689678,18506.3456523547,12757.1924539467,29
,,,,,,,,2152.9190220587,28639.8572417816,0.0,350.2769259324,2886.2411888994,20504.1854960812,13315.8504042454,30
,,,,,,,,2309.3612299612,31813.666953247397,0.0,380.7774906768,3120.9435938018,21941.5129332455,13655.5498849294,31
,,,,,,,,2507.3136013948,35011.269415514,0.0,433.2422985862,3389.2224050713,22634.8875398818,14237.4698648836,32
,,,,,,,,2673.8528761021,37431.7467089428,0.0,482.3021692364,3748.257245432,22763.5977962035,14725.6032490839,33
,,,,,,,,2881.2790386118,38467.0378405119,0.0,529.5396790999,3966.3376669844,22795.3035484939,15663.8384451903,34
,,,,,,,,2999.4521167724,40094.974504247104,0.0,583.6350203447,4223.6459692429,22505.422384696,16760.84622466,35
,,,,,,,,3165.2434606053,41127.8610961204,0.0,640.9434713974,4497.5762548514,22346.8936232441,17939.4557272069,36
,,,,,,,,3323.4308405482,41942.8522700284,0.0,735.5623617129,4768.5145834569,22550.3388671074,19167.5431975927,37
,,,,,,,,3559.9016520151,42175.3299144681,0.0,754.1696244815,5072.3644390954,22745.1027740341,20281.5359510965,38
,,,,,,,,3717.590411375,42108.7347865367,0.0,787.4037304058,5165.1151061886,23377.7080221138,21290.2957133015,39
,,,,,,,,3856.8302091655,41288.955652941295,0.0,793.4462951194,5129.5440618195,23615.1237148597,21643.28778236,40
,,,,,,,,3825.1678021477,40315.9417875305,0.0,774.4074205855,4980.6110910033,23935.5782826518,21789.8754930465,41
,,,,,,,,3757.7293683029,39102.9345720431,0.0,738.3438597557,4551.7639205725,23577.0013222248,21364.5126650596,42
,,,,,,,,3386.2570340006,37991.9172909614,0.0,650.678714547,4319.721033006,23510.9476716198,20093.2242824565,43
,,,,,,,,3334.026527936,36483.5487634044,0.0,620.3699772538,4158.8202341777,23011.5820730462,19478.0728315657,44
,,,,,,,,3126.226399989,35892.665804319106,0.0,577.4965419056,3792.4717211431,22326.1339044825,18580.084639149,45
,,,,,,,,2782.0535426036,33834.2323033145,0.0,538.5076124446,3475.3242788245,21305.5106402776,17615.2642662933,46
,,,,,,,,2538.9760084125,33101.1269759284,0.0,484.4602280626,3188.0964065359,19502.4347034777,16075.1702076707,47
,,,,,,,,2314.4720909365,31578.750537477,0.0,432.9545574093,2958.0481569715,18856.241275845,14976.6854739372,48
