Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,654823.1246984312,2.2719291004844164e6,331674.22063113906,6.449110913478301e6,541051.1595337254,1.0426427959123297e6,1.0827595049491425e6,949787.7142491172,3.384004124597336e6,2.0672580014369623e6,321828.64460003376,4.638029130349242e6,1.3567271343857467e6,305056.79673979577,239860.36887513637,2.5636542734920852e7
t1,104.42,36.58447602359215,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,46.72510389612938,783.1320809810067,227.749851,64.0091859,68.85,3829.9064070507284
t2,104.42,113.60060799641921,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,25.68179803956159,860.2483832995085,227.749851,64.0091859,68.85,3962.995535485489
t3,104.42,239.99555017090768,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,20.597788703542125,930.7273338,227.749851,64.0091859,68.85,4154.78541882445
t4,104.42,119.58297186409199,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,18.19350326137433,930.7273338,227.749851,64.0091859,68.85,4031.968555075466
t5,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,11.729622252496744,923.9697391223219,227.749851,64.0091859,68.85,3899.1641075248185
t6,104.42,70.62108334552204,45.10615920000001,897.8922435,87.6946374,232.32461714999997,229.5128767476426,153.6,515.546052,329.152,2.6022332585574692,930.7273338,227.749851,64.0091859,68.85,3959.808273301722
t7,104.42,375.1075739962392,45.10615920000001,897.8922435,87.6946374,232.32461714999997,118.14218106049435,153.6,515.546052,329.152,5.602466297107623,930.7273338,227.749851,64.0091859,68.85,4155.924301303841
t8,104.42,179.75070087425254,45.10615920000001,893.0463225492059,87.6946374,232.32461714999997,211.53615537073682,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,68.85,4043.5130152441952
t9,104.42,250.11986100556553,0.0,738.4460789975957,87.6946374,0.0,237.12,153.6,0.0,329.152,0.9841343177764663,374.1537205418651,227.749851,64.0091859,0.0,2567.449469162803
t10,104.42,448.14114974347603,0.0,846.2257155308574,87.6946374,0.0,237.12,153.6,0.0,329.152,0.0,0.0,227.749851,64.0091859,0.0,2498.1125395743334
t11,104.42,520.28839225,0.0,744.6674989351708,87.6946374,0.0,237.12,153.6,307.18311853329146,329.152,11.126186319827404,0.0,227.749851,64.0091859,0.0,2787.01087033829
t12,104.42,520.28839225,0.0,797.9302058475853,87.6946374,0.0,237.12,153.6,0.0,329.152,14.301402785106111,0.0,227.749851,64.0091859,0.0,2536.2656751826908
t13,104.42,520.28839225,0.0,758.0227758307058,87.6946374,0.0,237.12,153.6,481.3409192515612,329.152,11.899079571801733,0.0,219.17707221801518,64.0091859,0.0,2966.7240624220835
t14,104.42,520.28839225,0.0,635.1955144866531,0.0,0.0,237.12,153.6,327.9935523155386,329.152,12.461481769145855,0.0,79.68921446360027,64.0091859,0.0,2463.9293411849376
t15,104.42,520.28839225,0.0,657.3246759685046,9.465925633890382,232.32461714999997,124.31941005210429,153.6,0.0,329.152,0.0,0.0,0.0,47.09480418130959,68.85,2246.8398252358083
t16,104.42,520.28839225,45.10615920000001,890.5000837485253,0.0,232.32461714999997,0.0,63.91573150972873,472.786741367273,329.152,0.0,69.07831049231321,0.0,0.0,68.85,2796.4220357178397
t17,104.42,508.0892834367367,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,474.2925191946177,227.749851,0.0,68.85,3881.8373628813542
t18,104.42,66.70165284049007,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,461.8980148108244,227.749851,64.0091859,68.85,3492.0644138013145
t19,104.42,10.198820317716903,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,448.9383327515239,227.749851,27.965679475316154,68.85,3386.5583927945568
t20,104.42,178.40296827083787,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,622.8395450346878,227.749851,45.634487590408945,68.85,3746.3325611459345
t21,104.42,149.39971309592866,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,852.5877395364265,227.749851,24.986820647468335,68.85,3926.4298335298236
t22,104.42,71.99716809161396,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,58.28180788697159,68.85,3960.461870028585
t23,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,0.0,68.85,3830.18289405
t24,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,0.0,68.85,3830.18289405
t25,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,29.30715035889142,930.7273338,227.749851,64.0091859,0.0,3622.324613158891
t26,104.42,0.0,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,0.0,3593.0174628
t27,104.42,88.73145344325896,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,24.22911690878051,930.7273338,227.749851,64.0091859,0.0,3705.9780331520396
t28,104.42,178.6627172999732,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,14.41646932782647,930.7273338,227.749851,64.0091859,0.0,3786.0966494277995
t29,104.42,95.89119785916125,45.10615920000001,897.8922435,87.6946374,0.0,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,0.0,3688.9086606591613
