Constraint,CapRes_1,CapRes_2,CapRes_3,CapRes_4
t1,902.5436749049867,0.0,0.0,0.0
t2,902.5436749049867,0.0,0.0,0.0
t3,902.5436749049867,0.0,0.0,0.0
t4,902.5436749049867,0.0,0.0,0.0
t5,902.5436749049867,0.0,0.0,0.0
t6,923.9681592687234,0.0,0.0,0.0
t7,924.3359332341954,0.0,0.0,0.0
t8,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,0.0
t17,738.4022740737511,0.0,0.0,0.0
t18,924.3359332341956,0.0,0.0,0.0
t19,924.335933234194,0.0,0.0,0.0
t20,924.3359332341954,0.0,0.0,0.0
t21,924.3359332341948,0.0,0.0,0.0
t22,924.3359332341954,0.0,0.0,0.0
t23,915.739984868744,0.0,0.0,0.0
t24,915.739984868744,0.0,0.0,0.0
t25,523.3081055033484,0.0,0.0,0.0
t26,523.3081055033484,0.0,0.0,0.0
t27,523.3081055033484,0.0,0.0,0.0
t28,523.3081055033484,0.0,0.0,0.0
t29,523.3081055033484,0.0,0.0,0.0
t30,523.3081055033483,0.0,-0.0,0.0
t31,527.2837837920273,0.0,0.0,0.0
t32,424.98723281656106,0.0,0.0,0.0
t33,435.23565065938817,0.0,0.0,0.0
t34,435.23565065938817,0.0,0.0,0.0
t35,435.23565065938817,0.0,0.0,0.0
t36,435.23565065938834,0.0,0.0,0.0
t37,435.23565065938817,0.0,0.0,0.0
t38,430.8067800982712,0.0,0.0,0.0
t39,420.7605545199568,0.0,0.0,0.0
t40,420.7605545199568,0.0,0.0,0.0
t41,527.2837837920273,0.0,0.0,0.0
t42,523.3081055033484,0.0,0.0,0.0
t43,523.3081055033484,0.0,0.0,0.0
t44,523.3081055033484,0.0,0.0,0.0
t45,523.3081055033484,0.0,0.0,0.0
t46,523.3081055033484,0.0,0.0,0.0
t47,523.3081055033484,0.0,0.0,0.0
t48,523.3081055033484,0.0,0.0,0.0
t49,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,0.0
t61,-0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,0.0
