Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,103.18410189698905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,5.099999999999988e6,2.8005355346426163e6,2.8318915462319227e6,4.197600949286054e7,1.983362466020579e6,1.6505375414782902e7,3.993469245466245e7,1.11131866909201e8
t1,3244.371495951536,1518.5558079223176,1531.985530899853,6936.095679839999,292.4363904,4886.465095390005,8671.56830055796,27081.47830096167
t2,3244.371495951536,1518.5558079223183,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390005,8483.710641184107,26893.62064158782
t3,3244.371495951536,1518.5558079223176,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390005,8431.559402406465,26841.469402810173
t4,3244.371495951536,1518.5558079223176,1531.985530899853,6936.095679839999,292.4363904,4886.465095390005,8579.324752472887,26989.234752876597
t5,3244.371495951536,1518.5558079223179,1531.985530899853,6936.095679839999,292.4363904,4886.465095390005,8744.04880412894,27153.958804532653
t6,3244.371495951536,1514.3717909273107,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390005,8751.639001126827,27157.36498453553
t7,3244.371495951536,1514.3717909273107,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390003,8457.70823443786,26863.43421784656
t8,31.192305504173582,0.0,0.0,6936.095679839999,292.4363904,2443.2325476950014,7396.539317570681,17099.496241009856
t9,25.33956859176532,0.0,0.0,6936.095679839999,292.4363904,2443.2325476950014,7396.539317570681,17093.643504097447
t10,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,4632.294879408486,7396.539317570681,19282.70583581093
t11,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,2443.2325476950014,7396.539317570681,17093.643504097447
t12,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,2893.4421809789096,7396.539317570683,17543.853137381357
t13,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,2443.2325476950014,7396.539317570682,17093.643504097447
t14,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,3831.0238636649033,7396.539317570682,18481.43482006735
t15,25.339568591765325,0.0,0.0,6936.095679839999,292.4363904,4886.465095390003,7396.539317570683,19536.876051792453
t16,27.520205248749274,0.0,0.0,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,20942.696194863303
t17,3233.989305934132,-1.7205183581836537e-12,587.4245951488143,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,24736.589890697498
t18,3415.7924661792963,1514.3717909273125,1728.6659365612145,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,27574.006183282378
t19,3244.371495951536,1514.3717909273107,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,27205.904807393254
t20,3244.371495951536,1514.371790927311,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,27205.904807393254
t21,3244.371495951536,1514.3717909273107,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,27205.904807393254
t22,3244.371495951536,1514.3717909273107,1531.9855308998533,6936.095679839999,292.4363904,4886.4650953900045,8800.178823984552,27205.904807393254
t23,3244.371495951536,1519.6641567951672,1531.9855308998533,6936.095679839999,292.4363904,4886.465095390003,8800.178823984552,27211.19717326111
t24,3244.371495951536,1518.5558079223176,1531.9855308998576,6936.095679839999,292.4363904,4886.465095390006,8800.178823984552,27210.08882438827
t25,4214.384621161696,1834.1564539896435,1591.6280872453265,6936.095679839999,292.4363904,6353.830867268776,6926.711742319851,28149.243842225293
t26,4214.384621161696,1834.1564539896435,1591.6280872453262,6687.1876484607565,292.4363904,5848.010325928158,6926.711742319851,27394.51526950543
t27,4214.384621161696,1834.156453989643,1591.6280872453265,5008.444230216907,292.4363904,5848.010325928158,6926.711742319851,25715.771851261583
t28,4214.384621161696,1834.1564539896435,1591.6280872453265,3058.6860344056304,292.4363904,6478.772290172983,6926.711742319851,24396.77561969513
t29,4214.384621161696,1834.1564539896435,1591.6280872453265,2774.438271936,292.4363904,5848.010325928158,6926.711742319851,23481.765892980675
t30,4214.384621161696,1834.1564539896435,1591.628087245326,3335.4848639036304,292.4363904,5848.010325928158,6965.122117261373,24081.222859889825
t31,4214.384621161696,1834.1564539896435,1591.6280872453265,2774.438271936,116.97455615999999,6478.772290172983,6926.71174231985,23937.0660229855
t32,2254.50374629657,434.7655655233502,573.9783392959754,2774.438271936,116.97455615999999,6478.772290172983,6926.711742319851,19560.14451170473
t33,2254.50374629657,2.1112782633281315e-13,573.978339295975,2774.438271936,292.4363904,6478.772290172983,6926.711742319851,19300.84078042138
t34,2254.50374629657,0.0,573.9783392959752,4658.081727594652,292.4363904,5848.010325928158,6926.711742319851,20553.722271835206
t35,2254.50374629657,0.0,573.9783392959753,6936.095679839999,292.4363904,5848.010325928158,7237.968130605392,23142.99261236609
t36,2254.50374629657,0.0,573.9783392959754,6936.095679839999,292.4363904,5956.048277816188,7458.864201430022,23471.926635078755
t37,2254.50374629657,0.0,573.9783392959752,6936.095679839999,292.4363904,6478.772290172983,7604.45741781813,24140.243863823656
t38,2254.50374629657,0.0,573.9783392959752,6936.095679839999,292.4363904,6478.772290172983,7539.239285048863,24075.02573105439
t39,2254.50374629657,0.0,573.978339295975,6936.095679839999,292.4363904,5848.010325928158,7860.523673482889,23765.54815524359
t40,3977.783120052318,273.599576686043,1591.6280872453262,6936.095679839999,292.4363904,6478.772290172997,7860.523673482889,27410.838817879572
t41,4214.384621161696,1918.867623012781,1591.6280872453262,6936.095679839999,292.4363904,6478.772290172974,7860.523673482889,29292.708365315666
t42,4214.384621161696,1834.1564539896458,1591.6280872453265,6936.095679839999,292.4363904,6478.772290172982,7860.523673482888,29207.997196292534
t43,4214.384621161696,1834.1564539896458,1591.6280872453256,6936.095679839999,292.4363904,6478.772290172982,7860.523673482889,29207.997196292534
t44,4214.384621161696,1834.1564539896458,1591.6280872453265,6936.095679839999,292.4363904,6478.772290172983,7860.523673482889,29207.997196292534
t45,4214.384621161696,1834.1564539896458,1591.6280872453265,6936.095679839999,292.4363904,5848.010325928158,7860.523673482889,28577.235232047715
t46,4214.384621161696,1834.1564539896458,1591.6280872453265,6936.095679839999,292.4363904,5848.010325928158,7860.523673482887,28577.23523204771
t47,4214.384621161696,1834.1564539896435,1591.6280872453265,6936.095679839999,292.4363904,6478.772290172983,7860.523673482889,29207.997196292534
t48,4214.384621161696,1834.1564539896435,1591.6280872453265,6936.095679839999,292.4363904,5848.010325928158,7474.694940953874,28191.4064995187
t49,294.6228714314452,547.3116336916413,1043.1141106918099,8642.066186261116,982.3485870160745,8925.416168252534,9075.572156636812,29510.45171398143
t50,294.6228714314452,547.3116336916413,1043.1141106918087,8642.066186261116,855.2571815200001,8585.377734402897,9075.572156636814,29043.321874635723
t51,294.6228714314452,547.3116336916413,1043.1141106918087,8642.066186261116,855.2571815200001,8585.377734402897,9075.572156636814,29043.321874635723
t52,294.6228714314452,547.3116336916412,1043.1141106918087,8642.066186261116,855.2571815200001,8585.37773440289,9075.572156636812,29043.321874635712
t53,294.6228714314452,547.3116336916412,1043.1141106918087,8642.066186261116,855.2571815200001,8585.377734402897,9075.572156636814,29043.321874635723
t54,294.6228714314452,547.3116336916412,1043.1141106918087,8642.066186261116,855.2571815200001,8585.377734402897,9075.572156636814,29043.321874635723
t55,294.6228714314452,547.3116336916408,1043.1141106918087,8642.066186261116,855.2571815200001,8585.377734402897,9075.572156636814,29043.321874635723
t56,25.33956859176533,-1.0993727528330056e-13,521.5570553459044,8238.822074414624,319.028517940371,7641.042426683334,9075.572156636814,25821.361799612816
t57,25.33956859176533,0.0,521.5570553459044,8070.2750295863,319.028517940371,7641.042426683334,9075.572156636814,25652.814754784493
t58,25.33956859176533,0.0,521.5570553459075,8473.07063894,319.028517940371,7641.042426683334,7534.235983896813,24514.274191398188
t59,25.33956859176533,7.443763934134041e-13,521.5570553459044,8473.07063894,319.028517940371,7641.042426683334,8850.357954965522,25830.3961624669
t60,25.33956859176533,0.0,521.5570553459044,8473.07063894,319.028517940371,7641.042426683334,9075.572156636814,26055.610364138192
t61,25.33956859176533,0.0,521.5570553459046,8473.07063894,319.028517940371,7641.042426683334,8063.823602927441,25043.861810428818
t62,25.33956859176533,0.0,521.5570553459046,7929.685910713887,319.028517940371,7641.042426683334,9075.572156636814,25512.22563591208
