BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.4444068499019107e8,1.4800185712073697e7,-1.743123795121876e7,0.0,0.0,7035.400599444064,0.0,2.1326108837154835e7,-1.6911479888003112e6,-1.6145162899999988e8,1.7232973058726907e8,9.008899660489682e6,-1.1082151090430083e7,0.0,0.0,13206.167729540999,0.0,1.969271860297526e7,-2.199903499462025e6,-1.877625004285714e8,2.416872907852628e8,1.1535161217647862e7,-1.393512010985977e7,0.0,0.0,19801.75810589632,0.0,6.2015458808911e7,-4.62591331721054e6,-2.9669667914285725e8,2.144194042910728e8,3.528611480988548e6,-4.249755235613344e6,0.0,0.0,3240.811857142858,0.0,-5.396267168659118e7,-3.2564969474282335e6,-1.5648233271428567e8,5.526467718545821e7,1.7412456337915573e6,-2.0485242738458829e6,0.0,0.0,1642.4325533086603,0.0,-7.402453657576326e6,-699170.4632380406,-4.685741685714286e7,3.0273048434542394e8,956528.9519108359,-1.188285706653375e6,0.0,0.0,6159.570220225028,0.0,-3.4343353913939665e6,-5.079845626650545e6,-2.9399070614285725e8,1.8319309223345402e8,7.514976769576387e6,-8.841149135486087e6,0.0,0.0,1595.9380082878872,0.0,-3.823482551347959e7,-4.777800292073095e6,-1.388558900000001e8
t1,12677.883516735183,4913.686483264815,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17094.0,9153.491337955751,0.0,-0.0,0.0,0.0,57.951,0.0,10551.562033884464,-446.00437184021223,-19317.0,21053.31725223472,2497.823669639958,-0.0,0.0,0.0,100.593,0.0,10777.026466115536,-897.7603879902122,-33531.0,29801.624935267602,0.0,-0.0,0.0,0.0,0.0,0.0,-11648.268072802557,-645.3568624650479,-17508.0,5986.8799715124915,0.0,-0.0,0.0,0.0,0.0,0.0,-619.3944271974428,-106.48554431504795,-5261.0,36411.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-32299.0,21317.646566112995,372.977280961999,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,12998.901957532245,4750.668042467755,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17252.0,8805.667576115253,571.1,-0.0,0.0,0.0,60.984,0.0,11363.577102793759,-473.32867890901,-20328.0,21031.88791028158,1990.7083875711905,-0.0,0.0,0.0,96.477,0.0,9965.011397206243,-925.0846950590101,-32159.0,29835.85402582447,0.0,-98.56856223757086,0.0,0.0,0.0,0.0,-11085.480861336839,-634.8046022500657,-18017.0,6562.114922763229,0.0,-0.0,0.0,0.0,0.0,0.0,-1182.1816386631622,-95.93328410006572,-5284.0,38643.21550147501,314.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34845.0,21406.253354239732,98.37049283526176,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,12889.645431768906,4409.924568231092,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16802.0,8823.393475054136,0.0,-0.0,0.0,0.0,61.89,0.0,12247.799280121973,-503.0827551761044,-20630.0,21136.274159074856,1267.909392373221,-0.0,0.0,0.0,91.866,0.0,9080.789219878028,-954.8387713261043,-30622.0,30313.756749606193,0.0,-578.5,0.0,0.0,0.0,0.0,-10949.992553134914,-632.2641964712797,-18153.0,6694.062825186366,0.0,-0.0,0.0,0.0,0.0,0.0,-1317.6699468650866,-93.39287832127962,-5283.0,39774.61550147501,64.6,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35727.0,20806.02865359508,169.5951934799113,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,12795.854952946254,4352.715047053746,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16651.0,9621.596456842313,835.7393943730876,-0.0,0.0,0.0,63.492000000000004,0.0,11107.89719892855,-464.7250501439457,-21164.0,21170.333677237402,1943.9080879850917,-0.0,0.0,0.0,97.548,0.0,10220.691301071452,-916.4810662939456,-32516.0,30380.975438025558,0.0,-653.0732949326218,0.0,0.0,0.0,0.0,-10887.803982324356,-631.0981607685817,-18209.0,6789.085360294226,0.0,-0.0,0.0,0.0,0.0,0.0,-1379.8585176756437,-92.22684261858168,-5317.0,38911.21406077236,315.00144070264463,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-35114.0,20577.396233508844,341.22761356614956,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,12731.28630868852,4481.283691311478,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16715.0,10097.253142546359,1948.000680660894,-0.0,0.0,0.0,66.354,0.0,10448.943432703209,-442.551255910463,-22118.0,20955.57026903583,2036.860935727842,-0.0,0.0,0.0,99.23100000000001,0.0,10879.645067296791,-894.307272060463,-33077.0,30560.409187950434,0.0,-976.3225299919474,0.0,0.0,0.0,0.0,-10716.205960106488,-627.8806978519967,-18240.0,6983.465919595508,0.0,-0.0,0.0,0.0,0.0,0.0,-1551.456539893512,-89.00937970199666,-5343.0,38819.614060772365,65.60144070264464,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,20056.14287541444,758.4809716605541,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,14079.461759210064,3269.108240789933,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16851.0,11804.295934455078,766.9202823426776,-0.0,0.0,0.0,68.97,0.0,10804.323581106475,-454.50979790423287,-22990.0,22468.451895160706,0.0,-0.0,0.0,0.0,96.549,0.0,10524.264918893525,-906.2658140542328,-32183.0,29887.0699111,0.0,-804.5,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-17999.0,7310.464953057726,0.0,-126.07186010772556,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5293.0,38419.47930311844,260.7361983565695,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34568.0,19840.722947370024,778.9008997049688,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,14673.874200070262,0.0,-0.0,0.0,0.0,0.0,0.0,2452.824601770466,-133.69880184073327,-16993.0,11458.128379584416,0.0,-992.5905778594179,0.0,0.0,70.062,0.0,13358.8705,-540.470301725,-23354.0,25711.37384716172,0.0,-181.93612567552674,0.0,0.0,90.024,0.0,5266.893398229535,-878.3551197157333,-30008.0,28981.681307598566,0.0,-578.5,0.0,0.0,0.0,0.0,-10344.928735285166,-625.2525723134031,-17433.0,8344.925463932652,0.0,-1139.810445054414,0.0,0.0,0.0,0.0,-1922.7337647148338,-86.38125416340313,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,20565.29872713866,32.32511993633398,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,16324.402546980662,0.0,-3981.832546980676,0.0,0.0,0.0,0.0,4950.0,-247.57,-17045.0,17836.24869731344,0.0,-2246.9,0.0,0.0,0.0,0.0,7896.306319746015,-356.6550170594534,-23129.0,33309.97553302426,0.0,-1665.0,0.0,0.0,0.0,0.0,-1102.2632249407843,-358.71230808348093,-30184.0,25950.697840228422,0.0,-1958.581780226189,0.0,0.0,0.0,0.0,-6526.349922183603,-372.7661378186333,-17093.0,8199.152165998707,0.0,-1103.7332151775727,0.0,0.0,0.0,0.0,-1873.9523482170634,-85.46660260406995,-5136.0,36127.6611395639,0.0,-314.0,0.0,0.0,0.0,0.0,-1974.0962295993331,-471.5649099645634,-33368.0,16002.430512799094,0.0,-296.8826046198369,0.0,0.0,0.0,0.0,-1369.644594805231,-452.9033133740276,-13883.0
