Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,678832.436703164,1.0268758248504922e6,218981.75889839075,5.005666396756674e6,588971.7843708978,807039.3761420228,1.4420368924395293e6,985957.3378497134,2.832970634454146e6,1.6052778445266269e6,356964.5050183269,4.612097857766746e6,1.4485654945049142e6,309593.80107064045,182452.40213776822,2.2102284347490054e7
t1,104.42,1.2173855361689523,45.10615920000001,897.8922435,87.6946374,232.32461714999997,90.08839875579876,153.6,515.546052,329.152,53.13601875,479.88929534235905,227.749851,64.0091859,68.85,3350.6758445343266
t2,104.42,26.478220736946284,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.0,153.6,515.546052,329.152,32.97170259387585,500.6352738671699,227.749851,64.0091859,68.85,3286.429943347992
t3,104.42,131.70903720566122,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.0,153.6,515.546052,329.152,27.873530751819366,723.2684453775663,227.749851,64.0091859,68.85,3609.195759485047
t4,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.0,153.6,515.546052,329.152,25.149419609217997,673.4834324823312,227.749851,64.0091859,68.85,3424.977598241549
t5,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,56.72205602492781,153.6,515.546052,329.152,18.55730024439463,793.1854108313188,227.749851,64.0091859,68.85,3594.809513250641
t6,104.42,130.5901810601958,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.0,153.6,515.546052,329.152,4.021073723533796,761.4741316316065,227.749851,64.0091859,68.85,3622.4301325653355
t7,104.42,368.10316111684006,45.10615920000001,897.8922435,87.6946374,232.32461714999997,0.0,153.6,515.546052,329.152,0.0,672.4257405488074,227.749851,64.0091859,68.85,3766.8736478156475
t8,104.42,88.69850029562362,45.10615920000001,128.24451899517493,87.6946374,0.0,0.0,153.6,515.546052,329.152,0.0,433.2296565156676,227.749851,64.0091859,0.0,2177.450561306466
t9,104.42,0.0,0.0,111.74340158245147,87.6946374,0.0,162.1841420552539,153.6,459.34131884407896,0.0,0.0,0.11376897063608311,227.749851,64.0091859,0.0,1370.8563057524204
t10,104.42,0.0,0.0,0.0,87.6946374,0.0,237.12,153.6,164.8256517691234,0.0,0.0,0.0,227.749851,64.0091859,0.0,1039.4193260691234
t11,104.42,0.0,0.0,0.0,87.6946374,0.0,237.12,153.6,204.7918706438406,266.69037938805127,0.0,0.0,227.749851,64.0091859,0.0,1346.0759243318919
t12,104.42,0.0,0.0,177.8171050332113,87.6946374,0.0,0.0,153.6,129.157665393442,0.0,2.408810130416153,0.0,195.34118974224933,64.0091859,0.0,914.4485935993188
t13,104.42,0.0,0.0,0.0,87.6946374,0.0,0.0,153.6,242.85827780372412,314.8921160138689,6.147486448008066,0.0,65.10670796528538,64.0091859,0.0,1038.7284115308864
t14,104.42,0.0,0.0,222.99866982965537,62.639245756979534,0.0,0.0,153.6,515.546052,329.152,8.33912359647841,0.0,0.0,64.0091859,0.0,1460.7042770831133
t15,104.42,17.603678331098433,0.0,517.7765662738857,0.0,50.193436545585804,0.0,0.0,515.546052,329.152,17.476084233815907,27.276688555248352,0.0,0.0,0.0,1579.4445059396342
t16,104.42,0.0,0.0,897.8922435,34.59985941013635,232.32461714999997,11.536420155781789,0.0,515.546052,329.152,0.0,135.60574901442283,0.0,0.0,68.85,2329.9269412303406
