Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,-18.08893813029647,-367.314,-10320.6005,919.231,1687.1795,-987.8113898662145,1200.0,5260.674,2780.0,-1416.9605,-3688.6187190035284,-2387.315,-657.1785,-500.0
t2,-1150.0,-393.43567216859265,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-879.245402503356,-3848.0805062810905,-2387.315,-657.1785,-500.0
t3,-1150.0,-1957.043643471935,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-743.2941533818498,-5559.327020580833,-2387.315,-657.1785,-500.0
t4,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-670.6511895791466,-5176.659742369956,-2387.315,-657.1785,-500.0
t5,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,-621.9523686943838,1200.0,5260.674,2780.0,-494.86133985052345,-6096.736439902527,-2387.315,-657.1785,-500.0
t6,-1150.0,-1940.4187378929537,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-107.22863262756789,-5852.991019458928,-2387.315,-657.1785,-500.0
t7,-1150.0,-5469.586346461219,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,0.0,-5168.529904295215,-2387.315,-657.1785,-500.0
t8,-1150.0,-1317.9569137536942,-367.314,-1474.0749309790222,919.231,0.0,0.0,1200.0,5260.674,2780.0,0.0,-3329.9743006584754,-2387.315,-657.1785,0.0
t9,-1150.0,0.0,0.0,-1284.4069147408215,919.231,0.0,1778.3348909567312,1200.0,4687.156314735499,0.0,0.0,-0.8744732562343053,-2387.315,-657.1785,0.0
t10,-1150.0,0.0,0.0,0.0,919.231,0.0,2600.0,1200.0,1681.8944058073816,0.0,0.0,0.0,-2387.315,-657.1785,0.0
