Zone,1,2,3,4,5,6,7
t1,30.039583100645228,96.3375313828438,90.06508339555083,0.0,28.271919721232326,37.154702597272625,45.12605891236204
t2,30.039583100645228,96.3375313828438,90.06508339555083,0.0,28.271919721232326,37.15470259727263,45.12605891236204
t3,30.039583100645228,96.3375313828438,90.06508339555083,0.0,28.271919721232326,37.15470259727262,45.12605891236204
t4,30.039583100645228,96.3375313828438,90.06508339555083,0.0,28.271919721232326,37.15470259727262,45.12605891236204
t5,30.039583100645228,96.3375313828438,90.06508339555083,0.0,28.271919721232326,24.425612539822364,45.12605891236204
t6,30.039583100645228,96.3375313828438,90.06508339555083,0.0,11.323709145767761,24.425612539822364,45.12605891236204
t7,30.039583100645228,90.87635952600499,49.23057237328781,0.0,0.0,21.064547389742398,45.12605891236204
t8,13.610699671420022,14.609316670423322,14.911302992913635,10.906885496230299,11.323709145767761,13.244480603977673,13.668099005962523
t9,12.400801949492578,12.238616730165976,13.09095688222286,10.906885496230299,11.323709145767761,11.62761729115867,11.999521090413191
t10,12.400801949492582,12.238616730165974,13.090956882222859,10.906885496230293,11.323709145767756,11.62761729115867,11.99952109041319
t11,12.400801949492582,12.238616730165973,13.090956882222859,10.906885496230299,11.323709145767761,11.62761729115867,11.99952109041319
t12,12.400801949492582,12.238616730165973,13.090956882222855,10.906885496230299,11.323709145767761,11.62761729115867,11.999521090413188
t13,12.400801949492582,12.238616730165976,13.09095688222286,10.906885496230299,11.323709145767761,11.62761729115867,11.999521090413191
t14,12.400801949492577,12.701232250452916,13.585790568304118,11.319162032034539,11.323709145767761,12.067137241937782,12.453098877415293
t15,22.685639024686086,23.235236815814694,24.853420121764223,20.706920807744638,20.715239155314077,21.064547389742398,22.78130938808575
t16,26.62864851085311,24.29135502716471,29.173213414656338,23.431149927112628,24.31577182749223,21.064547389742398,25.778447735625228
t17,30.039583100645228,84.3974545884085,90.27518904673093,23.995717629226313,71.68630231084478,21.064547389742398,27.008097001879662
t18,30.039583100645228,93.66230392858697,100.18527495812481,26.846090533867024,29.563525764110537,23.56673615758788,30.848055628860077
t19,30.039583100645228,96.3375313828438,99.30238328589226,27.82448113325612,29.563525764110537,24.425612539822364,39.10754707900261
t20,30.039583100645228,96.33753138284382,101.14159670685592,34.81515597615262,29.563525764110537,24.425612539822364,40.79341927560226
t21,30.039583100645228,96.3375313828438,101.14159670685592,37.07890920698294,29.563525764110537,24.425612539822364,40.79341927560225
t22,30.039583100645228,96.33753138284382,101.14159670685594,37.07890920698294,29.563525764110537,24.425612539822364,40.79341927560225
t23,30.039583100645228,96.33753138284382,101.14159670685592,37.07890920698294,29.563525764110537,24.425612539822364,40.793419275602254
t24,30.039583100645228,96.33753138284382,101.14159670685592,37.07890920698294,28.271919721232326,24.425612539822364,40.793419275602254
t25,27.5286624397438,95.75636000347983,89.52175154971484,6.256677740915722,28.271919721232326,27.594329657312162,25.778447735625228
t26,27.5286624397438,95.75636000347983,89.52175154971482,0.0,28.271919721232326,27.594329657312155,25.778447735625228
t27,27.5286624397438,95.75636000347983,89.52175154971485,0.0,28.271919721232326,27.594329657312144,25.778447735625228
t28,27.5286624397438,95.75636000347983,89.52175154971484,0.0,28.271919721232326,27.59432965731218,25.778447735625228
t29,27.5286624397438,95.75636000347983,89.52175154971484,0.0,28.271919721232326,27.594329657312176,25.778447735625228
t30,27.5286624397438,95.75636000347983,89.52175154971485,0.0,17.94179322439933,27.59432965731222,25.778447735625228
t31,27.528662439743798,90.87635952600499,83.20618635974112,0.0,0.0,73.90519271831988,64.38398297203868
t32,21.828574223436096,25.579942959977522,23.914456420813895,0.0,0.0,21.24123923782261,21.828574223436096
t33,21.828574223436096,23.331741535885985,23.81402739378522,0.0,0.0,21.152036416232193,21.828574223436096
t34,21.828574223436096,23.235236815814694,23.81402739378522,10.906885496230299,11.323709145767761,21.064547389742398,21.828574223436096
t35,21.828574223436096,23.336246662663196,23.914456420813895,18.491430995765135,17.94179322439933,21.064547389742398,21.828574223436096
t36,21.828574223436096,23.431109372322044,23.914456420813895,18.56692612687281,19.374386095393223,21.150547806220533,21.828574223436096
t37,21.828574223436096,23.431109372322044,23.914456420813895,18.56692612687281,19.374386095393227,21.15054780622053,21.828574223436096
t38,26.62864851085311,74.75303884425112,75.03559532796503,18.491430995765135,28.271919721232326,21.064547389742398,21.828574223436096
t39,26.62864851085311,90.876359526005,92.0900045627191,18.971427722859833,28.271919721232326,21.064547389742398,22.7670164512217
t40,27.5286624397438,90.87635952600499,93.79449415993864,21.569384647366952,28.271919721232326,22.114885819470103,25.385271662074455
t41,27.5286624397438,95.75636000347984,93.79818778938208,21.569384647366917,34.66742207709254,22.45740899941753,25.778447735625228
t42,27.5286624397438,95.75636000347983,93.79449415993864,21.569392261228845,34.66742207709249,22.460384120733444,25.778447735625228
t43,27.5286624397438,95.75636000347983,93.79449415993864,21.569392261228845,34.66742207709254,22.460384120733448,25.778447735625228
t44,27.5286624397438,95.75636000347983,93.79449415993864,21.569392261228845,34.66742207709254,22.460384120733444,25.778447735625228
t45,27.5286624397438,95.75636000347983,93.79449415993864,21.569392261228845,34.66742207709253,22.45740899941753,25.778447735625228
t46,27.5286624397438,95.75636000347983,93.79449415993864,21.56939226122885,34.66742207709254,22.45740899941753,25.778447735625228
t47,27.5286624397438,95.75636000347981,93.79449415993864,21.77641198704332,34.66742207709254,21.186268839429037,25.778447735625228
t48,27.5286624397438,95.75636000347983,93.78138440840142,21.850556857366975,34.66742207709254,21.26041370975269,25.778447735625228
t49,27.503768411957804,100.87395029387969,100.74223453975665,23.431149927111274,28.271919721232326,25.234499146163827,25.77844773562373
t50,27.503768411957747,100.87395029387964,100.74223453975665,23.87970642907765,28.271919721232326,25.23449914616515,25.778447735625228
t51,27.503768411957804,100.87395029387972,100.74223453975664,24.128706583693628,28.271919721232326,25.23449914616515,25.778447735625228
t52,27.503768411957747,100.87395029387962,100.74223453975665,28.360894353265305,28.271919721232326,25.23449914616516,25.778447735625228
t53,27.503768411957747,100.8739502938796,100.74223453975665,28.360894353265305,79.43593856811398,25.23449914616515,25.778447735625228
t54,27.503768411957747,100.8739502938796,100.74223453975665,28.360894353265305,28.271919721232326,25.234499146165113,25.778447735625228
t55,27.503768411957747,100.87395029387973,100.74223453975667,25.778447735625274,28.271919721232326,25.234499146165206,25.778447735625228
t56,27.503768411957747,90.87635952600499,88.7734623602595,24.106760214432324,28.271919721232326,24.617563694956587,23.29872846609192
t57,26.62864851085311,81.71230912317606,81.60693651987764,27.38173668434683,28.271919721232326,24.425612539822364,24.888448835070623
t58,23.37820316389305,81.71230912317606,81.60693651987764,27.38173668434683,10.394232158873423,24.425612539822364,24.888448835070616
t59,23.37820316389305,81.71230912317606,81.60693651987764,27.38173668434652,10.394232158873423,24.425612539822104,24.888448835070335
t60,23.37820316389305,81.71230912317606,81.60693651987768,27.38173668434658,10.394232158873423,24.425612539822104,24.888448835070392
t61,23.37820316389305,81.71230912317606,82.04596980183142,27.82448113325612,4.460669409917901,24.425612539822364,25.29087847971729
t62,23.37820316389305,81.74988698912752,82.89822694843124,27.530550759318373,4.460669409917901,24.1675869043,25.778447735625228
t63,23.37820316389305,81.74988698912752,82.89822694843124,27.530550759318373,10.394232158873423,24.1675869043,25.778447735625228
t64,23.37820316389305,81.7498869891275,82.89822694843126,27.530550759318373,10.394232158873423,24.1675869043,25.778447735625228
t65,26.62864851085311,81.79191532526887,85.03675208456761,27.201809244992923,18.83502574440705,23.879002444585822,27.41026876754074
t66,26.62864851085311,81.79191532526886,85.03675208456752,27.201809244993388,16.695987827799126,23.879002444586234,27.41026876754121
t67,26.62864851085311,83.65487853796148,81.60693651987764,25.582398475672115,18.835025744407055,22.45740899941753,25.778447735625228
t68,27.50376841195775,83.65487853796148,81.60693651987764,25.582398475672115,19.634135613925412,22.45740899941753,25.778447735625228
t69,27.50376841195775,83.65487853796148,81.60693651987764,25.582398475672115,25.11488169701059,22.45740899941753,25.778447735625228
t70,27.50376841195775,83.65487853796148,81.60693651987764,25.58239847567211,25.114881697010585,22.45740899941753,25.778447735625228
t71,27.503768411957747,81.71230912317606,81.60693651987764,27.55060201607694,28.271919721232326,24.425612539822364,25.778447735625228
t72,27.503768411957747,83.65487853796148,81.60693651987764,24.106760214432324,28.271919721232326,22.457408999417538,25.778447735625228
t73,30.283221285630376,35.48757079603999,33.17700772868305,0.0,12.887445196546922,21.14835131087842,26.640126995629725
t74,30.28322128563036,35.48757079603999,33.177007728683044,0.0,24.165874712446413,21.14835131087842,26.64012699562972
t75,30.283221285630376,35.48757079603999,33.17700772868306,0.0,27.652920450796586,21.14835131087842,26.64012699562973
t76,30.283221285630376,35.48757079603999,33.17700772868306,0.0,24.16587471244642,21.148351310878418,26.640126995629725
t77,30.283221285630376,35.48757079603999,33.177007728683066,0.0,24.165874712446417,21.14835131087842,26.640126995629725
t78,30.283221285630376,35.48757079603999,33.177007728683066,0.0,24.165874712446417,21.14835131087842,26.640126995629725
t79,26.62864851085311,31.20493821706372,29.173213414656338,0.0,0.0,21.14835131087842,23.42520207345725
t80,10.988837984064247,11.795088997979596,12.03890297164457,0.0,0.0,10.693164573001521,11.03518034727171
t81,4.460669409917901,3.806500016553959,4.071598015326744,0.0,0.0,3.4508880035679836,3.7321356029324684
t82,10.988837984064247,9.377294778950947,10.03036244452077,0.0,0.0,8.9091436818402,9.19409839787649
t83,10.988837984064247,11.255061081264191,12.038902971644571,0.0,0.0,10.693164573001523,11.03518034727171
t84,10.988837984064247,11.255061081264191,12.038902971644571,0.0,0.0,10.693164573001521,11.03518034727171
t85,10.988837984064247,11.255061081264191,12.038902971644571,0.0,0.0,10.693164573001523,11.03518034727171
t86,10.988837984064247,11.25506108126419,12.03890297164457,0.0,0.0,10.693164573001521,11.03518034727171
t87,15.30293852150988,15.673677965968404,16.76524781861979,0.0,0.0,14.891186884212145,15.36747440202188
t88,22.685639024686086,23.235236815814694,24.853420121764223,0.0,0.0,21.064547389742398,22.78130938808575
t89,30.28322128563037,31.016883295712137,33.17700772868305,0.0,0.0,26.493090372409416,30.410932335874783
t90,30.28322128563036,35.48757079603999,33.17700772868305,0.0,0.0,26.493090372409416,30.410932335874783
t91,30.283221285630376,35.487570796039996,33.177007728683066,0.0,0.0,26.493090372409416,30.410932335874758
t92,30.283221285630376,35.48757079603999,33.17700772868306,0.0,0.0,26.493090372409416,30.410932335874758
t93,30.283221285630376,35.48757079603999,33.17700772868306,0.0,0.0,26.493090372409416,30.410932335874783
t94,30.283221285630358,35.48757079603999,33.17700772868303,0.0,0.0,26.493090372409398,30.410932335874765
t95,30.283221285630376,35.48757079603999,33.177007728683066,0.0,0.0,26.435439138593054,30.410932335874797
t96,30.283221285630376,35.48757079603999,33.17700772868305,0.0,0.0,26.435439138593054,30.41093233587479
t97,26.628648510853115,90.87635952600499,87.3801019938449,0.0,0.0,77.61253772262961,21.828574223436096
t98,26.628648510853115,90.87635952600499,84.95948341116909,0.0,0.0,75.46250188182391,21.828574223436096
t99,26.628648510853115,90.87635952600499,84.95948341116909,0.0,0.0,80.18179552123595,21.828574223436096
t100,26.628648510853115,90.87635952600499,84.95948341116909,0.0,10.394232158873423,72.29198655612817,21.828574223436096
t101,26.9657200098546,90.87635952600499,84.95948341116909,0.0,24.623566406549838,35.53653496489749,21.828574223436096
t102,26.965720009854607,90.87635952600499,84.95948341116909,-2.9257642060710006e-15,24.623566406549845,35.53653496489749,21.828574223436096
t103,26.9657200098546,90.87635952600499,84.95948341116909,10.906885496230297,24.623566406549838,33.205612461097516,21.828574223436096
t104,26.628648510853115,90.87635952600499,76.64607968611037,10.906885496230297,24.62356640654983,48.42782167932185,21.828574223436096
t105,26.628648510853115,72.70108762081767,67.96758672894806,10.906885496230297,24.315771827492238,35.53653496489749,21.828574223436096
t106,22.920862021836804,26.85994683439326,25.11112042124116,19.84093846805211,20.93003145785863,23.167912258099516,21.828574223436096
t107,22.9208620218368,26.85994683439326,25.111120421241154,19.84093846805211,20.930031457858625,23.167912258099516,21.828574223436096
