region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.944516233354199e7,0.0,0.0,0.0,956269.1293689427,0.0,0.0,0.0,8.944516233354199e7,1.2167357114248483e8,-3.222840880894284e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8567332099388617e8,0.0,0.0,0.0,5.824917331247467e6,0.0,0.0,0.0,1.8567332099388617e8,2.1396738045492917e8,-2.8294059461043e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801665376712212e7,0.0,0.0,0.0,632444.806131315,0.0,0.0,0.0,2.801665376712212e7,5.264121191304337e7,-2.4624558145921253e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699789088926775e8,0.0,0.0,0.0,1.8217211015241276e6,0.0,0.0,0.0,1.699789088926775e8,2.3923919430985802e8,-6.926028541718054e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3661170378801172e9,0.0,0.0,0.0,1.3445102830814615e7,0.0,0.0,0.0,1.3661170378801172e9,1.2939582775574381e9,7.215876032267904e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.063676296642499e7,0.0,0.0,0.0,1.678068244798267e7,0.0,0.0,0.0,5.063676296642499e7,2.841866724201017e7,2.2218095724414818e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,2.9409236471450128e7,5.879696941515803e8,0.0,0.0,0.0,0.0,7.479340174549546e8,0.0,0.0,0.0,9.517261354012913e7,0.0,0.0,0.0,7.479340174549546e8,1.735738744901566e9,-9.878047274466114e8
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.847823344358833e8,0.0,0.0,4.351792189017346e7,5.82845528888198e8,0.0,9.381406364785176e6,0.0,0.0,3.579085176378433e8,0.0,0.0,0.0,2.5459553024748108e8,0.0,0.0,0.0,3.579085176378433e8,1.52052719157904e9,-1.1626186739411967e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.9248884451066905e8,0.0,0.0,1.1734939535809222e-9,1.466345384704734e-8,0.0,-3.1170019708172596e-9,0.0,0.0,5.934642026041566e-9,0.0,0.0,0.0,9.138579820454827e7,0.0,0.0,0.0,5.934642026041566e-9,1.9248884451066905e8,-1.9248884451066905e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,-4.4175456943256527e-14,-8.28773149156145e-12,0.0,0.0,0.0,0.0,-2.3513625640885055e-12,0.0,0.0,0.0,2.1143889340577506e7,-0.0,0.0,0.0,-2.3513625640885055e-12,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.2854073600000052e6,1.2605025923999776e8,0.0,0.0,0.0,0.0,3.677451992907042e8,0.0,0.0,0.0,4.6059527112217635e7,0.0,0.0,0.0,3.677451992907042e8,1.3629034875959494e9,-9.951582883052452e8
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,5.238485074292906e-13,1.4361444686044377e-11,0.0,3.4612138552095687e-12,0.0,0.0,5.66785958192892e-12,0.0,0.0,0.0,4.570294370528629e6,0.0,0.0,0.0,5.66785958192892e-12,7.232684428177545e6,-7.232684428177545e6
CA_N,CA_N_natural_gas_fired_combined_cycle_1,2,1,13,0.0,0.0,0.0,8.304885861899866e8,0.0,0.0,161014.5240128985,1.7432724867176052e7,0.0,378220.6749341789,0.0,0.0,1.0425140321756573e7,0.0,0.0,0.0,5.446216047166982e8,0.0,0.0,0.0,1.0425140321756573e7,8.484605462561097e8,-8.380354059343531e8
CA_N,CA_N_natural_gas_fired_combustion_turbine_1,2,1,14,0.0,0.0,0.0,1.3849020270018008e8,0.0,0.0,-5.592539321241931e-10,-4.533037454357327e-8,0.0,4.443293725693193e-8,0.0,0.0,-8.695831110370437e-9,0.0,0.0,0.0,2.3407932665111035e8,-0.0,0.0,0.0,-8.695831110370437e-9,1.3849020270018005e8,-1.3849020270018005e8
CA_N,CA_N_nuclear_1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
