Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,2.868936726864297e6,1.818935724360495e6,170722.989218719,5.081303772013735e6,499664.71990831016,793877.6611077,3.1312638069263417e6,1.6832765871338383e6,2.8836651207601293e6,1.5305245386293898e6,617980.4302830453,4.853977549137088e6,1.3572439066471017e6,608311.1032626735,254930.42262686975,2.8154615058879733e7
t1,417.68,100.35779424524905,45.10615920000001,897.8922435,87.6946374,232.32461714999997,423.82048473779764,307.2,515.546052,329.152,1.6398944559041526,930.7273338,227.749851,128.0009859,68.85,4713.742053388951
t2,417.68,220.2287781109503,45.10615920000001,897.8922435,87.6946374,232.32461714999997,387.1495298386497,307.2,515.546052,329.152,22.64225985383341,930.7273338,227.749851,128.0009859,68.85,4817.944447753433
t3,417.68,392.1722614379345,45.10615920000001,897.8922435,87.6946374,232.32461714999997,656.2494037133065,307.2,515.546052,329.152,25.596140962437005,930.7273338,227.749851,128.0009859,68.85,5261.941686063678
t4,417.68,274.28047262012103,45.10615920000001,897.8922435,87.6946374,232.32461714999997,679.3549685523151,307.2,515.546052,329.152,17.365412167180178,930.7273338,227.749851,128.0009859,68.85,5158.924733289617
t5,417.68,302.6615893642573,45.10615920000001,897.8922435,87.6946374,232.32461714999997,739.3268620463679,307.2,515.546052,329.152,28.144067533247036,930.7273338,227.749851,128.0009859,68.85,5258.056398893872
t6,417.68,261.5149893377384,45.10615920000001,897.8922435,87.6946374,232.32461714999997,486.62918469612106,307.2,515.546052,329.152,32.577865083119896,930.7273338,227.749851,128.0009859,68.85,4968.645919066979
t7,417.68,466.0415196242733,45.10615920000001,897.8922435,87.6946374,232.32461714999997,264.2316399176954,307.2,515.546052,329.152,63.70694134028902,930.7273338,227.749851,128.0009859,68.85,4981.903980832258
t8,417.68,76.19924886516739,45.10615920000001,349.3847939492465,87.6946374,0.0,31.505522136314,307.2,515.546052,60.1945642984146,13.517888877661463,760.9271616008202,227.749851,128.0009859,0.0,3020.7068652276243
t9,417.68,25.90765694201411,0.0,500.00474034639115,87.6946374,0.0,305.35694415349155,307.2,0.0,0.0,51.559601496562145,139.58127371578448,227.749851,128.0009859,0.0,2190.735690954243
t10,417.68,248.15845717927147,0.0,422.10532370947084,85.19802297691847,0.0,576.8943708941115,307.2,0.0,0.0,13.746157132790838,0.0,227.749851,0.0,0.0,2298.7321828925633
t11,417.68,320.5498489112505,0.0,310.76481622166335,44.37046918495443,0.0,542.2056624036001,307.2,0.0,0.0,22.03711106735907,0.0,227.749851,0.0,0.0,2192.557758788827
t12,417.68,305.39036780716526,0.0,297.37088343017604,0.0,0.0,483.4345360833727,307.2,0.0,0.0,43.109696655108515,0.0,165.86321024187822,0.0,0.0,2020.0486942177008
