Fuel,AnnualSum
No_fuel,0.0
AZ_coal,5.192005802728792e7
AZ_naturalgas,2.6497560730012376e6
AZ_uranium,3.599924535639789e8
CA_N_naturalgas,871495.2579255073
CA_N_uranium,7.025587433260665e8
CA_S_naturalgas,595519.0645855219
MT_WY_CO_coal,5.523345653371699e8
MT_WY_CO_naturalgas,156145.98136795335
NM_coal,2.481821872429901e7
NM_naturalgas,5.561678480267348e6
PNW_coal,0.0
PNW_naturalgas,3.6294779425882167e8
PNW_uranium,1.0546566959999983e8
UT_NV_coal,2.8858596138108194e8
UT_NV_naturalgas,6.576155348907937e8
CA_S_uranium,1.3094231937265565e9
MT_WY_CO_uranium,-2.634028222197421e-9
NM_uranium,-8.356794189977764e-9
UT_NV_uranium,3.3853770834247355e-8
None,0.0
