Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,4636.115324895863,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t2,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,3665.20112072919,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,-7.637890320211227e-12,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t3,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,3665.20112072919,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,6.875966462871475e-11,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774847184307873e-12,98213.01511490426,0.0,0.0,0.0,46533.36041787335,0.0,0.0,-2.864908310584724e-11,11287.386000000002,10706.856000000002
t4,40969.9,57.64473602061862,0.0,0.0,19185.732000000004,0.0,3665.20112072919,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,1.3369572116062045e-10,11287.386000000002,10706.856000000002
t5,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,3665.20112072919,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207274,0.0,0.0,0.0,-1.1459633242338896e-10,0.0,0.0,0.0,0.0,98213.01511490425,0.0,0.0,0.0,46533.36041787336,0.0,0.0,-1.9099388737231493e-11,11287.386000000002,10706.856000000002
t6,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,3665.20112072919,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,2.864908310584724e-11,34455.38577599094,0.0,0.0,97853.60808207245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t7,40969.9,57.64473602061323,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171136,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,18235.566630479854,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88289.09905878847,0.0,0.0,0.0,46533.36041787335,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,52338.42860440299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63340.213972330675,0.0,0.0,0.0,46533.36041787335,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,35324.050334170955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,46533.36041787335,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,54031.289648770144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t11,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,35324.050334170955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,36951.98673199972,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t12,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,56523.155906588436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t13,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,35324.050334170955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t14,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,56682.04681832785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49106.50755745213,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t15,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,20166.889140855685,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83517.42354126261,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t16,40969.9,28.82236801030931,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,1.85645086595021e-10,0.0,0.0,0.0,2.3874235921539366e-12,14161.818658259861,0.0,0.0,97853.60808207242,0.0,0.0,0.0,1.432454155292362e-11,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787333,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t17,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8961.530999999999,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,-4.583666779467421e-11,11968.50868646518,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787335,0.0,0.0,-9.549694368615746e-12,11287.386000000002,10706.856000000002
t18,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,1221.176067999265,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,-3.8198777474462986e-11,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207243,-2.8057911549694836e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787335,0.0,0.0,8.594724931754172e-11,11287.386000000002,10706.856000000002
t19,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,9.78843672783114e-11,11287.386000000002,10706.856000000002
t20,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,-1.9099388737231493e-11,46533.36041787336,0.0,0.0,9.78843672783114e-11,11287.386000000002,10706.856000000002
t21,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207243,0.0,0.0,0.0,-9.549694368615746e-12,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,3.8198777474462986e-11,46533.36041787336,0.0,0.0,-2.864908310584724e-10,11287.386000000002,10706.856000000002
t22,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,-3.2532089022652145e-10,0.0,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,0.0,46533.36041787336,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t23,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3874235921539366e-12,98213.01511490426,0.0,0.0,0.0,46533.360417873366,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t24,40969.9,57.64473602062401,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,965.1643137017252,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,40333.77828171137,0.0,0.0,0.0,70648.10066834206,0.0,0.0,0.0,43546.206583087725,0.0,0.0,9.549694368615746e-12,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98213.01511490426,0.0,0.0,3.8198777474462986e-11,46533.36041787336,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t25,40969.9,7809.890559269075,0.0,0.0,19185.732000000004,0.0,4039.429070575551,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1055.1636755257566,0.0,12039.46,0.0,35341.698,15602.84871429797,0.0,0.0,0.0,70648.10066834191,0.0,0.0,0.0,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113107.70972244753,0.0,0.0,-1.0689418100673365e-9,46533.36041787335,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t26,40969.9,7809.890559269075,0.0,0.0,19185.732000000004,0.0,4039.429070575551,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,71719.03789726738,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,1055.1636755257566,0.0,12039.460000000001,0.0,35341.698,15602.848714297967,0.0,0.0,0.0,70648.10066834191,0.0,0.0,4.774847184307873e-12,43546.206583087725,0.0,0.0,0.0,34455.38577599094,0.0,0.0,97853.60808207242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113107.70972244753,0.0,0.0,0.0,46533.36041787335,0.0,0.0,0.0,11287.386000000002,10706.856000000002
