Sum Range ID,Index 1,MODEL_YEARS,Multiplier
Antelope_Neenach_Off_Peak_offpeak,Tehachapi_Solar_66,2035,0.77
Antelope_Neenach_Off_Peak_offpeak,Tehachapi_Li_Battery_4hr_66,2035,-1
Antelope_Neenach_Off_Peak_offpeak,Tehachapi_Li_Battery_8hr_66,2035,-1
Antelope_Neenach_Off_Peak_offpeak,Tehachapi_Flow_Battery_66,2035,-1
Antelope_Neenach_Off_Peak_offpeak,Antelope_Neenach_Off_Peak_group,2035,-1
Antelope_Neenach_On_Peak_HSN,Antelope_Neenach_On_Peak_group,2035,-1
Antelope_Neenach_On_Peak_SSN,Antelope_Neenach_On_Peak_group,2035,-1
