Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,cluster,fom_per_mwyr,fom_per_mwyr_std,num_units,region,technology,Cap_Size,Fixed_OM_Cost_per_MWyr,Num_VRE_Bins,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,area,lcoe,interconnect_annuity,interconnect_capex_mw,m_popden,plant_inv_cost_mwyr,variable_CF,LINK_STAGES
PNW_landbasedwind_class3_moderate_2,6,1,0,0.0,2,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,165569.0,37308.4,1.071,24625.0,53.5,38511.492,809185.9,0.206,127058.0,0.3629311919212341,0
PNW_landbasedwind_class3_moderate_3,6,1,0,0.0,3,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,144040.0,3988.2,1.071,3900.75,54.437,16982.494,356825.44,0.573,127058.0,0.3076565861701965,0
PNW_landbasedwind_class3_moderate_4,6,1,0,0.0,4,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,159619.0,22760.9,1.071,18854.25,61.905,32561.682,684169.56,0.44,127058.0,0.2978433966636657,0
PNW_landbasedwind_class3_moderate_5,6,1,0,0.0,5,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,168797.0,18489.7,1.071,12285.25,59.473,41739.973,877019.56,0.183,127058.0,0.3334318697452545,0
PNW_landbasedwind_class3_moderate_6,6,1,0,0.0,6,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,170717.0,30171.4,1.071,21631.25,70.375,43659.113,917342.94,0.282,127058.0,0.2840625047683716,0
PNW_landbasedwind_class3_moderate_7,6,1,0,0.0,7,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,159781.0,11057.1,1.071,9054.5,73.55,32723.746,687574.56,0.453,127058.0,0.2441955804824829,0
PNW_landbasedwind_class3_moderate_8,6,1,0,0.0,8,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,166973.0,25793.2,1.071,20473.75,89.749,39915.32,838680.8,0.449,127058.0,0.2146181762218475,0
PNW_landbasedwind_class3_moderate_9,6,1,0,0.0,9,0.0,0.0,0.0,PNW,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,175880.0,15455.3,1.071,11141.75,82.311,48822.109,1025825.06,0.251,127058.0,0.2509604692459106,0
PNW_utilitypv_class1_moderate_1,6,1,0,0.0,1,0.0,0.0,0.0,PNW,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,123898.0,355353.2,1.038,48954.316,36.896,23272.49,488987.9,2.117,100626.0,0.2428670823574066,0
PNW_utilitypv_class1_moderate_2,6,1,0,0.0,2,0.0,0.0,0.0,PNW,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,135202.0,355400.3,1.038,42349.838,40.751,34576.434,726503.75,0.899,100626.0,0.2565338909626007,0
PNW_utilitypv_class1_moderate_3,6,1,0,0.0,3,0.0,0.0,0.0,PNW,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,140719.0,355323.3,1.038,41328.41,42.975,40093.535,842425.9,0.726,100626.0,0.253853291273117,0
PNW_utilitypv_class1_moderate_4,6,1,0,0.0,4,0.0,0.0,0.0,PNW,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,145111.0,355308.8,1.038,40193.733,45.32,44485.938,934716.75,0.414,100626.0,0.2566794455051422,0
PNW_utilitypv_class1_moderate_5,6,1,0,0.0,5,0.0,0.0,0.0,PNW,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,151421.0,355293.1,1.038,42848.502,49.377,50795.07,1067281.0,1.099,100626.0,0.2576242983341217,0
UT_NV_landbasedwind_class3_moderate_0,7,1,0,0.0,0,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,156475.0,56408.4,1.08,37496.75,42.924,28350.965,595691.9,0.124,128125.0,0.3700913190841675,0
UT_NV_landbasedwind_class3_moderate_1,7,1,0,0.0,1,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,155469.0,8639.8,1.08,5758.0,35.092,27344.545,574545.4,0.13,128125.0,0.468900054693222,0
UT_NV_landbasedwind_class3_moderate_2,7,1,0,0.0,2,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,172256.0,36005.0,1.08,24037.75,52.149,44131.461,927265.25,0.121,128125.0,0.3442853391170501,0
UT_NV_landbasedwind_class3_moderate_3,7,1,0,0.0,3,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,154707.0,28894.8,1.08,19578.5,53.577,26582.9,558542.2,0.17,128125.0,0.2899817526340484,0
UT_NV_landbasedwind_class3_moderate_4,7,1,0,0.0,4,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,162213.0,43525.3,1.08,28687.25,61.715,34088.375,716244.1,0.12,128125.0,0.2662878036499023,0
UT_NV_landbasedwind_class3_moderate_5,7,1,0,0.0,5,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,182431.0,21361.0,1.08,13570.25,60.654,54306.223,1141051.2,0.071,128125.0,0.3207530677318573,0
UT_NV_landbasedwind_class3_moderate_6,7,1,0,0.0,6,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,166232.0,45059.0,1.08,29721.75,72.434,38107.605,800693.94,0.128,128125.0,0.2331915944814682,0
UT_NV_landbasedwind_class3_moderate_7,7,1,0,0.0,7,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,182255.0,19958.6,1.08,12561.75,70.019,54130.406,1137355.6,0.049,128125.0,0.2825439870357513,0
UT_NV_landbasedwind_class3_moderate_8,7,1,0,0.0,8,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,177509.0,48365.7,1.08,31493.75,85.813,49384.137,1037630.44,0.121,128125.0,0.2169849276542663,0
UT_NV_landbasedwind_class3_moderate_9,7,1,0,0.0,9,0.0,0.0,0.0,UT_NV,LandbasedWind_Class3_Moderate_,1.0,32218.0,1,Moderate,Class3,2028.0,1464623.972,161180.0,16497.2,1.08,11933.25,90.939,33055.109,694532.56,0.25,128125.0,0.1787580847740173,0
UT_NV_utilitypv_class1_moderate_1,7,1,0,0.0,1,0.0,0.0,0.0,UT_NV,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,120523.0,514289.8,1.045,58922.328,30.544,19219.955,403835.78,0.396,101304.0,0.2855152487754822,0
UT_NV_utilitypv_class1_moderate_2,7,1,0,0.0,2,0.0,0.0,0.0,UT_NV,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,129919.0,514326.8,1.045,58714.789,35.349,28615.631,601252.5,0.443,101304.0,0.2755775153636932,0
UT_NV_utilitypv_class1_moderate_3,7,1,0,0.0,3,0.0,0.0,0.0,UT_NV,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,139356.0,514308.7,1.045,58073.772,39.079,38052.012,799527.56,0.275,101304.0,0.2879617810249328,0
UT_NV_utilitypv_class1_moderate_4,7,1,0,0.0,4,0.0,0.0,0.0,UT_NV,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,149010.0,514192.4,1.045,58391.415,42.653,47706.582,1002385.2,0.322,101304.0,0.2804898619651794,0
UT_NV_utilitypv_class1_moderate_5,7,1,0,0.0,5,0.0,0.0,0.0,UT_NV,UtilityPV_Class1_Moderate_,1.0,20570.0,1,Moderate,Class1,2028.0,1282860.744,158847.0,514249.6,1.045,57731.611,46.82,57543.23,1209064.4,0.182,101304.0,0.2743901014328003,0
AZ_Deep_5_5_257_c171,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,136409.0,1,0,0,0.0,6870739.17,431923.0,4223.36,0.0,0.0,0.0,20675.788769799583,0.0,0.0,0.0,0.0,0
AZ_Deep_6_5_283_c176,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,139626.0,1,0,0,0.0,7093972.23,444932.0,8059.65,0.0,0.0,0.0,19928.72327865201,0.0,0.0,0.0,0.0,0
AZ_Deep_3_5_200_c161,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,143592.0,1,0,0,0.0,7286400.71,458486.0,257.02,0.0,0.0,0.0,22525.07126549703,0.0,0.0,0.0,0.0,0
AZ_Deep_6_5_273_c177,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,144928.0,1,0,0,0.0,7451945.31,466748.0,12404.15,0.0,0.0,0.0,20054.28077312647,0.0,0.0,0.0,0.0,0
AZ_Deep_5_5_238_c172,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,149237.0,1,0,0,0.0,7729381.89,483543.0,19887.63,0.0,0.0,0.0,19995.40626351567,0.0,0.0,0.0,0.0,0
AZ_Deep_6_5_263_c178,1,1,0,0.0,0,0.0,0.0,0.0,AZ,Geothermal,1.0,151196.0,1,0,0,0.0,7874362.29,491301.0,26664.84,0.0,0.0,0.0,18555.203460876313,0.0,0.0,0.0,0.0,0
