region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2942586176216859e8,0.0,0.0,0.0,8.381873222706507e7,0.0,0.0,0.0,1.2942586176216859e8,1.2167357114248483e8,7.752290619683757e6
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7664796583461463e8,0.0,0.0,0.0,7.532826591306505e7,0.0,0.0,0.0,3.7664796583461463e8,2.1396738045492917e8,1.6268058537968546e8
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.781771294056845e7,0.0,0.0,0.0,1.136240474186061e7,0.0,0.0,0.0,5.781771294056845e7,5.264121191304337e7,5.176501027525075e6
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328544582924673e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328544582924673e8,2.3923919430985802e8,-7.59537484806113e7
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322408642667799e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322408642667799e9,1.2939582775574381e9,2.845036511036086e7
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0269550965868115e7,0.0,0.0,0.0,1.7821295122348566e7,0.0,0.0,0.0,5.0269550965868115e7,2.841866724201017e7,2.1850883723857947e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2589015591032264e8,0.0,0.0,0.0,0.0,1.1183598142785356e9,-1.1183598142785356e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,1.2251942158908073e7,1.6775838627800575e8,0.0,1.7939665872212976e7,0.0,0.0,1.7277926570689312e8,0.0,0.0,0.0,5.874395687777655e8,0.0,6.136103424845236e7,0.0,1.7277926570689312e8,1.1194399582355926e9,-9.466606925286995e8
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3297718386583664e8,0.0,0.0,0.0,0.0,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0184567619127095e7,0.0,0.0,0.0,0.0,1.0541994832711688e8,-1.0541994832711688e8
