Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,5460.472369673538,0.0,0.0,0.0,1335.662337676575,0.0,2874.621,0.0,72614.067,0.0,1.3119082116948752e-11,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31978.603411950742,0.0,0.0,0.0,65019.68372248281,0.0,0.0,-5.968558980384842e-11,43010.99132085443,0.0,0.0,0.0,34352.327127542936,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109779.75291901905,0.0,0.0,0.0,58329.01963555624,-1.3594270719648314e-11,0.0,0.0,11287.386000000002,10706.856000000002
t2,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,4316.917946705258,0.0,0.0,0.0,1335.662337676575,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31978.603411950688,0.0,0.0,0.0,65019.68372248281,0.0,0.0,-5.729816621169448e-11,43010.99132085443,0.0,0.0,0.0,34352.327127542936,0.0,0.0,98014.4909072699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82051.12647432685,0.0,0.0,0.0,58329.01963555624,1.7996963458493954e-9,0.0,0.0,11287.386000000002,10706.856000000002
t3,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,4316.917946705258,0.0,0.0,0.0,1335.662337676575,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.460000000001,0.0,35341.698,31978.603411950688,0.0,0.0,0.0,65019.68372248281,0.0,0.0,0.0,43010.99132085443,0.0,0.0,0.0,34352.327127542936,0.0,0.0,98014.49090726994,8.41737346490845e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109779.75291901905,0.0,0.0,0.0,58329.01963555646,3.582007459208275e-10,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,4316.917946705258,0.0,0.0,0.0,1335.662337676575,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.459999999963,0.0,35341.698,31978.603411950684,0.0,0.0,0.0,65019.68372248281,0.0,0.0,0.0,43010.99132085443,0.0,0.0,-9.549694368615746e-12,34352.327127542936,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109779.75291901905,0.0,0.0,0.0,58329.01963555646,2.766351216029376e-10,0.0,0.0,11287.386000000002,10706.856000000002
t5,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,4316.917946705258,0.0,0.0,0.0,1335.662337676575,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31978.603411950688,0.0,0.0,0.0,65019.68372248281,0.0,0.0,0.0,43010.99132085443,0.0,0.0,0.0,34352.327127542936,0.0,0.0,98014.49090726991,-2.455067260598298e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109779.75291901905,0.0,0.0,2.3874235921539366e-12,58329.01963555646,1.950694972850477e-10,0.0,0.0,11287.386000000002,10706.856000000002
t6,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,4316.917946705258,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31978.603411950688,0.0,0.0,0.0,65019.68372248281,0.0,0.0,4.774847184307873e-12,43010.99132085443,0.0,0.0,-1.9099388737231493e-11,34352.327127542936,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54889.87645950953,0.0,0.0,2.3874235921539366e-12,58329.01963555646,1.135038729671578e-10,0.0,0.0,11287.386000000002,10706.856000000002
t7,0.0,17001.759838238155,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,31978.603411950688,0.0,0.0,0.0,65019.68372248281,0.0,0.0,0.0,43010.99132085443,0.0,0.0,-9.549694368615746e-12,19347.08350151716,0.0,0.0,98014.49090726995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.4070327144,0.0,0.0,0.0,58329.01963555646,5.67519364835789e-11,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70032.08704680935,0.0,0.0,0.0,58329.01963555646,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,-3.8198777474462986e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54889.87645950953,0.0,0.0,0.0,58329.01963555646,0.0,0.0,4.774847184307873e-12,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54889.87645950953,0.0,0.0,0.0,58329.01963555653,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t11,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54889.87645950953,0.0,0.0,0.0,58329.01963555653,0.0,0.0,-1.432454155292362e-11,11287.386000000002,10706.856000000002
t12,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726991,0.0,0.0,-1.547050487715751e-11,3.581135388230905e-11,0.0,0.0,0.0,0.0,54889.87645950953,0.0,0.0,0.0,58329.01963555653,0.0,0.0,4.774847184307873e-12,11287.386000000002,10706.856000000002
t13,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,15989.301705975344,0.0,0.0,0.0,32509.841861241406,0.0,0.0,1.2732925824820995e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98014.49090726994,1.665938498263131e-12,0.0,9.284425080598643e-12,0.0,0.0,0.0,0.0,0.0,80206.14663734341,0.0,0.0,0.0,58329.01963555653,0.0,0.0,0.0,11287.386000000002,10706.856000000002
