Time_Index,Biomass,CA_NW_Coal,CA_Natural_Gas,CA_Natural_Gas_CCS_100,CA_Natural_Gas_CCS_90,CA_Natural_Gas_CCS_95,NW_Natural_Gas,SW_Coal_Fuel,SW_Natural_Gas,Uranium,None
60,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
61,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
62,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
63,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
64,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
65,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
66,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
67,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
68,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
69,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
70,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
71,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
72,15.0,5.8597304,7.022211084749999,5.41358423475,5.574446919750001,5.49401557725,3.8775852303750002,1.26009,3.9409419768000005,0.710021,0.0
73,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
74,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
75,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
76,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
77,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
78,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
79,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
80,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
81,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
82,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
83,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
84,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
85,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
86,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
87,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
88,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
89,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
90,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
91,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
92,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
93,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
94,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
95,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
96,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
97,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
98,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
99,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
100,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
101,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
102,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
103,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
104,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
105,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
106,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
107,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
108,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
109,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
110,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
111,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
112,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
113,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
114,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
115,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
116,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
117,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
118,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
119,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
120,15.0,5.8597304,6.9218098841249995,5.313183034125,5.474045719125,5.393614376625,3.7966611597,1.26009,3.860568352875,0.710021,0.0
121,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
122,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
123,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
124,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
125,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
126,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
127,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
128,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
129,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
130,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
131,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
132,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
133,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
134,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
135,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
136,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
137,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
138,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
139,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
140,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
141,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
142,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
143,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
144,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
145,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
146,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
147,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
148,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
149,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
150,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
151,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
152,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
153,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
154,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
155,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
156,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
157,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
158,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
159,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
160,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
161,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
162,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
163,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
164,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
165,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
166,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
167,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
168,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
169,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
170,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
171,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
172,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
173,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
174,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
175,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
176,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
177,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
178,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
179,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
180,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
181,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
182,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
183,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
184,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
185,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
186,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
187,15.0,5.8597304,6.5571810678,4.9485542178,5.1094169028000005,5.0289855603,3.5031834790499996,1.26009,3.5686140833250004,0.710021,0.0
