region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,CO2SequestrationCost,EnergyRevenue,SubsidyRevenue,OperatingReserveRevenue,OperatingRegulationRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
AZ,AZ_conventional_hydroelectric_1,1,1,1,0.0,0.0,0.0,1.2167357114248483e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833175280133407e7,0.0,0.0,0.0,2.771230644669835e6,0.0,0.0,0.0,7.833175280133407e7,1.2167357114248483e8,-4.334181834115076e7
CA_N,CA_N_conventional_hydroelectric_1,2,1,2,0.0,0.0,0.0,2.1396738045492917e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8753967245068428e8,0.0,0.0,0.0,6.587389807911214e6,0.0,0.0,0.0,1.8753967245068428e8,2.1396738045492917e8,-2.6427708004244894e7
CA_S,CA_S_conventional_hydroelectric_1,3,1,3,0.0,0.0,0.0,5.264121191304337e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8157282462507524e7,0.0,0.0,0.0,851833.9822197664,0.0,0.0,0.0,2.8157282462507524e7,5.264121191304337e7,-2.448392945053585e7
MT_WY_CO,MT_WY_CO_conventional_hydroelectric_1,4,1,4,0.0,0.0,0.0,2.3923919430985802e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2289291134004053e8,0.0,0.0,0.0,5.666697372902769e6,0.0,0.0,0.0,1.2289291134004053e8,2.3923919430985802e8,-1.1634628296981749e8
PNW,PNW_conventional_hydroelectric_1,6,1,5,0.0,0.0,0.0,1.2939582775574381e9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245276254179356e9,0.0,0.0,0.0,3.9331849073866345e7,0.0,0.0,0.0,1.1245276254179356e9,1.2939582775574381e9,-1.6943065213950253e8
UT_NV,UT_NV_conventional_hydroelectric_1,7,1,6,0.0,0.0,0.0,2.841866724201017e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396211774480924e7,0.0,0.0,0.0,1.6598523481223945e7,0.0,0.0,0.0,4.396211774480924e7,2.841866724201017e7,1.5543450502799071e7
AZ,AZ_conventional_steam_coal_1,1,1,7,0.0,0.0,0.0,1.1183598142785356e9,0.0,0.0,2.782174325784059e7,5.562314373566527e8,0.0,0.0,0.0,0.0,6.507483093181154e8,0.0,0.0,0.0,2.125042013597594e8,0.0,0.0,0.0,6.507483093181154e8,1.702412994893029e9,-1.0516646855749136e9
AZ,AZ_natural_gas_fired_combined_cycle_1,1,1,8,0.0,0.0,0.0,8.601289296780136e8,0.0,0.0,3.921396273575496e7,5.36932922372071e8,0.0,4.074067874374155e7,0.0,0.0,3.472216385402478e8,0.0,0.0,0.0,5.526286699266291e8,0.0,0.0,0.0,3.472216385402478e8,1.477016493529581e9,-1.1297948549893332e9
AZ,AZ_natural_gas_fired_combustion_turbine_1,1,1,9,0.0,0.0,0.0,1.180099639997125e8,0.0,0.0,-1.380398576397316e-10,-1.7634124560572676e-9,0.0,-2.9176914852411887e-10,0.0,0.0,-3.7250697141346424e-10,0.0,0.0,0.0,1.2509713025165153e8,-0.0,0.0,0.0,-3.7250697141346424e-10,1.180099639997125e8,-1.180099639997125e8
AZ,AZ_natural_gas_steam_turbine_1,1,1,10,0.0,0.0,0.0,1.0541994832711688e8,0.0,0.0,1.4357023506558365e-13,2.753677108557895e-11,0.0,0.0,0.0,0.0,1.917129794212123e-11,0.0,0.0,0.0,4.721069592214182e7,0.0,0.0,0.0,1.917129794212123e-11,1.0541994832711688e8,-1.0541994832711688e8
AZ,AZ_nuclear_1,1,1,11,0.0,0.0,0.0,1.2355678209959517e9,0.0,0.0,1.238312965159719e6,1.2143206514597195e8,0.0,0.0,0.0,0.0,3.1775906045703983e8,0.0,0.0,0.0,1.0284306230450413e8,0.0,0.0,0.0,3.1775906045703983e8,1.3582381991070833e9,-1.0404791386500435e9
AZ,AZ_other_peaker_1,1,1,12,0.0,0.0,0.0,7.232684428177545e6,0.0,0.0,-8.503996793608944e-10,-2.3834688907982124e-8,0.0,2.1403983347616818e-8,0.0,0.0,-8.84329836180444e-9,0.0,0.0,0.0,1.0204687242078155e7,-0.0,0.0,0.0,-8.84329836180444e-9,7.232684428177541e6,-7.2326844281775495e6
