Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-1246.002770563447,-4468.0129309043095,-2387.315,-657.1785,-500.0
t2,-1150.0,-400.1656482175,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-684.8479477216387,-3509.4252915544125,-2387.315,-657.1785,-500.0
t3,-1150.0,-1971.2644727895254,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-549.2743654277863,-6022.795563989306,-2387.315,-657.1785,-500.0
t4,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-485.16008696997847,-6115.814908508389,-2387.315,-657.1785,-500.0
t5,-1150.0,0.0,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,-312.7899267332428,-6171.798200807479,-2387.315,-657.1785,-500.0
t6,-1150.0,-1766.744262718691,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,0.0,-6532.894780930121,-2387.315,-657.1785,-500.0
t7,-1150.0,-4196.72552372519,-367.314,-10320.6005,919.231,1687.1795,1250.5680663360406,1200.0,5260.674,2780.0,69.68190519185103,-5691.041021855995,-2387.315,-657.1785,-500.0
t8,-1150.0,-904.5476674779701,-367.314,-1979.148689303689,919.231,0.0,0.0,1200.0,5260.674,2780.0,261.0159957318462,-5406.977694696521,-2387.315,-657.1785,0.0
t9,-1150.0,0.0,0.0,0.0,919.231,0.0,0.0,1200.0,5095.483662848061,0.0,26.243581807373996,-208.64604651231173,-2387.315,-657.1785,0.0
t10,-1150.0,0.0,0.0,0.0,919.231,0.0,764.4271779795745,1200.0,2825.8933189278414,0.0,0.0,0.0,-2387.315,-657.1785,0.0
t11,-1150.0,0.0,0.0,0.0,919.231,0.0,2600.0,1200.0,2467.6090670998387,0.0,184.79238908944683,0.0,-2387.315,-657.1785,0.0
t12,-1150.0,0.0,0.0,0.0,919.231,0.0,0.0,1200.0,1225.8756520866377,0.0,381.3707409361646,0.0,-2387.315,-657.1785,0.0
t13,-1150.0,0.0,0.0,-1812.0956341962963,919.231,0.0,0.0,1200.0,2633.5195680498027,1440.8085666383308,317.3087885813811,0.0,-1109.7867325055415,-657.1785,0.0
t14,-1150.0,0.0,0.0,-2535.585644759113,0.0,0.0,0.0,1200.0,3879.4596634212426,2780.0,332.3061805105577,0.0,-861.8059565278493,-657.1785,0.0
t15,-1150.0,186.3674622855131,0.0,-6029.588983880804,0.0,1358.3537889177537,0.0,0.0,5260.674,2780.0,473.28295514165876,0.0,0.0,-23.753162635841,0.0
t16,-1150.0,132.17782963306678,-367.314,-10320.6005,919.231,1687.1795,0.0,0.0,5260.674,2780.0,0.0,2517.391083905049,-984.4762153201256,0.0,-500.0
t17,-1150.0,875.1889206750905,-367.314,-10320.6005,919.231,1687.1795,-1752.8277208115262,1200.0,5260.674,2780.0,0.0,5528.6879157259555,-2387.315,0.0,-500.0
t18,-1150.0,2309.026673024751,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,3896.0815708612286,-2387.315,-591.4438528584602,-500.0
t19,-1150.0,2472.601464538035,-367.314,-10320.6005,919.231,1687.1795,-1646.0226481490172,1200.0,5260.674,2780.0,0.0,4011.9091931316375,-2387.315,-474.3060986014384,-500.0
t20,-1150.0,1756.7039607285537,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,5235.909813373885,-2387.315,-468.5265666366436,-500.0
t21,-1150.0,1513.3816772324287,-367.314,-10320.6005,919.231,1687.1795,0.0,1200.0,5260.674,2780.0,0.0,6706.552040094224,-2387.315,-657.1785,-500.0
t22,-1150.0,2962.1940750963704,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,7153.938,-2387.315,0.0,-500.0
t23,-1150.0,2544.030569392411,-367.314,-10320.6005,919.231,1687.1795,-1456.9992132593434,1200.0,5260.674,2780.0,0.0,7153.938,-2245.525493703879,-76.28606506738305,-500.0
t24,-1150.0,2295.1483866596946,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,0.0,7153.938,-2387.315,0.0,-500.0
t25,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,781.5240095704414,-6884.414926267015,-2387.315,-657.1785,0.0
t26,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,838.5053122516053,-7153.938,-2387.315,-657.1785,0.0
t27,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,1359.93399492294,1200.0,5260.674,2780.0,453.42266766973273,-7153.938,-2387.315,-657.1785,0.0
t28,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,2600.0,1200.0,5260.674,2780.0,430.18729843390935,-7153.938,-2387.315,-657.1785,0.0
t29,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,1447.5613004740608,1200.0,5260.674,2780.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t30,-1150.0,-427.23973376080374,-367.314,-10320.6005,919.231,0.0,2600.0,1200.0,5260.674,2780.0,318.04996171394606,-7153.938,-2387.315,-657.1785,0.0
t31,-1150.0,-3146.618233406687,-367.314,-9343.952337838677,919.231,0.0,2600.0,1200.0,5260.674,2200.910631397219,524.4451132407974,-7153.938,-2387.315,-657.1785,0.0
t32,-1150.0,-3228.0288588217268,-367.314,-9276.393322724698,919.231,0.0,2600.0,1200.0,5260.674,0.0,344.4999428398634,-7153.938,-2387.315,-657.1785,0.0
t33,-1150.0,-1328.5035800821822,-367.314,-6151.392312130115,919.231,0.0,2600.0,1200.0,5260.674,1001.109306743792,356.28463258066813,-7153.938,-2387.315,-657.1785,0.0
t34,-1150.0,-134.52614635350795,-367.314,-4501.474931873124,919.231,0.0,2600.0,1200.0,5260.674,2002.9167736871536,1093.1246646631616,-7153.938,-2387.315,-657.1785,0.0
t35,-1150.0,0.0,-367.314,-4532.544357711286,919.231,0.0,2600.0,1200.0,5260.674,828.7737790957443,1349.1143517321293,-6613.453215043719,-2387.315,-657.1785,0.0
t36,-1150.0,0.0,-367.314,-8174.491056504481,919.231,0.0,2600.0,1200.0,5260.674,896.4651556650815,1166.5068084336347,-3298.8038300298663,-2387.315,-657.1785,0.0
t37,-1150.0,0.0,-367.314,-7234.419717182997,919.231,0.0,2600.0,1200.0,5260.674,0.0,556.6669362543048,-2832.633822865814,-1953.8013084429422,-657.1785,0.0
t38,-1150.0,0.0,0.0,-8425.43210733775,919.231,0.0,2600.0,1200.0,5260.674,127.56392811185948,-65.73574297588029,-483.295987069076,-2387.315,-657.1785,0.0
t39,-1150.0,-79.634234728185,-367.314,-8671.060972668813,919.231,0.0,2600.0,1200.0,5260.674,2780.0,0.0,0.0,-1859.6267180310622,-157.93408973885454,0.0
t40,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,1681.1759961913451,1200.0,5260.674,2780.0,-713.5656853645269,0.0,-2387.315,0.0,0.0
t41,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-909.5659484847372,0.0,-2387.315,0.0,0.0
t42,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,0.0,-1968.8587643623223,0.0,0.0
t43,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1055.853135891041,0.0,-2387.315,0.0,0.0
t44,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,0.0,-1245.4687916109049,0.0,0.0
t45,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-227.29462997184788,0.0,-1597.4106581960514,0.0,0.0
t46,-1150.0,0.0,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1241.1112093521192,0.0,-2387.315,0.0,0.0
t47,-1150.0,196.71043326008055,-367.314,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1078.0693489424343,0.0,-1439.2554966120229,0.0,0.0
t48,-1150.0,48.28680421510032,-367.314,-10320.6005,919.231,0.0,1755.1912954563777,1200.0,5260.674,2780.0,-1416.9605,0.0,-1838.8617808038366,0.0,0.0
t49,-463.35379574386144,0.0,-367.314,-10320.6005,919.231,0.0,0.0,0.0,5260.674,2780.0,0.0,0.0,-450.0088857828995,0.0,0.0
t50,-1088.8994924226388,-3248.1175191334128,-367.314,-8484.280541551485,0.0,0.0,0.0,0.0,5260.674,2780.0,0.0,0.0,0.0,0.0,0.0
t51,0.0,-1982.551647750578,-367.314,-9359.235233221118,0.0,0.0,0.0,0.0,5260.674,2780.0,1011.4319018573768,0.0,0.0,0.0,0.0
t52,0.0,-1923.6291455808537,-367.314,-8682.8893223041,0.0,0.0,0.0,0.0,5260.674,2780.0,879.5585977597632,0.0,0.0,0.0,0.0
t53,0.0,-3189.281101397088,-367.314,-10320.6005,0.0,0.0,0.0,0.0,5260.674,2780.0,-373.0379160437152,0.0,0.0,0.0,0.0
t54,0.0,-2759.377525298453,-367.314,-7192.004386096596,0.0,0.0,0.0,0.0,5260.674,1488.8675768334526,1229.5733752553153,0.0,0.0,0.0,0.0
t55,0.0,-808.1688016152931,-367.314,-7287.923366835982,0.0,0.0,0.0,0.0,5260.674,2026.22095776874,745.0624611757421,0.0,0.0,0.0,0.0
t56,-76.49195296233675,-5647.884432186408,-367.314,-9419.032576021173,0.0,0.0,-829.5781157602238,0.0,5260.674,2780.0,1416.9605,0.0,0.0,0.0,0.0
t57,-1121.863173088497,-6396.596840576145,-367.314,-7928.677086932536,0.0,0.0,-2600.0,0.0,5260.674,2780.0,1416.9605,3069.878995678142,0.0,0.0,0.0
t58,-1150.0,-4914.827300547561,-367.314,-10320.6005,0.0,1687.1795,-1212.0249898554089,0.0,5260.674,2780.0,1416.9605,2670.9124652970854,0.0,-377.01129393344956,0.0
t59,-1150.0,-3505.788507825046,-367.314,-8094.580532251394,0.0,0.0,0.0,0.0,5260.674,2780.0,1416.9605,1775.099949123859,0.0,-657.1785,0.0
t60,-1150.0,-3256.5333460784454,-367.314,-8531.016453301254,0.0,0.0,-792.3166403706697,0.0,5260.674,2780.0,1416.9605,4619.914655361723,0.0,-657.1785,0.0
t61,-1150.0,-4934.9012999129955,-367.314,-9155.936987889705,0.0,1687.1795,0.0,0.0,5260.674,2780.0,1416.9605,4538.395304779191,0.0,-657.1785,0.0
t62,-1150.0,-5083.874880787483,-367.314,-10278.596860916745,0.0,1687.1795,-2600.0,0.0,5260.674,2780.0,1416.9605,2903.089084786631,0.0,-657.1785,-500.0
t63,-1150.0,-5722.225821970391,-367.314,-9909.577668116963,0.0,323.67348487288814,-2600.0,0.0,5260.674,2780.0,1416.9605,4808.341969956627,0.0,-657.1785,0.0
t64,-1150.0,-5669.613251885696,-367.314,-10320.6005,0.0,1103.0609972474422,-2600.0,0.0,5260.674,2780.0,1416.9605,5419.297337084696,0.0,-657.1785,0.0
t65,-1150.0,-2604.3237489152566,-367.314,-10320.6005,919.231,1687.1795,-2600.0,1200.0,5260.674,2780.0,1108.612203951376,5246.473988424145,-1933.7188897050653,-657.1785,-500.0
t66,-1150.0,-901.1235043712252,-367.314,-10320.6005,919.231,1687.1795,-748.8553649864037,1200.0,5260.674,2780.0,1285.8619690670478,6026.542446692521,-445.69309488630955,-657.1785,-500.0
t67,-1150.0,-3260.5554017125337,-367.314,-10320.6005,173.76717108717696,1687.1795,-2600.0,1200.0,5260.674,2780.0,921.8628987983304,7153.938,0.0,-657.1785,-500.0
t68,-1150.0,-1099.5210602709838,-367.314,-10320.6005,0.0,1687.1795,-927.0425844485167,1200.0,5260.674,2780.0,960.7815733236718,6803.3234140026725,0.0,-338.7265891720304,-500.0
t69,-1150.0,-1568.5106454033862,-367.314,-10320.6005,0.0,1687.1795,-2600.0,1200.0,5260.674,2780.0,1132.5179159053207,5327.307401884038,0.0,0.0,-500.0
t70,-1150.0,-2127.9675087110895,-367.314,-10320.6005,0.0,1687.1795,-2600.0,1200.0,5260.674,2780.0,1095.4877010420823,3764.874318446211,0.0,0.0,-500.0
t71,-1150.0,0.0,-367.314,-10320.6005,0.0,1687.1795,-2277.028984765365,1200.0,5260.674,2780.0,836.0780221683605,2850.4398743853585,0.0,0.0,-500.0
t72,-1150.0,0.0,-367.314,-10320.6005,0.0,1228.131593381651,-1360.3185698514212,1200.0,5260.674,2780.0,409.55929863178176,1551.9731024539806,0.0,0.0,0.0
t73,-1150.0,3983.5138259555347,0.0,-10320.6005,919.231,0.0,0.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,-175.78982076087988
t74,-1150.0,2065.170445103196,0.0,-10320.6005,919.231,0.0,2600.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t75,-1150.0,182.21039315325208,0.0,-10320.6005,919.231,33.71928283931322,2600.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-442.5688600804082,-500.0
t76,-1150.0,0.0,0.0,-10320.6005,919.231,353.37430563973595,2600.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,-500.0
t77,-1150.0,2469.7008787386662,0.0,-10320.6005,919.231,1396.4550129176441,2600.0,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t78,-1150.0,0.0,0.0,-10235.250665990225,919.231,985.7599745149171,1502.5504639779801,1200.0,5260.674,2780.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t79,-1150.0,-794.511053563553,-367.314,-7929.794859441589,919.231,0.0,2248.904735169077,1200.0,5260.674,1484.3063128435701,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t80,-1150.0,-4081.558468582578,-367.314,-8657.856005401727,919.231,0.0,0.0,1200.0,2161.6653483634677,0.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t81,-1150.0,-702.6074981521274,-367.314,-3817.478436352407,919.231,0.0,2600.0,1200.0,2010.2134289232854,0.0,-1416.9605,-7153.938,-2387.315,-657.1785,0.0
t82,-1150.0,-670.3136372080714,-367.314,-3681.3403540863246,919.231,0.0,2600.0,1200.0,1011.7721192692708,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
t83,-1150.0,-684.4255216693339,-367.314,-2781.679321645981,919.231,0.0,741.0068653726596,1200.0,0.0,0.0,0.0,-7153.938,-2387.315,-657.1785,0.0
