BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.6412080522500315e8,8.249192844114378e6,-9.724670870758556e6,0.0,0.0,565.4493188060698,0.0,391146.4050858204,-1.5924996241920597e6,-1.614445394285713e8,1.9224294126140568e8,9.181349433441408e6,-1.1286314564033773e7,0.0,0.0,7902.310306390818,0.0,444406.7691067067,-2.8246573530835654e6,-1.877656278571428e8,1.7512220823644474e8,1.2187535598835453e7,-1.4686131128521414e7,0.0,0.0,9639.986112745599,0.0,1.299705123948888e8,-5.902745659188833e6,-2.9670101942857146e8,2.196223101083958e8,2.332823154688468e6,-2.8050465048651323e6,0.0,0.0,2899.340654986764,0.0,-5.915220093851091e7,-3.520746303220456e6,-1.5648003885714284e8,5.509825364255918e7,1.7438944090141598e6,-2.051640479988293e6,0.0,0.0,1639.3659234860604,0.0,-7.22935739963654e6,-707317.3950148164,-4.685547214285714e7,3.081926110375758e8,472304.07931723964,-586137.2044162767,0.0,0.0,6348.373851294441,0.0,-8.572410264040167e6,-5.518104593716575e6,-2.939946114285716e8,2.016365972516347e8,7.923978921430677e6,-9.322328137385033e6,0.0,0.0,1413.6545392358116,0.0,-5.5852096966893695e7,-5.544828723325852e6,-1.3884273600000006e8
t1,14713.13615462582,2878.433845374177,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17094.0,11919.555221281975,571.1,-0.0,0.0,0.0,521.559,0.0,6618.440614806255,-313.6548360882305,-19317.0,17342.2638821663,1338.6620848781868,-0.0,0.0,0.0,905.337,0.0,14710.147885193745,-765.4108522382305,-33531.0,28718.67012250889,0.0,-1868.419556275635,0.0,0.0,0.0,0.0,-8879.685524257398,-462.56504197585605,-17508.0,5929.752874334616,0.0,-0.0,0.0,0.0,0.0,0.0,-561.1757294365502,-107.57714489806469,-5261.0,39054.13332670885,0.0,-0.0,0.0,0.0,0.0,0.0,-5900.716746306052,-854.4165804027913,-32299.0,21690.623847074996,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-15065.0
t2,14885.433219963737,2864.136780036262,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-17252.0,11042.77265442959,0.0,-0.0,0.0,0.0,548.856,0.0,9134.698251120622,-398.32690555020895,-20328.0,17705.975199018667,2240.924473802169,-0.0,0.0,0.0,868.293,0.0,12193.89024887938,-850.082921700209,-32159.0,27697.71578280563,0.0,-1642.419556275635,0.0,0.0,0.0,0.0,-7630.9781321154005,-407.3180944145948,-18017.0,6503.386044248139,0.0,-0.0,0.0,0.0,0.0,0.0,-1122.330552278358,-97.05549196978079,-5284.0,42242.96060137607,0.0,-0.0,0.0,0.0,0.0,0.0,-6588.269315606243,-809.6912857698139,-34845.0,21504.623847074996,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14879.0
t3,14734.206876460627,2565.363123539368,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16802.0,10808.415454877331,0.0,-0.0,0.0,0.0,557.01,0.0,9681.294411468592,-416.71986634591815,-20630.0,17400.33204790673,1616.055746057781,-0.0,0.0,0.0,826.794,0.0,11647.29408853141,-868.4758824959181,-30622.0,28254.929748496157,0.0,-804.5,0.0,0.0,0.0,0.0,-8807.313952129438,-490.11579636671325,-18153.0,6635.417621873981,0.0,-0.0,0.0,0.0,0.0,0.0,-1257.9041345722103,-94.51348730177105,-5283.0,41898.390905688306,0.0,-0.0,0.0,0.0,0.0,0.0,-5276.359913298353,-895.0309923899422,-35727.0,20975.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14350.0
t4,14567.942976848955,2580.627023151043,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16651.0,11750.928045702616,1511.7392664155059,-0.0,0.0,0.0,571.428,0.0,7679.255960347577,-349.35127246569596,-21164.0,17576.36192887726,1213.4808200860125,-0.0,0.0,0.0,877.932,0.0,13649.332539652423,-801.107288615696,-32516.0,28629.377965040258,0.0,-578.5,0.0,0.0,0.0,0.0,-9315.721750309347,-526.1562147309129,-18209.0,6732.329757610706,0.0,-0.0,0.0,0.0,0.0,0.0,-1322.0184130300188,-93.31134458068715,-5317.0,40750.11139013587,0.0,-0.0,0.0,0.0,0.0,0.0,-4703.837836660636,-932.2735534752256,-35114.0,20915.501822324924,3.1220247500696803,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14293.0
t5,14458.328415238555,2754.241584761444,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16715.0,13931.116230339123,1605.1903370898854,-0.0,0.0,0.0,597.186,0.0,6287.009615533702,-302.5021829627091,-22118.0,17364.275362938122,532.3249517082877,-0.0,0.0,0.0,893.0790000000001,0.0,15041.578884466298,-754.258199112709,-33077.0,31510.64420523513,0.0,-1868.419556275635,0.0,0.0,0.0,0.0,-10773.273926733245,-628.9507222262483,-18240.0,6927.467977343003,0.0,-0.0,0.0,0.0,0.0,0.0,-1494.3885732667545,-90.07940407624835,-5343.0,38885.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34773.0,20404.04026749186,410.583579583139,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-14189.0
t6,15201.09232685358,2147.4776731464135,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16851.0,12672.491686007304,2123.5321005949786,-0.0,0.0,0.0,620.73,0.0,7931.071064104844,-357.824850707128,-22990.0,18726.12243096197,0.0,-0.0,0.0,0.0,868.941,0.0,13397.517435895157,-809.5808668571281,-32183.0,28594.38003824567,0.0,-578.5,0.0,0.0,0.0,0.0,-9458.944285569385,-557.9357526762884,-17999.0,7255.087096474145,0.0,-70.69400352414505,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-5293.0,39616.605057481924,0.0,-0.0,0.0,0.0,0.0,0.0,-4075.4552144306163,-973.1498430512884,-34568.0,20198.303476161564,421.32037091343227,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13994.0
t7,17393.269999999997,97.3,-0.0,0.0,0.0,0.0,0.0,-250.0,-247.57,-16993.0,13442.813460744159,0.0,-0.0,0.0,0.0,630.558,0.0,9697.907433803322,-417.2788945474818,-23354.0,19156.329844500804,0.0,-0.0,0.0,0.0,90.024,0.0,11630.681066196677,-869.0349106974818,-30008.0,29628.112413056228,0.0,-1179.9178714257305,0.0,0.0,0.0,0.0,-10390.802094808152,-624.3924468223472,-17433.0,8288.421409700328,0.0,-1130.0398758361323,0.0,0.0,0.0,0.0,-1876.8604051918487,-85.52112867234717,-5196.0,38205.21550147501,0.0,-0.0,0.0,0.0,0.0,0.0,-3073.915500000001,-1038.300001475,-34093.0,20597.623847074992,0.0,-0.0,0.0,0.0,0.0,0.0,-5737.0105,-888.6133470749999,-13972.0
t8,16346.358484174785,0.0,-842.7720459838634,0.0,0.0,0.0,0.0,1700.0607897944483,-158.64722798537315,-17045.0,15349.16509919299,0.0,-2246.9,0.0,0.0,0.0,0.0,10469.99452600715,-443.25962520014065,-23129.0,23746.55968513711,0.0,-1665.0,0.0,0.0,0.0,0.0,8908.5331841984,-806.0928693355138,-30184.0,26483.45014580732,0.0,-578.5,0.0,0.0,0.0,0.0,-8304.457071460785,-507.49307434653423,-17093.0,8151.268912663021,0.0,-824.1260780270379,0.0,0.0,0.0,0.0,-2101.4113752745843,-89.73145936139846,-5136.0,38844.559728317065,0.0,-0.0,0.0,0.0,0.0,0.0,-4583.61138864124,-892.9483396758152,-33368.0,20836.480053064064,0.0,-0.0,0.0,0.0,0.0,0.0,-6089.108664623392,-864.3713884406794,-13883.0
