Resource,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,Total
t85,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t86,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t87,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t88,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t89,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t90,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t91,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t92,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t93,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t94,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t95,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t96,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t97,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t98,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t99,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t100,1888.912263337038,0.0,0.0,-1.1585006086534122e-12,0.0,0.0,0.0,1888.9122633370368
t101,1888.912263337038,0.0,0.0,-1.1585006086534122e-12,0.0,0.0,0.0,1888.9122633370368
t102,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t103,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t104,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t105,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t106,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t107,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t108,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t109,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t110,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t111,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t112,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t113,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t114,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t115,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t116,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t117,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t118,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t119,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t120,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t121,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t122,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t123,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t124,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t125,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t126,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t127,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t128,783.0319131304258,0.0,0.0,0.0,0.0,0.0,0.0,783.0319131304258
t129,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t130,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t131,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t132,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t133,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t134,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t135,525.2639208249817,0.0,0.0,0.0,0.0,0.0,0.0,525.2639208249817
t136,1343.0368980496823,0.0,0.0,0.0,0.0,0.0,0.0,1343.0368980496823
t137,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t138,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t139,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t140,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t141,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t142,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t143,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t144,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t169,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t170,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t171,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t172,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t173,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t174,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t175,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t176,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t177,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t178,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t179,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t180,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t181,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t182,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t183,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t184,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t185,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t186,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t187,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t188,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t189,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t190,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t191,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t192,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t193,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t194,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t195,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t196,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t197,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t198,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t199,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t208,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t209,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t210,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t211,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t212,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t213,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t214,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t215,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t216,1209.1237488263962,0.0,0.0,0.0,0.0,0.0,0.0,1209.1237488263962
t217,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t218,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t219,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t220,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t221,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t222,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t223,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t224,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t225,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t226,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t227,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t228,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t229,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t230,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t231,944.456131668519,0.0,0.0,0.0,0.0,0.0,0.0,944.456131668519
t232,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t233,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t234,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t235,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t236,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t237,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t238,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t239,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t240,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t241,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t242,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t243,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t244,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t245,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t246,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t247,1463.4143589352527,0.0,0.0,0.0,0.0,0.0,0.0,1463.4143589352527
t248,1423.9178553245563,0.0,0.0,0.0,0.0,0.0,0.0,1423.9178553245563
t249,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t250,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t251,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t252,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t253,731.7071794676264,0.0,0.0,4.137502173762186e-14,0.0,0.0,0.0,731.7071794676264
t254,731.7071794676264,0.0,0.0,0.0,0.0,-1.3240006956038996e-12,0.0,731.707179467625
t255,834.5458739455437,0.0,0.0,0.0,0.0,0.0,0.0,834.5458739455437
t256,962.6358403763352,0.0,0.0,-4.137502173762186e-14,0.0,0.0,0.0,962.6358403763352
t257,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t258,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t259,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t260,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t261,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t262,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t263,731.7071794676264,0.0,0.0,0.0,0.0,0.0,0.0,731.7071794676264
t264,855.3519661453877,0.0,0.0,0.0,0.0,0.0,0.0,855.3519661453877
t265,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t266,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t267,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t268,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t269,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t270,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t271,1278.2706131643752,0.0,0.0,0.0,0.0,0.0,0.0,1278.2706131643752
t272,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t273,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t274,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t275,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t276,639.1353065821875,0.0,0.0,1.6550008695048745e-13,0.0,0.0,0.0,639.1353065821876
t277,639.1353065821875,0.0,0.0,6.20625326064328e-14,0.0,0.0,0.0,639.1353065821876
t278,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t279,639.1353065821875,0.0,0.0,0.0,0.0,0.0,0.0,639.1353065821875
t280,1024.682820345929,0.0,0.0,0.0,0.0,0.0,0.0,1024.682820345929
t281,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t282,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t283,1159.453354873925,0.0,0.0,-1.6550008695048745e-13,0.0,0.0,0.0,1159.4533548739248
t284,1010.768096737809,0.0,0.0,0.0,0.0,0.0,0.0,1010.768096737809
t285,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t286,1278.270613164375,0.0,0.0,0.0,0.0,-1.3240006956038996e-12,0.0,1278.2706131643736
t287,1278.270613164375,0.0,0.0,0.0,0.0,0.0,0.0,1278.270613164375
t288,1278.270613164375,0.0,0.0,-1.6550008695048745e-13,0.0,0.0,0.0,1278.2706131643747
t289,1888.912263337038,0.0,0.0,0.0,0.0,-6.620003478019498e-13,0.0,1888.9122633370373
t290,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t291,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t292,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t293,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t294,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t295,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t296,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t297,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t298,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t299,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t300,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t301,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t302,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t303,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t304,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t305,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t306,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t307,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t308,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t309,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t310,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t311,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t312,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t313,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
t314,1888.912263337038,0.0,0.0,0.0,0.0,0.0,0.0,1888.912263337038
