Resource,AZ_conventional_steam_coal_1,AZ_natural_gas_fired_combined_cycle_1,AZ_natural_gas_fired_combustion_turbine_1,AZ_natural_gas_steam_turbine_1,AZ_nuclear_1,AZ_other_peaker_1,CA_N_natural_gas_fired_combined_cycle_1,CA_N_natural_gas_fired_combustion_turbine_1,CA_N_nuclear_1,CA_N_other_peaker_1,CA_S_natural_gas_fired_combined_cycle_1,CA_S_natural_gas_fired_combustion_turbine_1,CA_S_natural_gas_steam_turbine_1,CA_S_other_peaker_1,MT_WY_CO_conventional_steam_coal_1,MT_WY_CO_natural_gas_fired_combined_cycle_1,MT_WY_CO_natural_gas_fired_combustion_turbine_1,MT_WY_CO_natural_gas_steam_turbine_1,MT_WY_CO_other_peaker_1,NM_conventional_steam_coal_1,NM_natural_gas_fired_combined_cycle_1,NM_natural_gas_fired_combustion_turbine_1,NM_natural_gas_steam_turbine_1,NM_other_peaker_1,PNW_conventional_steam_coal_1,PNW_natural_gas_fired_combined_cycle_1,PNW_natural_gas_fired_combustion_turbine_1,PNW_nuclear_1,PNW_other_peaker_1,UT_NV_conventional_steam_coal_1,UT_NV_natural_gas_fired_combined_cycle_1,UT_NV_natural_gas_fired_combustion_turbine_1,UT_NV_natural_gas_steam_turbine_1,UT_NV_other_peaker_1,AZ_naturalgas_2on1_combined_cycle_fframe_moderate_0,AZ_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,AZ_naturalgas_combustion_turbine_fframe_moderate_0,AZ_nuclear_nuclear__large_conservative_0,CA_N_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_N_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_N_naturalgas_combustion_turbine_fframe_moderate_0,CA_N_nuclear_nuclear__large_conservative_0,CA_S_naturalgas_2on1_combined_cycle_fframe_moderate_0,CA_S_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,CA_S_naturalgas_combustion_turbine_fframe_moderate_0,CA_S_nuclear_nuclear__large_conservative_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_moderate_0,MT_WY_CO_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,MT_WY_CO_naturalgas_combustion_turbine_fframe_moderate_0,MT_WY_CO_nuclear_nuclear__large_conservative_0,NM_naturalgas_2on1_combined_cycle_fframe_moderate_0,NM_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,NM_naturalgas_combustion_turbine_fframe_moderate_0,NM_nuclear_nuclear__large_conservative_0,PNW_naturalgas_2on1_combined_cycle_fframe_moderate_0,PNW_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,PNW_naturalgas_combustion_turbine_fframe_moderate_0,PNW_nuclear_nuclear__large_conservative_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_moderate_0,UT_NV_naturalgas_2on1_combined_cycle_fframe_95_ccs_conservative_0,UT_NV_naturalgas_combustion_turbine_fframe_moderate_0,UT_NV_nuclear_nuclear__large_conservative_0,CA_S_nuclear_1,NM_nuclear_1
t1,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,5612.100382125429,0.0,0.0,0.0,1262.5496118427072,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38959.24958458572,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,0.0,33891.57184545718,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,-3.055902197957039e-10,57881.48466041434,0.0,0.0,-2.9604052542708814e-10,11287.386000000002,10706.856000000002
t2,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,4436.7914015756005,0.0,0.0,0.0,1262.5496118427072,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38959.24958458572,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,0.0,33891.57184545718,0.0,0.0,98909.00454965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,-3.055902197957039e-10,57881.48466041434,0.0,0.0,-2.9604052542708814e-10,11287.386000000002,10706.856000000002
t3,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,4436.7914015756005,0.0,0.0,0.0,1262.5496118427072,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,37065.31567075275,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,0.0,33891.57184545718,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,0.0,57881.48466041434,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t4,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,4436.7914015756005,0.0,0.0,0.0,1262.5496118427072,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38959.24958458572,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,9.549694368615746e-12,33891.57184545718,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,-3.581135388230905e-11,57881.48466041434,0.0,0.0,9.549694368615746e-12,11287.386000000002,10706.856000000002
t5,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,4436.7914015756005,0.0,0.0,0.0,1262.5496118427072,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38959.24958458572,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,0.0,33891.57184545718,0.0,0.0,98909.00454965049,0.0,0.0,0.0,2.864908310584724e-11,0.0,0.0,0.0,0.0,106213.62452577688,0.0,0.0,0.0,57881.48466041434,0.0,0.0,2.2919266484677792e-10,11287.386000000002,10706.856000000002
t6,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,4436.7914015756005,0.0,0.0,0.0,0.0,0.0,2874.621,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,38959.24958458572,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,9.549694368615746e-12,33891.57184545718,0.0,0.0,98909.00454965043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,0.0,57881.484660414324,0.0,0.0,2.5587865160048295e-10,11287.386000000002,10706.856000000002
t7,0.0,27966.72780957111,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,36081.8556565673,0.0,0.0,0.0,14022.465192539821,35381.613766681454,0.0,0.0,43058.037139323824,0.0,0.0,0.0,18945.415585402734,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106213.6245257769,0.0,0.0,0.0,57881.484660414324,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t8,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19479.62479229286,0.0,0.0,0.0,0.0,35381.613766681454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53106.81226288845,0.0,0.0,0.0,57881.484660414324,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t9,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19479.62479229286,0.0,0.0,0.0,0.0,17690.806883340727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98909.00454965042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53106.81226288845,0.0,0.0,0.0,57881.484660414324,0.0,0.0,0.0,11287.386000000002,10706.856000000002
t10,0.0,0.0,0.0,0.0,19185.732000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72614.067,0.0,0.0,0.0,0.0,3061.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.46,0.0,35341.698,19479.62479229286,0.0,0.0,0.0,0.0,17690.806883340727,0.0,9.549694368615746e-12,0.0,0.0,0.0,-4.774847184307873e-12,0.0,0.0,0.0,98909.00454965039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53106.81226288845,0.0,0.0,0.0,57881.48466041434,0.0,0.0,0.0,11287.386000000002,10706.856000000002
