Fuel,AnnualSum
No_fuel,0.0
AZ_coal,0.0
AZ_naturalgas,2.7216005720137227e8
AZ_uranium,3.526945361065472e8
CA_N_naturalgas,8.018074550240342e7
CA_N_uranium,-9.279548515057428e-8
CA_S_naturalgas,7.05919646370609e7
MT_WY_CO_coal,5.486980434764514e8
MT_WY_CO_naturalgas,3.8207831680003717e6
NM_coal,2.274076000899557e7
NM_naturalgas,237429.771694999
PNW_coal,0.0
PNW_naturalgas,4.4316208998437846e8
PNW_uranium,1.0338167653203182e8
UT_NV_coal,2.8950997841995925e8
UT_NV_naturalgas,3.1402910670758516e8
CA_S_uranium,8.493132532527149e8
MT_WY_CO_uranium,-2.3095119066847067e-8
NM_uranium,-2.7222508331906655e-8
UT_NV_uranium,-1.7080412890901576e-9
None,0.0
