Time_Index,BuyPrice_1,BuyPrice_2,SellPrice_1,SellPrice_2
1,0,60.86,0,60.86
2,0,59.95,0,59.95
3,0,57.27,0,57.27
4,0,55.52,0,55.52
5,0,57.91,0,57.91
6,0,60.86,0,60.86
7,0,60.87,0,60.87
8,0,60.88,0,60.88
9,0,29.22,0,29.22
10,0,26.54,0,26.54
11,0,26.54,0,26.54
12,0,26.54,0,26.54
13,0,26.54,0,26.54
14,0,26.54,0,26.54
15,0,26.54,0,26.54
16,0,28.12,0,28.12
17,0,76.05,0,76.05
18,0,79.26,0,79.26
19,0,79.48,0,79.48
20,0,79.26,0,79.26
21,0,79.26,0,79.26
22,0,79.26,0,79.26
23,0,78.85,0,78.85
24,0,73.51,0,73.51
25,0,66.58,0,66.58
26,0,60.64,0,60.64
27,0,55.78,0,55.78
28,0,54.5,0,54.5
29,0,54.26,0,54.26
30,0,61.24,0,61.24
31,0,69.82,0,69.82
32,0,69.88,0,69.88
33,0,40.97,0,40.97
34,0,24.84,0,24.84
35,0,22.34,0,22.34
36,0,22.34,0,22.34
37,0,22.34,0,22.34
38,0,19.09,0,19.09
39,0,22.33,0,22.33
40,0,22.34,0,22.34
41,0,56.73,0,56.73
42,0,63.12,0,63.12
43,0,63.12,0,63.12
44,0,63.12,0,63.12
45,0,63.12,0,63.12
46,0,63.12,0,63.12
47,0,63.12,0,63.12
48,0,60.4,0,60.4
49,0,67.07,0,67.07
50,0,63.98,0,63.98
51,0,60.33,0,60.33
52,0,57.26,0,57.26
53,0,57.84,0,57.84
54,0,62.52,0,62.52
55,0,66.64,0,66.64
56,0,58.67,0,58.67
57,0,21.98,0,21.98
58,0,16.62,0,16.62
59,0,19.01,0,19.01
60,0,21.97,0,21.97
61,0,21.97,0,21.97
62,0,21.97,0,21.97
63,0,21.97,0,21.97
64,0,30.26,0,30.26
65,0,66.18,0,66.18
66,0,67.92,0,67.92
67,0,67.92,0,67.92
68,0,67.92,0,67.92
69,0,67.92,0,67.92
70,0,67.92,0,67.92
71,0,67.91,0,67.91
72,0,67.55,0,67.55
73,0,67.78,0,67.78
74,0,64.28,0,64.28
75,0,59.59,0,59.59
76,0,57.07,0,57.07
77,0,56.61,0,56.61
78,0,57.17,0,57.17
79,0,61.12,0,61.12
80,0,51.23,0,51.23
81,0,42,0,42
82,0,36.67,0,36.67
83,0,36.68,0,36.68
84,0,36.63,0,36.63
85,0,36.6,0,36.6
86,0,36.57,0,36.57
87,0,36.49,0,36.49
88,0,36.55,0,36.55
89,0,61.47,0,61.47
90,0,72.4,0,72.4
91,0,72.4,0,72.4
92,0,72.4,0,72.4
93,0,72.4,0,72.4
94,0,72.4,0,72.4
95,0,72.25,0,72.25
96,0,68.57,0,68.57
97,0,67.64,0,67.64
98,0,63.89,0,63.89
99,0,59.17,0,59.17
100,0,56.33,0,56.33
101,0,56.93,0,56.93
102,0,64.53,0,64.53
103,0,70.72,0,70.72
104,0,65.52,0,65.52
105,0,59.31,0,59.31
106,0,54.4,0,54.4
107,0,53.71,0,53.71
108,0,53.7,0,53.7
109,0,53.69,0,53.69
110,0,53.69,0,53.69
111,0,53.69,0,53.69
112,0,56.88,0,56.88
113,0,69.78,0,69.78
114,0,78.08,0,78.08
115,0,78.09,0,78.09
116,0,78.09,0,78.09
117,0,78.07,0,78.07
118,0,78.05,0,78.05
119,0,74.25,0,74.25
120,0,68.25,0,68.25
121,0,65.5,0,65.5
122,0,58.95,0,58.95
123,0,57.1,0,57.1
124,0,57.1,0,57.1
125,0,57.62,0,57.62
126,0,64.95,0,64.95
127,0,72.49,0,72.49
128,0,72.77,0,72.77
129,0,66.28,0,66.28
130,0,59.3,0,59.3
131,0,56.81,0,56.81
132,0,55.59,0,55.59
133,0,55.36,0,55.36
134,0,55.35,0,55.35
135,0,55.35,0,55.35
136,0,61.16,0,61.16
137,0,72.25,0,72.25
138,0,76.37,0,76.37
139,0,76.36,0,76.36
140,0,76.36,0,76.36
141,0,76.35,0,76.35
142,0,76.35,0,76.35
143,0,72.44,0,72.44
144,0,66.33,0,66.33
145,0,63.78,0,63.78
146,0,59.58,0,59.58
147,0,58.73,0,58.73
148,0,58.73,0,58.73
149,0,59.36,0,59.36
150,0,65.37,0,65.37
151,0,73.48,0,73.48
152,0,73.05,0,73.05
153,0,46.87,0,46.87
154,0,28.89,0,28.89
155,0,26.42,0,26.42
156,0,24.91,0,24.91
157,0,24.5,0,24.5
158,0,25.95,0,25.95
159,0,25.48,0,25.48
160,0,30.7,0,30.7
161,0,65.04,0,65.04
162,0,72.83,0,72.83
163,0,81.61,0,81.61
164,0,73.05,0,73.05
165,0,72.79,0,72.79
166,0,72.79,0,72.79
167,0,68.93,0,68.93
168,0,63.83,0,63.83
169,0,60.86,0,60.86
170,0,59.95,0,59.95
171,0,57.27,0,57.27
172,0,55.52,0,55.52
173,0,57.91,0,57.91
174,0,60.86,0,60.86
175,0,60.87,0,60.87
176,0,60.88,0,60.88
177,0,29.22,0,29.22
178,0,26.54,0,26.54
179,0,26.54,0,26.54
180,0,26.54,0,26.54
181,0,26.54,0,26.54
182,0,26.54,0,26.54
183,0,26.54,0,26.54
184,0,28.12,0,28.12
185,0,76.05,0,76.05
186,0,79.26,0,79.26
187,0,79.48,0,79.48
188,0,79.26,0,79.26
189,0,79.26,0,79.26
190,0,79.26,0,79.26
191,0,78.85,0,78.85
192,0,73.51,0,73.51
193,0,66.58,0,66.58
194,0,60.64,0,60.64
195,0,55.78,0,55.78
196,0,54.5,0,54.5
197,0,54.26,0,54.26
198,0,61.24,0,61.24
199,0,69.82,0,69.82
200,0,69.88,0,69.88
201,0,40.97,0,40.97
202,0,24.84,0,24.84
203,0,22.34,0,22.34
204,0,22.34,0,22.34
205,0,22.34,0,22.34
206,0,19.09,0,19.09
207,0,22.33,0,22.33
208,0,22.34,0,22.34
209,0,56.73,0,56.73
210,0,63.12,0,63.12
211,0,63.12,0,63.12
212,0,63.12,0,63.12
213,0,63.12,0,63.12
214,0,63.12,0,63.12
215,0,63.12,0,63.12
216,0,60.4,0,60.4
217,0,67.07,0,67.07
218,0,63.98,0,63.98
219,0,60.33,0,60.33
220,0,57.26,0,57.26
221,0,57.84,0,57.84
222,0,62.52,0,62.52
223,0,66.64,0,66.64
224,0,58.67,0,58.67
225,0,21.98,0,21.98
226,0,16.62,0,16.62
227,0,19.01,0,19.01
228,0,21.97,0,21.97
229,0,21.97,0,21.97
230,0,21.97,0,21.97
231,0,21.97,0,21.97
232,0,30.26,0,30.26
233,0,66.18,0,66.18
234,0,67.92,0,67.92
235,0,67.92,0,67.92
236,0,67.92,0,67.92
237,0,67.92,0,67.92
238,0,67.92,0,67.92
239,0,67.91,0,67.91
240,0,67.55,0,67.55
241,0,67.78,0,67.78
242,0,64.28,0,64.28
243,0,59.59,0,59.59
244,0,57.07,0,57.07
245,0,56.61,0,56.61
246,0,57.17,0,57.17
247,0,61.12,0,61.12
248,0,51.23,0,51.23
249,0,42,0,42
250,0,36.67,0,36.67
251,0,36.68,0,36.68
252,0,36.63,0,36.63
253,0,36.6,0,36.6
254,0,36.57,0,36.57
255,0,36.49,0,36.49
256,0,36.55,0,36.55
257,0,61.47,0,61.47
258,0,72.4,0,72.4
259,0,72.4,0,72.4
260,0,72.4,0,72.4
261,0,72.4,0,72.4
262,0,72.4,0,72.4
263,0,72.25,0,72.25
264,0,68.57,0,68.57
265,0,67.64,0,67.64
266,0,63.89,0,63.89
267,0,59.17,0,59.17
268,0,56.33,0,56.33
269,0,56.93,0,56.93
270,0,64.53,0,64.53
271,0,70.72,0,70.72
272,0,65.52,0,65.52
273,0,59.31,0,59.31
274,0,54.4,0,54.4
275,0,53.71,0,53.71
276,0,53.7,0,53.7
277,0,53.69,0,53.69
278,0,53.69,0,53.69
279,0,53.69,0,53.69
280,0,56.88,0,56.88
281,0,69.78,0,69.78
282,0,78.08,0,78.08
283,0,78.09,0,78.09
284,0,78.09,0,78.09
285,0,78.07,0,78.07
286,0,78.05,0,78.05
287,0,74.25,0,74.25
288,0,68.25,0,68.25
289,0,65.5,0,65.5
