BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
AnnualSum,1.12104119461696e8,5.413174284423021e6,-6.373101736801559e6,0.0,0.0,2151.5970121147757,0.0,5.145417432745963e6,-653054.324789823,-1.1563870671428569e8,6.525626166010934e7,7.761494617855765e6,-9.256642215084706e6,0.0,0.0,5131.592216798186,0.0,8.349733378899097e7,-3.5423907298024436e6,-1.4372118871428573e8,1.830221067071881e8,1.7902724439301364e7,-2.116628506723981e7,0.0,0.0,6538.173883458358,0.0,1.9350140234193552e7,-4.092702058755248e6,-1.9502252242857134e8,1.9990622653314465e8,2.2490951424356354e6,-2.710454327371332e6,0.0,0.0,3985.2722705655433,0.0,-7.99995631774426e7,-4.482843300179737e6,-1.1496644614285712e8,3.903634782062867e7,2.515005553016282e6,-2.958830060634508e6,0.0,0.0,15223.842190001813,0.0,-1.7795089798602562e6,-660197.0324830203,-3.616804114285715e7,2.3163072674218878e8,412436.6075151693,-494795.6019142653,0.0,0.0,8995.978445220284,0.0,-5.885260769599561e6,-6.076080242349606e6,-2.1959602271428576e8,1.2782783664275087e8,5.785619027701704e6,-6.80661061682832e6,0.0,0.0,3620.7230000000004,0.0,-2.0328558529028017e7,-3.9410241047391044e6,-1.0254088314285709e8
t1,9639.0015927022,1599.2084072977982,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-12336.0,3768.9764387935884,1413.2683807202275,-0.0,0.0,0.0,0.0,0.0,9990.893040705942,-427.13786021975494,-14746.0,13636.628803819429,2053.8483156936186,-0.0,0.0,0.0,0.0,0.0,4914.549926165623,-594.027045678668,-20011.0,24197.569911100003,0.0,-0.0,0.0,0.0,0.0,0.0,-10460.484,-623.0859111,-13114.0,5669.22496666662,115.1681262833799,-0.0,0.0,0.0,0.0,0.0,-1807.1785,-84.21459295,-3893.0,27167.00275546826,0.0,-0.0,0.0,0.0,0.0,0.0,-1093.0830670049709,-901.9196884632922,-25172.0,11769.087255152008,2114.7363480867916,-0.0,0.0,0.0,0.0,0.0,-2694.697399866594,-509.12620337220534,-10680.0
t2,11110.47346596791,3063.2965340320866,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-12553.0,2288.8030731984754,1153.7967285265263,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-16261.0,12941.216508187425,9061.752237178089,-0.0,0.0,0.0,0.0,0.0,744.9815363402931,-677.9502817058028,-22070.0,22982.131028915654,461.691439061379,-0.0,0.0,0.0,0.0,0.0,-9355.00889872818,-643.8135692488466,-13445.0,6018.085407316254,943.5104450544139,-0.0,0.0,0.0,0.0,0.0,-2912.65360127182,-104.94225109884663,-3944.0,28882.44869289999,0.0,-0.0,0.0,0.0,0.0,0.0,-886.7359999999999,-887.7126929,-27108.0,11096.403538671098,0.0,-0.0,0.0,0.0,0.0,0.0,500.54646365970757,-346.95000233080276,-11250.0
t3,9592.747266643535,1475.462733356463,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-12166.0,2954.3386435717985,3944.4,-0.0,0.0,0.0,0.0,0.0,10672.329555366277,-450.0681989380752,-17121.0,13954.305081497181,2888.820355771424,-0.0,0.0,0.0,0.0,0.0,7136.112403270158,-743.2378405387601,-23236.0,22517.27677513567,1190.6342509467563,-0.0,0.0,0.0,0.0,0.0,-9825.927174504377,-634.983851578043,-13247.0,5753.078500395189,714.7693585284769,-0.0,0.0,0.0,0.0,0.0,-2441.7353254956224,-96.11253342804292,-3930.0,31516.790501474996,0.0,-0.0,0.0,0.0,0.0,0.0,-2573.915500000001,-1003.875001475,-27939.0,11769.451616068154,4560.774315093964,-0.0,0.0,0.0,0.0,0.0,-4116.863958636435,-737.3619725256849,-11476.0
t4,9091.698053653898,1767.511946346101,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-11957.0,5593.606734313891,0.0,-0.0,0.0,0.0,0.0,0.0,12219.524577105716,-502.13131141960736,-17311.0,13525.080276650358,10051.81209573195,-0.0,0.0,0.0,0.0,0.0,489.5877412874097,-573.4801136697083,-23493.0,21652.54316952825,1190.6342509467563,-0.0,0.0,0.0,0.0,0.0,-9043.523500000001,-649.6539204750001,-13150.0,5907.559100389458,1347.3625019355425,-0.0,0.0,0.0,0.0,0.0,-3224.139,-110.782602325,-3920.0,29274.448692899998,0.0,-0.0,0.0,0.0,0.0,0.0,-886.7359999999999,-887.7126929,-27500.0,11763.727146719428,745.3654962738,-0.0,0.0,0.0,0.0,0.0,-704.713818393127,-399.37882460010104,-11405.0
t5,9034.042846771452,1716.1671532285468,-0.0,0.0,0.0,0.0,0.0,1150.0,-52.21,-11848.0,2076.0509359182865,2706.548865806716,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17601.0,13831.460506582365,5560.487811292636,-0.0,0.0,0.0,0.0,0.0,5369.718000000001,-873.666317875,-23888.0,21215.343169528245,1525.8342509467564,-0.0,0.0,0.0,0.0,0.0,-9043.523500000001,-649.6539204750001,-13048.0,6153.235998510006,1132.6856038149938,-0.0,0.0,0.0,0.0,0.0,-3224.139,-110.782602325,-3951.0,30562.790501474996,0.0,-0.0,0.0,0.0,0.0,0.0,-2573.915500000001,-1003.875001475,-26985.0,11748.748967092497,5587.649879982495,-0.0,0.0,0.0,0.0,0.0,-5037.0105,-777.388347075,-11522.0
t6,9078.667911265959,4173.102088734039,-0.0,0.0,0.0,0.0,0.0,-1450.0,-170.77,-11631.0,4014.7814295551198,1016.818372169882,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17850.0,14934.663834069162,7257.996071805756,-0.0,0.0,0.0,0.0,0.0,2798.6238149504306,-767.2837208253438,-24224.0,21656.72477203228,883.4526484427179,-0.0,0.0,0.0,0.0,0.0,-9043.523500000001,-649.6539204750001,-12847.0,5636.733786839278,1596.1878154857222,-0.0,0.0,0.0,0.0,0.0,-3224.139,-110.782602325,-3898.0,30214.790501474996,0.0,-0.0,0.0,0.0,0.0,0.0,-2573.915500000001,-1003.875001475,-26637.0,11825.950717991062,178.41134698471342,-0.0,0.0,0.0,0.0,0.0,134.08368504956934,-552.4457500253437,-11586.0
t7,12518.388767166178,0.0,-0.0,0.0,0.0,0.0,0.0,-912.1449571214416,-146.24381004473773,-11460.0,4163.911095249912,846.6887064750895,-0.0,0.0,0.0,0.0,0.0,13358.8705,-540.470301725,-17829.0,19428.151139500213,1931.9163199902534,-0.0,0.0,0.0,0.0,0.0,3637.5814216356375,-802.6488811261053,-24195.0,22516.895011242505,0.0,-0.0,0.0,0.0,0.0,0.0,-9215.464993775799,-646.4300174667038,-12655.0,5924.770191191788,1107.9860143491176,-0.0,0.0,0.0,0.0,0.0,-3052.1975062242027,-107.5586993167038,-3873.0,30043.790501475,0.0,-0.0,0.0,0.0,0.0,0.0,-2573.915500000001,-1003.875001475,-26466.0,13422.066064795565,0.0,-0.0,0.0,0.0,0.0,0.0,-1242.728964514196,-612.3371002813675,-11567.0
t8,11721.659806212378,0.0,-1409.4498062123776,0.0,0.0,0.0,0.0,1150.0,-52.21,-11410.0,6108.8127248243,0.0,-478.5456123240731,0.0,0.0,0.0,0.0,12379.23857494673,-507.5056874469575,-17502.0,26933.7577272979,0.0,-701.7548487293109,0.0,0.0,0.0,0.0,-2049.287921287454,-431.714957281136,-23751.0,22115.683986564654,335.2,-0.0,0.0,0.0,0.0,0.0,-9158.38369474105,-647.5002918236054,-12645.0,7079.907778932556,0.0,-0.0,0.0,0.0,0.0,0.0,-3109.2788052589503,-108.62897367360533,-3862.0,24950.872692899997,0.0,-0.0,0.0,0.0,0.0,0.0,1893.2640000000001,-723.1366929000001,-26121.0,14760.420966801043,0.0,-1785.0535209575862,0.0,0.0,0.0,0.0,-1105.5521536592764,-416.81529218417853,-11453.0
