Line,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Total
AnnualSum,751219.83224707,2.044779345640644e6,282034.3625737997,6.554179000033685e6,641864.4381146176,1.094133949920128e6,1.3366869265165564e6,884566.3995373847,3.5582807155037276e6,1.9528106759913268e6,332085.0291187161,4.692862093599587e6,1.5276233142333042e6,338782.207581623,282883.98736084515,2.627479227797302e7
t1,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,44.54190273009576,626.325755945344,227.749851,64.0091859,68.85,3634.33240482544
t2,104.42,148.81438225721334,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,23.43738230013135,863.9022492774898,227.749851,64.0091859,68.85,3999.6187599848345
t3,104.42,240.90544615554396,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,18.356570742559185,930.7273338,227.749851,64.0091859,68.85,4153.454096848103
t4,104.42,67.14769018866521,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,16.024499337163288,930.7273338,227.749851,64.0091859,68.85,3977.3642694758287
t5,104.42,0.0,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,9.589573503993163,794.4395821536409,227.749851,64.0091859,68.85,3767.493901807634
t6,104.42,70.45376323723698,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,0.0,930.7273338,227.749851,64.0091859,68.85,3964.645843187237
t7,104.42,335.7989703578184,45.10615920000001,897.8922435,87.6946374,232.32461714999997,237.12,153.6,515.546052,329.152,11.559089297971985,930.7273338,227.749851,64.0091859,68.85,4241.550139605791
t8,104.42,245.09022014844717,45.10615920000001,777.997091025884,87.6946374,0.0,0.0,0.0,515.546052,329.152,8.40415633294821,930.7273338,227.749851,64.0091859,0.0,3335.8966868072794
t9,104.42,60.28930007108016,0.0,783.1243246347445,87.6946374,0.0,0.0,0.0,0.0,329.152,9.606026009924358,285.60033975257744,227.749851,64.0091859,0.0,1951.6456647683265
t10,104.42,328.90749159071754,0.0,763.200838561295,87.6946374,0.0,0.0,0.0,0.0,329.152,0.0,0.0,227.749851,64.0091859,0.0,1905.1340044520125
t11,104.42,447.6520191677049,0.0,337.36847379734684,87.6946374,0.0,0.0,0.0,0.0,329.152,0.0,0.0,227.749851,64.0091859,0.0,1598.0461672650517
t12,104.42,495.05008445724815,0.0,467.6197666099247,87.6946374,0.0,0.0,0.0,0.0,329.152,15.918563566826984,73.00415562745233,227.749851,64.0091859,0.0,1864.618244561452
