Zone,1,2,3,4,5,6,7
t1,39.7063579541833,104.39391402994507,97.59692238459577,18.491430995765135,19.19810988732304,21.064547389742398,26.61564333436431
t2,39.7063579541833,104.39391402994507,97.59692238459577,18.491430995765143,19.198109887323035,21.064547389742398,26.61564333436431
t3,39.7063579541833,104.39391402994507,97.59692238459576,18.491430995765135,19.198109887323035,21.064547389742398,26.61564333436431
t4,39.7063579541833,104.39391402994505,97.59692238459576,18.491430995765135,19.19810988732304,21.064547389742398,26.61564333436431
t5,39.7063579541833,104.39391402994504,97.59692238459576,18.491430995765135,19.198109887323035,21.064547389742398,26.61564333436431
t6,39.7063579541833,90.87635952600499,84.95948341116909,18.491430995765135,17.810764824141877,21.064547389742398,26.61564333436431
t7,39.7063579541833,79.96098267915258,74.754796702945,18.491430995765135,17.810764824141877,21.064547389742398,26.61564333436431
t8,23.741867785039624,26.217641131062678,24.510634650996394,18.491430995765135,17.810764824141877,21.064547389742398,22.467103060544368
t9,23.741867785039624,22.914769791506178,24.510634650996387,18.491430995765135,17.810764824141877,21.064547389742398,22.467103060544364
t10,23.741867785039624,22.91476979150619,24.510634650996387,18.491430995765135,17.810764824141877,21.064547389742398,22.467103060544364
t11,23.741867785039624,22.914769791506178,24.510634650996387,18.491430995765132,17.810764824141877,21.064547389742398,22.467103060544364
t12,23.741867785039624,22.914769791506178,24.51063465099639,18.491430995765143,17.810764824141874,21.064547389742398,22.467103060544364
t13,23.741867785039624,22.914769791506178,24.510634650996387,20.421325040141642,19.669619823940106,21.064547389742398,22.467103060544364
t14,23.741867785039624,22.914769791506178,24.51063465099639,20.421325040141646,19.669619823940103,21.064547389742398,22.467103060544368
t15,23.741867785039624,23.235236815814694,26.0105793755631,22.45415559502909,21.62762226024275,21.064547389742398,23.84199249901879
t16,25.608495062430265,26.29209443925136,28.123168021040172,23.995717629226313,23.38422554677246,21.064547389742398,25.778447735625228
t17,35.873552974591334,74.754796702945,79.96098267915258,23.995717629226313,24.143665017622553,21.064547389742398,26.61564333436431
t18,39.7063579541833,79.96098267915258,85.5297456887319,23.995717629226313,24.143665017622553,21.064547389742398,26.61564333436431
t19,39.7063579541833,82.26166808553535,87.83043109511466,23.995717629226313,24.143665017622553,21.064547389742398,26.61564333436431
t20,39.7063579541833,82.26166808553535,87.83043109511463,23.995717629226313,24.143665017622553,21.064547389742398,26.61564333436431
t21,39.7063579541833,82.26166808553535,87.83043109511466,23.995717629226313,24.143665017622553,21.064547389742398,26.61564333436431
t22,39.7063579541833,82.26166808553535,87.83043109511466,23.99571762922632,24.143665017622553,21.06454738974239,26.61564333436431
t23,39.7063579541833,91.2424766084788,97.59692238459577,23.99571762922632,24.14366501762255,21.064547389742398,26.615643334364304
t24,39.7063579541833,91.2424766084788,97.59692238459576,23.99571762922632,24.143665017622553,21.064547389742398,26.61564333436431
t25,37.04334274148219,93.44349587866367,87.3594758790177,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t26,37.04334274148219,93.44349587866365,87.3594758790177,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t27,37.04334274148219,93.44349587866367,87.3594758790177,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t28,37.04334274148219,93.44349587866365,87.3594758790177,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t29,37.04334274148219,93.44349587866365,87.3594758790177,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t30,37.04334274148219,93.44349587866368,87.35947587901771,10.906885496230299,10.5054050485163,24.425612539822364,25.778447735625228
t31,37.043342741482114,92.08886072041344,86.09303976894648,10.791463961123362,10.394232158873423,24.425612539822364,22.933228638723627
t32,31.48684134875067,74.754796702945,68.47473981575648,0.0,0.0,24.425612539822364,22.933228638723627
t33,31.486841348750666,62.8711250631203,67.24969050705675,10.906885496230302,10.505405048516304,24.425612539822364,22.933228638723627
t34,31.486841348750666,32.24966308086316,34.49564261761703,10.906885496230299,10.5054050485163,24.425612539822364,22.933228638723627
t35,31.48684134875067,62.8711250631203,67.24969050705675,18.98726479561593,18.288347073077922,24.425612539822357,25.778447735625228
t36,31.48684134875067,62.8711250631203,67.24969050705675,21.441928964937716,20.652655506105656,24.425612539822357,25.778447735625228
t37,31.48684134875067,62.8711250631203,67.24969050705675,21.441928964937716,20.652655506105653,24.425612539822364,25.778447735625228
t38,31.486841348750666,62.871125063120274,67.24969050705673,21.441928964937716,22.261365740667824,24.425612539822364,25.778447735625228
t39,31.48684134875067,65.33726465686034,69.88758070322729,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t40,35.873552974591334,74.754796702945,79.96098267915258,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t41,37.04334274148219,93.44349587866363,87.35947587901765,23.73408099451545,24.641115936981002,24.425612539822364,27.16402636719434
t42,37.04334274148219,93.44349587866368,87.3594758790177,23.73408099451545,24.641115936981002,24.425612539822364,27.16402636719434
t43,37.04334274148219,93.44349587866365,87.35947587901768,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t44,37.04334274148219,93.44349587866367,87.3594758790177,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t45,37.04334274148219,93.44349587866367,87.35947587901768,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t46,37.04334274148219,93.44349587866367,87.3594758790177,23.73408099451545,24.641115936981006,24.425612539822364,27.164026367194342
t47,37.04334274148219,93.44349587866367,87.35947587901768,23.73408099451545,24.641115936981006,24.425612539822364,27.16402636719434
t48,37.04334274148219,93.44349587866368,87.3594758790177,23.73408099451545,24.641115936981006,24.425612539822364,26.111725987560465
t49,39.7063579541833,81.10707941377896,77.73196664112729,36.82378722768335,35.46831039721648,41.9478844717302,36.54373637634053
t50,39.7063579541833,81.10707941377896,77.73196664112729,36.82378722768335,35.46831039721648,41.9478844717302,36.54373637634053
t51,39.7063579541833,81.10707941377896,77.73196664112729,36.82378722768335,35.46831039721648,41.9478844717302,36.54373637634053
t52,39.7063579541833,81.10707941377896,77.73196664112729,36.823787227683354,35.46831039721648,41.9478844717302,36.54373637634053
t53,39.7063579541833,81.10707941377896,77.73196664112729,36.82378722768335,36.25759451220909,41.9478844717302,36.54373637634053
t54,39.7063579541833,81.10707941377896,77.73196664112729,36.82378722768335,35.46831039721648,41.9478844717302,36.54373637634053
t55,39.7063579541833,81.10707941377896,75.82627213418981,36.82378722768335,35.46831039721648,41.9478844717302,36.54373637634053
t56,22.67728109073798,70.50659756096245,65.91597789680847,27.82448113325612,23.38422554677246,24.425612539822367,25.778447735625228
t57,19.266071162753942,64.88566353103536,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t58,19.266071162753942,64.76230961179279,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t59,19.266071162753942,64.76230961179279,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t60,19.266071162753942,64.76230961179279,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t61,19.266071162753942,64.76230961179279,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t62,19.266071162753942,64.76230961179279,65.91597789680847,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t63,19.266071162753942,64.76230961179279,65.9159778968085,27.82448113325612,10.394232158873423,24.425612539822364,25.778447735625228
t64,19.266071162753942,64.76230961179279,65.91597789680849,27.82448113325612,17.59268369233299,24.425612539822364,25.778447735625228
t65,35.26818384213223,69.8875807032273,74.754796702945,27.82448113325612,26.80026710381111,24.425612539822364,29.544244835243045
t66,39.7063579541833,74.754796702945,77.73196664112729,25.582398475672115,23.38422554677246,22.45740899941753,25.778447735625228
