Zone,1,2,3,4,5,6,7,Total
CO2_Price_1,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
CO2_Price_2,24.46026539207258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AnnualSum,5.10000000000001e6,4206.427429258292,1333.525183415954,5.2716222585024685e7,2.07352039553923e6,2.018444536129622e7,4.5087625022829495e7,1.2516735331730232e8
t1,3467.2068975182656,0.0,-2.2520301475500067e-12,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.801972777714
t2,3467.206897518264,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.801972777714
t3,3467.206897518264,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.801972777714
t4,3467.206897518264,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.801972777714
t5,3467.2068975182633,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.801972777714
t6,3467.2068975182647,0.0,1.876262831501663e-12,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.80197277772
t7,1533.248999556055,0.0,0.0,6936.095679839999,292.4363904,3531.0648623507045,8385.620607139956,20678.466539286714
t8,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t9,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t10,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t11,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t12,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t13,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,2791.72119893975,5880.729800049976,17312.260201661822
t14,1411.2771324320977,0.0,0.0,6936.095679839999,292.4363904,3655.4736743421568,5880.729800049976,18176.01267706423
t15,1411.2771324320981,0.0,0.0,6936.095679839999,292.4363904,4690.67382636238,6991.4078176756775,20321.890846710154
t16,1523.2832166313203,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,22720.878291890775
t17,3467.206897518268,0.0,0.0,6936.095679839999,292.4363904,5583.4423978795,8385.620607139952,24664.80197277772
